Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
34,1713.6,34,26,0,0,0,0,94,32613,203377,26824,27864,92,78,72,101,27969,48
33,1663.2,33,27,0,0,0,0,108,31425,202785,25854,27018,68,78,72,102,28472,47
32,1612.8,32,27,0,0,0,0,73,31664,205783,26403,26764,70,80,74,106,28340,47
31,1562.4,31,25,0,0,0,0,72,33821,206360,27141,28966,69,78,477,98,28825,46
30,1512,30,31,0,0,0,0,74,31662,204627,26315,27226,69,116,74,98,28615,47
29,1461.6,29,26,0,0,0,0,72,31390,204417,25216,26188,69,78,71,96,28934,48
28,1411.2,28,27,0,0,0,0,74,31619,205694,25605,26698,72,83,73,98,29637,46
27,1360.8,27,29,0,0,0,0,72,33863,206995,28221,29218,73,79,74,97,28810,48
26,1310.4,26,26,0,0,0,0,74,34634,210236,28359,29657,69,80,72,97,29632,48
25,1260,25,51,0,0,0,0,72,34649,207635,29047,30184,68,80,74,98,28871,46
24,1209.6,24,28,0,0,0,0,72,34556,206832,29279,30095,70,78,114,97,28876,46
23,1159.2,23,27,0,0,0,0,71,32648,199142,25961,28384,67,77,71,96,29218,48
22,1108.8,22,29,0,0,0,0,70,32722,198935,26745,28164,69,80,94,96,28383,47
21,1058.4,21,25,0,0,0,0,108,33170,197394,25594,28921,68,78,81,161,29583,48
20,1008,20,32,0,0,0,0,76,32149,196911,26022,27268,68,78,72,96,28719,48
19,957.6,19,26,0,0,0,0,71,32960,198161,26566,28351,68,77,71,109,28936,48
18,907.2,18,27,0,0,0,0,70,33976,198702,27804,29805,68,78,71,109,27779,48
17,856.8,17,38,0,0,0,0,71,32085,194831,24985,27023,68,116,72,103,29104,47
16,806.4,16,27,0,0,0,0,93,34477,198023,27535,30265,67,77,71,96,29013,55
15,756,15,25,0,0,0,0,71,34944,197785,28564,30328,70,79,72,97,28394,48
14,705.6,14,36,0,0,0,0,72,34148,197682,28352,29856,67,78,71,96,28266,48
13,655.2,13,33,0,0,0,0,71,34563,200728,26562,29874,68,78,73,96,28853,47
12,604.8,12,27,0,0,0,0,93,33402,194699,26841,28903,68,77,72,98,28477,48
11,554.4,11,29,0,0,0,0,70,33144,194509,26062,28744,111,77,71,96,28973,47
10,504,10,28,0,0,0,0,119,34118,194118,27388,29781,68,77,71,97,28852,48
9,453.6,9,92,0,0,0,0,71,33607,192368,27313,29186,68,79,72,100,28904,48
8,403.2,8,25,0,0,0,0,73,33753,193761,28597,29598,68,79,71,95,27675,47
7,352.8,7,25,0,0,0,0,71,32332,190790,27286,27918,67,78,70,92,28258,47
6,302.4,6,26,0,0,0,0,78,31202,189113,25610,26271,73,78,73,96,27938,47
5,252,5,24,0,0,0,0,70,32052,188841,27367,27503,114,76,70,91,28248,47
4,201.6,4,34,0,0,0,0,218,33600,187792,27190,28731,70,77,71,92,29604,47
3,151.2,3,27,0,0,0,0,69,32456,187258,26805,28108,68,77,71,91,28659,47
2,100.8,2,28,0,0,0,0,71,33946,185217,27636,29121,67,77,71,134,29708,47
1,50.4,1,26,0,0,0,0,70,32658,175409,27478,26426,67,78,71,92,29917,47
