Optimas, 421(0 1 2 3 7 6 8 4 9 5)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
33,1197504,33,14,0,0,0,0,34,6078,58399,5535,5078,33,37,36,54,7381,24
32,1161216,32,14,0,0,0,0,35,5869,57812,5385,4979,33,36,34,53,7200,24
31,1124928,31,16,0,0,0,0,34,6196,57634,5401,5182,33,47,37,59,7357,24
30,1088640,30,13,0,0,0,0,33,5958,57323,5513,5117,33,36,34,57,7206,24
29,1052352,29,18,0,0,0,0,50,6048,57793,5491,5163,34,36,34,51,7365,24
28,1016064,28,15,0,0,0,0,36,6176,57494,5499,5196,34,37,34,51,7389,24
27,979776,27,19,0,0,0,0,35,5932,57382,5461,5042,33,36,34,51,7141,23
26,943488,26,15,0,0,0,0,34,6219,57317,5564,5273,34,37,34,53,7337,27
25,907200,25,14,0,0,0,0,34,6037,57249,5456,5066,49,37,34,52,7124,24
24,870912,24,15,0,0,0,0,64,6099,56877,5420,5155,40,38,34,52,7256,24
23,834624,23,14,0,0,0,0,49,6020,57187,5423,5206,34,37,34,52,7167,24
22,798336,22,19,0,0,0,0,34,6288,57589,5431,5467,33,36,34,52,7466,24
21,762048,21,13,0,0,0,0,33,6402,57604,5272,5505,33,36,34,51,7255,24
20,725760,20,13,0,0,0,0,33,6198,57569,5415,5236,34,36,35,97,7164,27
19,689472,19,14,0,0,0,0,41,6257,57645,5441,5309,37,37,35,51,7213,24
18,653184,18,15,0,0,0,0,33,6033,58051,5412,5175,36,42,34,53,6896,25
17,616896,17,14,0,0,0,0,35,6235,57187,5437,5202,33,36,34,53,7242,25
16,580608,16,14,0,0,0,0,34,6248,57307,5479,5362,35,37,34,52,7189,62
15,544320,15,15,0,0,0,0,36,6110,57134,5368,5371,32,36,36,53,7178,24
14,508032,14,14,0,0,0,0,36,6690,57523,5975,5836,46,37,34,53,7684,24
13,471744,13,18,0,0,0,0,34,6059,56958,5407,5253,33,36,38,52,7161,24
12,435456,12,15,0,0,0,0,33,5686,56918,5511,4821,32,36,35,53,6902,24
11,399168,11,90,0,0,0,0,34,5534,56770,5207,4518,38,36,33,53,6658,53
10,362880,10,15,0,0,0,0,36,5442,56800,5306,4272,33,36,34,52,6649,24
9,326592,9,15,0,0,0,0,41,5486,56373,5311,4464,55,59,39,54,6772,24
8,290304,8,13,0,0,0,0,48,5355,56122,5250,4255,33,36,34,53,6498,24
7,254016,7,15,0,0,0,0,34,5441,55871,5284,4363,34,36,44,53,6500,24
6,217728,6,14,0,0,0,0,34,5471,56247,5265,4432,32,36,34,55,6421,24
5,181440,5,15,0,0,0,0,33,5360,55779,5096,4371,33,36,34,52,6050,24
4,145152,4,14,0,0,0,0,33,5300,55216,5032,4223,32,36,33,57,5737,24
3,108864,3,14,0,0,0,0,33,5337,54679,5001,4421,32,38,34,49,5306,24
2,72576,2,15,0,0,0,0,59,5289,53930,4832,4481,33,37,34,50,4608,24
1,36288,1,14,0,0,0,0,33,4933,51954,4917,3923,32,36,34,50,4636,24
