Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3), 305111(0 8 5 4 7 3 9 6 2 1), 1178840(3 2 1 9 4 7 5 6 0 8), 2562143(7 0 5 3 6 1 9 8 4 2), 1329233(3 6 9 7 0 8 4 5 2 1), 3119554(8 5 2 9 6 1 3 7 0 4), 3077106(8 4 2 5 7 3 9 0 1 6), 422700(1 2 5 9 0 6 7 3 4 8), 372839(1 0 3 9 7 8 6 5 4 2), 813907(2 3 1 6 5 7 9 0 8 4), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
57,2068416,57,0.00634405140887949,0,0,0,0,57.25174484176978,0,0,0,0,57.25174484176978,0.9431979363526076,57.251744841769785,0.9450244647629976,1634166456393.26,0.17677669529663675
56,2032128,56,0.00628897705843963,0,0,0,0,57.24482453247934,0,0,0,0,57.24482453247934,0.9449554006063117,57.24482453247935,0.9461143570061045,1629123185528.32,0.17677669529663675
55,1995840,55,0.006165642132409603,0,0,0,0,57.23719816635916,0,0,0,0,57.23719816635916,0.9438576215716039,57.237198166359164,0.9460919300743429,1612051257183.8,0.17677669529663675
54,1959552,54,0.0060490480322507485,0,0,0,0,57.22891396679005,0,0,0,0,57.22891396679005,0.9447128763089888,57.22891396679005,0.9465447215932852,1603469169655.14,0.17677669529663675
53,1923264,53,0.006109849219991392,0,0,0,0,57.21885654919476,0,0,0,0,57.21885654919476,0.9443949669594395,57.21885654919476,0.9458253902776146,1596469588035.7,0.17677669529663675
52,1886976,52,0.006050633106226147,0,0,0,0,57.206822663598714,0,0,0,0,57.206822663598714,0.9437741247960268,57.20682266359871,0.9451818529598447,1591558653423.38,0.17677669529663675
51,1850688,51,0.005932049589126583,0,0,0,0,57.1996282517122,0,0,0,0,57.1996282517122,0.942963586351892,57.1996282517122,0.9445266551358901,1585840894563.98,0.17677669529663675
50,1814400,50,0.005804906270626096,0,0,0,0,57.19329053858483,0,0,0,0,57.19329053858483,0.9414940336252997,57.19329053858484,0.9423582626571904,1573891504375.38,0.17677669529663675
49,1778112,49,0.005808762382680343,0,0,0,0,57.18622452559949,0,0,0,0,57.18622452559949,0.9416456139537651,57.186224525599485,0.943546300628554,1577442018682.14,0.17677669529663675
48,1741824,48,0.005693543197104444,0,0,0,0,57.1682539129369,0,0,0,0,57.1682539129369,0.9403145935203031,57.16825391293692,0.9395229406262008,1571243934265.68,0.17677669529663675
47,1705536,47,0.005791554425888515,0,0,0,0,57.16190683880098,0,0,0,0,57.16190683880098,0.9383857598764642,57.16190683880098,0.9374592666226887,1568944642436.86,0.17677669529663675
46,1669248,46,0.005793405928334443,0,0,0,0,57.14952003845415,0,0,0,0,57.14952003845415,0.9356557073507035,57.149520038454156,0.9347538610742724,1560761931649.68,0.17677669529663675
45,1632960,45,0.00569999831300284,0,0,0,0,57.13565097771174,0,0,0,0,57.13565097771174,0.938330912565058,57.13565097771173,0.9371172126435522,1565345415879.36,0.17677669529663675
44,1596672,44,0.0055761161323934685,0,0,0,0,57.12899486283072,0,0,0,0,57.12899486283072,0.9394007694617748,57.12899486283073,0.9361870537345195,1559725438756.34,0.17677669529663675
43,1560384,43,0.005559432435764405,0,0,0,0,57.11853930190221,0,0,0,0,57.11853930190221,0.9398538814638354,57.11853930190222,0.9385623774410855,1555102530940.46,0.17677669529663675
42,1524096,42,0.005544232688049889,0,0,0,0,57.10785894878561,0,0,0,0,57.10785894878561,0.9399625616869807,57.107858948785626,0.9374421740445302,1560827814577.3,0.17677669529663675
41,1487808,41,0.005412840750512467,0,0,0,0,57.0971082147421,0,0,0,0,57.0971082147421,0.9405818096817896,57.09710821474209,0.9395367181109358,1560115307729.14,0.17677669529663675
40,1451520,40,0.0053425858318186525,0,0,0,0,57.08636623751171,0,0,0,0,57.08636623751171,0.9420067179950332,57.086366237511704,0.9403226249108037,1556384829110.36,0.17677669529663675
39,1415232,39,0.00529576490041964,0,0,0,0,57.07204786178859,0,0,0,0,57.07204786178859,0.9427554484984837,57.07204786178859,0.9412286942849281,1564510915562.12,0.17677669529663675
38,1378944,38,0.005261762311278461,0,0,0,0,57.067278086099115,0,0,0,0,57.067278086099115,0.941058640348043,57.067278086099094,0.9389977619267167,1562597067095.22,0.17677669529663675
37,1342656,37,0.005247641675028958,0,0,0,0,57.05006800195147,0,0,0,0,57.05006800195147,0.9426836465461922,57.05006800195149,0.9396808988568737,1567006906480.54,0.17659287402475557
36,1306368,36,0.0051578869099436495,0,0,0,0,57.04291307799313,0,0,0,0,57.04291307799313,0.9409149627005395,57.04291307799314,0.9396065990321361,1570766014131.44,0.17668478466069615
35,1270080,35,0.00507242225992182,0,0,0,0,57.02593448074477,0,0,0,0,57.02593448074477,0.9416163608348499,57.025934480744766,0.9376625878915823,1579892029094.38,0.17668478466069615
34,1233792,34,0.005051626437220348,0,0,0,0,57.01145992759675,0,0,0,0,57.01145992759675,0.9405539606849262,57.01145992759673,0.9361529815209486,1579257106046.82,0.17613332084505262
33,1197504,33,0.00493441288473473,0,0,0,0,56.99955050184316,0,0,0,0,56.99955050184316,0.9419566944537372,56.99955050184317,0.9379748683888685,1583300091820.28,0.1759494995731715
32,1161216,32,0.005010482558406022,0,0,0,0,56.98484272213884,0,0,0,0,56.98484272213884,0.9428364932366148,56.98484272213886,0.9386078509022576,1590894626550.52,0.1755818570294091
31,1124928,31,0.004985272561593468,0,0,0,0,56.97165206609098,0,0,0,0,56.97165206609098,0.943607151727981,56.971652066090975,0.940200590347644,1596710719451.64,0.17521421448564678
30,1088640,30,0.0049973531997423324,0,0,0,0,56.95850192892342,0,0,0,0,56.95850192892342,0.9446305240036351,56.95850192892343,0.9406801804770049,1602434112244.74,0.17411128685435975
29,1052352,29,0.004966555525349243,0,0,0,0,56.94956051934189,0,0,0,0,56.94956051934189,0.9453621589701305,56.94956051934189,0.9419534472383805,1609244958439.34,0.17264071667931044
28,1016064,28,0.005263990778838287,0,0,0,0,56.92728151207209,0,0,0,0,56.92728151207209,0.9434552899992679,56.92728151207209,0.9398614505851478,1621691007596.34,0.17218116349960755
27,979776,27,0.005297463143835593,0,0,0,0,56.90796860398539,0,0,0,0,56.90796860398539,0.9457783826006689,56.90796860398541,0.9416331361514682,1626288365941,0.17218116349960755
26,943488,26,0.005289919752254171,0,0,0,0,56.890221267967284,0,0,0,0,56.890221267967284,0.9459748665031736,56.89022126796727,0.9371110218775496,1638358129010.68,0.17218116349960755
25,907200,25,0.005390775151548717,0,0,0,0,56.86786461230096,0,0,0,0,56.86786461230096,0.9460693283117878,56.86786461230096,0.9353830256233785,1651599294835.88,0.17218116349960755
24,870912,24,0.00539134231899266,0,0,0,0,56.85439255293138,0,0,0,0,56.85439255293138,0.9448443027241801,56.85439255293139,0.9360303079534503,1658016716825.2,0.17218116349960755
23,834624,23,0.005449419775190106,0,0,0,0,56.8373357430808,0,0,0,0,56.8373357430808,0.946013382288823,56.8373357430808,0.9355548106598145,1670244403588.54,0.17218116349960755
22,798336,22,0.0055201406472488255,0,0,0,0,56.83265676932718,0,0,0,0,56.83265676932718,0.9457284756070219,56.83265676932718,0.9380281129172947,1679005448994.72,0.17218116349960755
21,762048,21,0.005679335336641642,0,0,0,0,56.82126913522162,0,0,0,0,56.82126913522162,0.9478303353885517,56.82126913522163,0.9429857904123027,1694721962193.64,0.17218116349960755
20,725760,20,0.00581400215568577,0,0,0,0,56.8203082018797,0,0,0,0,56.8203082018797,0.9476155366339992,56.8203082018797,0.9456322297784112,1707295435289.66,0.17218116349960755
19,689472,19,0.005828614998792542,0,0,0,0,56.80175423168336,0,0,0,0,56.80175423168336,0.9494687788951701,56.80175423168337,0.9475165939031228,1721601420428.84,0.17218116349960755
18,653184,18,0.005549828171563993,0,0,0,0,56.781917047953314,0,0,0,0,56.781917047953314,0.9499262886028821,56.781917047953314,0.947924202793411,1732382563701.32,0.17218116349960755
17,616896,17,0.005289945644353907,0,0,0,0,56.7600124786589,0,0,0,0,56.7600124786589,0.9488669287744075,56.7600124786589,0.9470630738810617,1745482495391.76,0.17218116349960755
16,580608,16,0.005275099732586013,0,0,0,0,56.738289677838395,0,0,0,0,56.738289677838395,0.9471237849610447,56.7382896778384,0.9482450981283614,1758292396132.64,0.17218116349960755
15,544320,15,0.005040897575545488,0,0,0,0,56.71694827626152,0,0,0,0,56.71694827626152,0.9414276398498571,56.71694827626152,0.9485974545742804,1772137595903.64,0.17218116349960755
14,508032,14,0.004885077323451504,0,0,0,0,56.704556578036325,0,0,0,0,56.704556578036325,0.9360450388414279,56.704556578036325,0.9478782228501831,1785299392275.38,0.17218116349960755
13,471744,13,0.004875354365750251,0,0,0,0,56.69610754415949,0,0,0,0,56.69610754415949,0.9357025071192204,56.69610754415949,0.9459466274094127,1802800131139.54,0.17218116349960755
12,435456,12,0.004788720796042541,0,0,0,0,56.68361839617906,0,0,0,0,56.68361839617906,0.9392341496353087,56.683618396179064,0.9442747941667003,1817216801121.16,0.17218116349960755
11,399168,11,0.004505066105300788,0,0,0,0,56.661603040257745,0,0,0,0,56.661603040257745,0.9483682235855379,56.661603040257745,0.9464444061004749,1834339758828.22,0.17218116349960755
10,362880,10,0.004164760840153374,0,0,0,0,56.644783305883976,0,0,0,0,56.644783305883976,0.95436887625895,56.64478330588398,0.9510318535290894,1849151516335.68,0.17218116349960755
9,326592,9,0.0038448237188405255,0,0,0,0,56.62671609369485,0,0,0,0,56.62671609369485,0.9540812169811863,56.62671609369485,0.9518405352857454,1864675945747.2,0.17218116349960755
8,290304,8,0.0035565068421562103,0,0,0,0,56.614768481488774,0,0,0,0,56.614768481488774,0.95124079789294,56.614768481488774,0.9484768521136029,1880833357177.9,0.17218116349960755
7,254016,7,0.0033810515146395314,0,0,0,0,56.59831014556951,0,0,0,0,56.59831014556951,0.9497959640440241,56.59831014556952,0.9470336638279531,1896949067661.7,0.17218116349960755
6,217728,6,0.0032117942277117627,0,0,0,0,56.581309164517236,0,0,0,0,56.581309164517236,0.9505064009797993,56.581309164517236,0.9476165762478748,1913560861514.2,0.17218116349960755
5,181440,5,0.003073115349496425,0,0,0,0,56.56384150300112,0,0,0,0,56.56384150300112,0.9510345200301661,56.56384150300114,0.9470247113838808,1931811171439.64,0.17218116349960755
4,145152,4,0.002877632799433266,0,0,0,0,56.543423988727774,0,0,0,0,56.543423988727774,0.9527668533579222,56.543423988727774,0.9476816594283092,1948764606949.86,0.17218116349960755
3,108864,3,0.0028045307691185943,0,0,0,0,56.517761941235875,0,0,0,0,56.517761941235875,0.955018967802932,56.517761941235875,0.9517163757378636,1966765807458.36,0.17218116349960755
2,72576,2,0.002274802852593958,0,0,0,0,56.48881667174325,0,0,0,0,56.48881667174325,0.9400919204818932,56.48881667174326,0.9565518741118879,1984689256661.16,0.17218116349960755
1,36288,1,0.0022473882142946162,0,0,0,0,56.46960349624036,0,0,0,0,56.46960349624036,0.9173546516542963,56.46960349624037,0.9454290031368754,2003204538249.54,0.17218116349960755
