Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio
100,5040,100,1105,8,348,7,294,7,344,11,4030,226,411,6
99,4989.6,99,38,3,28,6,29,7,41,10,3721,219,17,6
98,4939.2,98,8,5,27,5,30,7,40,9,3746,224,17,5
97,4888.8,97,10,5,26,6,26,6,40,10,3788,221,17,6
96,4838.4,96,16,4,25,5,25,7,40,10,3720,221,17,5
95,4788,95,10,35,26,6,27,7,43,10,3729,308,17,5
94,4737.6,94,1943,14,41,8,25,8,37,9,8886,221,29,5
93,4687.2,93,21,8,28,7,29,8,44,10,9444,223,17,5
92,4636.8,92,13,7,28,7,54,6,69,10,3885,224,26,5
91,4586.4,91,14,7,26,7,27,6,38,9,3954,238,17,13
90,4536,90,14,28,26,18,27,7,37,9,3841,338,20,150
89,4485.6,89,22,9,27,8,28,7,38,9,3759,222,17,6
88,4435.2,88,14,8,26,6,28,8,40,19,4412,227,17,5
87,4384.8,87,9,7,28,7,37,7,84,10,3971,250,26,5
86,4334.4,86,58,4,33,20,40,12,37,9,4444,284,18,5
85,4284,85,13,10,24,7,26,6,38,9,3786,226,17,5
84,4233.6,84,11,7,25,7,27,7,40,9,4263,219,19,5
83,4183.2,83,10,6,25,6,28,7,39,10,3734,223,20,5
82,4132.8,82,12,6,29,6,28,6,39,10,3796,226,46,5
81,4082.4,81,12,6,25,6,27,7,38,9,3859,223,17,5
80,4032,80,10,4,26,6,28,7,39,9,3723,220,17,4
79,3981.6,79,10,4,25,6,29,7,37,9,4175,225,19,5
78,3931.2,78,11,4,25,6,28,7,39,9,3733,220,19,5
77,3880.8,77,14,4,26,6,32,6,37,10,3795,223,20,5
76,3830.4,76,10,4,25,6,28,6,40,10,3738,220,20,5
75,3780,75,10,4,24,5,28,7,41,9,3688,223,22,7
74,3729.6,74,10,7,24,7,28,6,38,10,3819,224,17,5
73,3679.2,73,12,8,27,7,80,9,41,9,3794,274,65,5
72,3628.8,72,13,5,25,5,28,6,40,10,3813,219,17,5
71,3578.4,71,9,74,29,142,25,10,40,23,4081,408,19,6
70,3528,70,10,7,32,8,30,7,57,9,4752,223,17,6
69,3477.6,69,12,7,143,7,116,7,40,10,3883,224,17,5
68,3427.2,68,26,8,159,6,305,8,111,9,4656,222,34,5
67,3376.8,67,17,183,26,14,30,6,52,9,5414,776,18,5
66,3326.4,66,16,9,29,9,28,10,42,10,4537,227,17,5
65,3276,65,16,7,26,8,31,7,40,9,4056,223,19,5
64,3225.6,64,12,7,26,7,28,7,39,9,3832,231,17,5
63,3175.2,63,11,4,23,5,24,6,36,9,4153,218,16,6
62,3124.8,62,11,8,37,7,55,7,38,10,4141,225,18,5
61,3074.4,61,12,8,25,7,28,6,38,10,4052,252,17,5
60,3024,60,12,8,25,9,28,7,39,10,4426,314,17,5
59,2973.6,59,12,7,25,7,28,7,39,10,4248,248,17,6
58,2923.2,58,11,6,78,19,28,7,39,11,4679,227,17,29
57,2872.8,57,14,8,25,7,33,6,38,21,4169,245,20,5
56,2822.4,56,13,9,26,7,28,7,39,9,4786,1149,18,8
55,2772,55,16,7,25,7,30,6,46,10,4326,213,20,5
54,2721.6,54,11,8,25,7,27,8,40,9,3887,212,17,5
53,2671.2,53,11,8,24,6,28,8,43,10,3736,220,17,6
52,2620.8,52,16,7,29,7,28,6,41,10,3748,212,17,5
51,2570.4,51,11,7,25,9,28,6,40,9,4762,212,17,5
50,2520,50,13,4,38,11,26,8,36,70,4323,213,20,5
49,2469.6,49,11,8,28,5,26,6,63,9,8066,360,20,7
48,2419.2,48,10,7,24,7,26,7,37,10,3799,281,16,5
47,2368.8,47,11,19,25,7,30,10,39,9,5323,213,24,5
46,2318.4,46,16,9,118,5,30,6,47,9,3723,213,27,5
45,2268,45,11,6,32,6,25,8,54,9,3658,221,21,7
44,2217.6,44,11,7,25,7,25,7,37,9,4903,221,16,5
43,2167.2,43,14,13,26,5,26,6,37,9,3760,213,17,8
42,2116.8,42,13,7,25,6,26,7,37,9,4103,516,16,9
41,2066.4,41,11,7,25,7,29,6,39,10,4909,221,32,5
40,2016,40,11,6,24,7,27,8,37,9,3640,288,17,6
39,1965.6,39,10,7,30,7,42,6,105,10,3586,212,19,5
38,1915.2,38,10,7,24,5,27,6,48,9,3703,213,17,5
37,1864.8,37,13,8,47,5,72,8,41,10,3721,212,23,5
36,1814.4,36,14,7,57,6,33,8,40,9,4488,270,19,6
35,1764,35,14,8,22,6,26,6,37,9,19364,291,29,6
