Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio
100,5040,100,1176,7,356,7,310,7,315,10,3922,219,368,6
99,4989.6,99,12,4,25,6,28,6,40,10,3561,214,18,6
98,4939.2,98,10,5,25,7,25,7,47,9,3757,211,20,5
97,4888.8,97,14,6,25,7,28,6,38,10,3687,210,17,5
96,4838.4,96,9,5,29,6,25,6,40,10,3589,208,16,5
95,4788,95,9,7,29,8,26,7,40,10,3631,276,16,6
94,4737.6,94,16,9,29,6,26,9,188,10,34438,213,576,6
93,4687.2,93,10,5,26,6,28,6,40,11,3605,214,17,5
92,4636.8,92,10,3,26,6,27,7,43,9,3549,211,22,4
91,4586.4,91,16,6,27,7,28,7,39,9,3709,211,19,5
90,4536,90,10,5,26,6,28,6,37,10,3552,212,19,5
89,4485.6,89,12,3,26,6,28,7,39,9,3582,216,19,6
88,4435.2,88,10,4,25,6,46,7,39,10,3629,212,17,5
87,4384.8,87,10,8,24,6,35,7,41,9,3555,214,17,5
86,4334.4,86,10,6,28,7,45,7,38,10,3663,213,20,6
85,4284,85,13,4,30,5,26,6,38,9,3601,214,17,4
84,4233.6,84,10,8,25,7,28,7,39,10,3704,211,19,6
83,4183.2,83,12,8,25,7,28,6,39,10,3830,211,17,4
82,4132.8,82,13,6,25,7,27,6,37,10,3573,209,17,4
81,4082.4,81,13,10,25,9,36,9,63,11,3706,220,16,5
80,4032,80,19,7,29,7,31,7,78,10,3671,216,20,5
79,3981.6,79,10,6,24,7,28,7,36,10,3837,215,20,5
78,3931.2,78,12,5,25,6,32,7,37,9,3592,210,19,5
77,3880.8,77,10,5,24,14,28,9,37,10,3695,264,20,5
76,3830.4,76,11,7,24,7,28,7,48,10,3574,212,20,6
75,3780,75,11,8,26,7,27,7,37,10,3587,211,17,5
74,3729.6,74,10,7,25,7,27,6,37,9,3574,214,17,5
73,3679.2,73,15,12,29,7,28,9,40,10,3731,216,17,5
72,3628.8,72,10,5,29,5,27,7,36,9,3572,213,17,6
71,3578.4,71,12,4,28,6,27,7,37,9,3558,210,17,6
70,3528,70,13,8,28,5,28,8,37,10,3892,210,17,5
69,3477.6,69,14,14,26,5,27,27,42,11,3874,213,25,5
68,3427.2,68,14,7,22,7,32,7,40,9,3639,211,17,4
67,3376.8,67,11,13,28,6,28,6,38,9,3727,253,17,5
66,3326.4,66,23,20,67,10,29,17,41,40,5231,262,19,6
65,3276,65,26,21,124,6,104,6,43,10,4075,214,20,8
64,3225.6,64,12,8,30,6,26,6,37,11,3713,213,16,5
63,3175.2,63,10,5,20,6,23,7,35,9,4225,215,17,5
62,3124.8,62,10,9,29,6,28,8,38,10,7589,214,16,6
61,3074.4,61,12,9,22,5,25,7,46,9,4202,531,19,8
60,3024,60,13,8,29,9,28,8,37,38,3618,212,17,5
59,2973.6,59,17,27,30,9,26,8,40,10,5531,223,17,4
58,2923.2,58,15,8,23,6,26,8,39,9,4193,229,28,6
57,2872.8,57,14,8,30,8,40,6,40,10,3839,210,20,6
56,2822.4,56,13,7,25,7,25,7,37,9,3650,210,17,5
55,2772,55,10,3,25,6,29,7,39,9,3539,210,20,5
54,2721.6,54,11,8,25,6,28,8,38,9,4092,268,20,8
53,2671.2,53,20,8,32,8,35,6,38,10,5393,213,17,5
52,2620.8,52,16,8,29,6,28,8,38,12,3942,210,18,5
51,2570.4,51,12,37,26,11,28,8,37,10,3652,223,22,5
50,2520,50,11,5,25,7,28,7,38,9,3701,211,17,5
49,2469.6,49,11,7,25,7,28,7,39,9,3583,208,20,6
48,2419.2,48,10,8,25,7,28,7,37,10,3579,234,17,5
47,2368.8,47,26,7,25,7,31,6,116,10,3698,209,19,5
46,2318.4,46,10,7,25,7,25,6,40,10,3663,210,73,4
45,2268,45,10,4,25,6,29,7,39,9,3510,212,17,5
44,2217.6,44,10,4,26,6,29,7,38,9,3535,210,17,10
43,2167.2,43,11,3,25,5,28,18,39,9,3535,245,17,17
42,2116.8,42,14,6,27,7,28,7,143,9,3666,208,17,5
41,2066.4,41,11,7,26,8,28,7,38,9,3643,208,17,5
40,2016,40,11,4,24,6,27,6,39,9,3478,208,17,5
39,1965.6,39,13,6,31,7,32,7,42,10,3474,209,17,5
38,1915.2,38,12,7,24,7,28,6,37,10,3667,209,17,5
37,1864.8,37,11,5,25,7,28,7,39,10,3484,262,17,4
36,1814.4,36,12,8,25,6,28,9,39,9,3561,210,38,6
35,1764,35,11,6,25,7,28,7,40,10,3516,211,17,5
34,1713.6,34,11,5,25,6,28,7,39,9,3498,210,17,5
33,1663.2,33,10,4,24,6,28,8,40,8,3442,206,17,6
32,1612.8,32,11,7,24,7,28,7,39,10,3512,210,17,5
31,1562.4,31,10,6,25,7,28,7,39,8,3530,213,19,5
30,1512,30,10,7,24,7,28,7,37,9,3493,214,19,5
29,1461.6,29,10,11,24,8,28,6,39,48,5663,268,20,6
28,1411.2,28,17,8,27,6,26,7,37,89,5485,223,17,6
27,1360.8,27,18,7,119,8,37,7,40,9,4043,211,20,6
26,1310.4,26,22,8,26,6,30,7,38,9,7369,737,34,18
25,1260,25,28,7,23,8,26,6,43,9,4152,209,20,5
24,1209.6,24,10,6,25,6,30,7,40,9,3442,231,37,8
23,1159.2,23,17,19,25,7,30,7,38,11,6325,210,37,5
22,1108.8,22,13,8,25,5,26,6,36,9,3817,211,17,6
21,1058.4,21,18,7,24,6,26,7,36,11,4426,212,31,8
20,1008,20,18,14,33,8,76,8,46,9,3747,321,31,5
19,957.6,19,12,7,22,7,25,7,35,10,4721,223,26,5
18,907.2,18,11,4,34,5,64,6,38,8,4857,213,21,5
17,856.8,17,14,7,27,6,26,8,36,9,4514,345,17,8
16,806.4,16,15,18,29,7,33,10,36,9,4027,225,19,5
15,756,15,15,9,24,6,42,7,36,9,3705,216,17,6
14,705.6,14,13,7,25,7,26,9,36,9,4118,218,17,5
13,655.2,13,10,8,25,7,27,7,39,9,3804,225,17,5
12,604.8,12,12,8,25,6,27,7,36,9,3935,364,17,109
11,554.4,11,14,191,25,10,26,6,35,8,3570,226,17,6
10,504,10,10,8,25,7,28,7,36,9,3502,209,17,5
9,453.6,9,10,8,25,5,27,6,37,9,3610,213,17,43
8,403.2,8,14,6,25,5,27,8,36,9,3540,207,17,5
7,352.8,7,181,7,29,7,104,7,54,10,3663,207,21,5
6,302.4,6,11,8,26,5,27,9,36,8,3630,260,17,5
5,252,5,15,7,25,7,27,6,35,10,3577,247,18,5
4,201.6,4,13,37,23,6,25,7,35,9,4269,209,17,5
3,151.2,3,12,13,47,7,34,9,37,9,4086,221,134,10
2,100.8,2,20,9,23,199,25,11,34,9,4382,292,37,9
1,50.4,1,19,8,26,7,33,8,39,9,3927,211,27,5
