Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio
20,1008,20,20,13,23,5,26,6,44,8,5014,337,17,7
19,957.6,19,15,8,22,6,25,8,47,9,3581,214,17,6
18,907.2,18,8,4,34,6,39,7,38,9,3859,230,19,5
17,856.8,17,15,8,27,6,509,7,47,9,4650,239,17,8
16,806.4,16,570,7,44,6,36,7,37,8,3884,209,17,5
15,756,15,13,8,29,6,26,9,36,9,3820,218,17,5
14,705.6,14,16,15,25,17,30,8,39,10,5305,637,594,5
13,655.2,13,14,7,28,5,30,8,118,10,4666,208,22,5
12,604.8,12,11,8,25,6,27,10,36,9,3675,227,17,5
11,554.4,11,12,7,65,26,26,8,39,9,3935,241,83,5
10,504,10,10,7,24,8,30,7,36,11,3898,223,20,5
9,453.6,9,13,10,22,6,25,8,69,9,3825,212,22,6
8,403.2,8,12,8,28,8,31,9,39,9,3886,241,16,5
7,352.8,7,11,6,28,7,27,6,35,9,3526,211,17,5
6,302.4,6,12,7,48,6,88,7,39,9,3566,241,21,6
5,252,5,11,7,31,85,30,71,39,10,5838,286,19,5
4,201.6,4,16,7,25,6,30,7,361,9,6410,214,46,5
3,151.2,3,64,7,28,6,30,8,230,9,7510,259,35,6
2,100.8,2,26,8,29,6,133,15,47,9,4880,315,97,8
1,50.4,1,15,7,26,6,36,9,39,9,4527,499,17,5
