Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
100,5040,100,0.023383649826074077,0,0,0,0,40.79092419555753,2990933.34,2568796.5,0.863876165943134,0.8571214986414987,40.79092419555753,0.9742147676380515,40.790924195557544,0.9516728320699391,838386519.94,0.2973017787506805
99,4989.6,99,0.023444642309651965,0,0,0,0,40.79296815193486,2990890.48,2568702.88,0.8639329951960295,0.8571119919919922,40.79296815193486,0.9724940319368309,40.79296815193487,0.9507455740111824,832589503.34,0.2973017787506805
98,4939.2,98,0.023271827284717935,0,0,0,0,40.79294802814668,2990817.24,2568883.36,0.86388985546719,0.8570878306878308,40.79294802814668,0.9714671537228964,40.7929480281467,0.9437966682061582,820262908.48,0.2973017787506805
97,4888.8,97,0.023533013512276754,0,0,0,0,40.79043562436303,2990481.44,2568440.58,0.8638202576847496,0.8569908823108825,40.79043562436303,0.9712286614603243,40.790435624363035,0.9508060778737288,813869337.22,0.2973017787506805
96,4838.4,96,0.02250597524535204,0,0,0,0,40.79404805151605,2990311.9,2568378.94,0.8638357416347323,0.856943772343772,40.79404805151605,0.9673427672284712,40.79404805151606,0.9478410838296836,804775231.02,0.2973017787506805
95,4788,95,0.02265710577742765,0,0,0,0,40.786301825258334,2989787.54,2568136.4,0.8635966981578175,0.8567961218361221,40.786301825258334,0.9677852479542972,40.786301825258334,0.9466220827909407,796284898.52,0.2973017787506805
94,4737.6,94,0.02225012662840618,0,0,0,0,40.79041956955808,2989854.88,2568128.04,0.8636515946194142,0.8568138881738883,40.79041956955808,0.9682259162222852,40.79041956955808,0.9488281446607992,788664668.4,0.2973017787506805
93,4687.2,93,0.022350381020717767,0,0,0,0,40.78962711524885,2989680.18,2568046.2,0.8636375591819265,0.8567644844844844,40.78962711524885,0.9663244702197393,40.789627115248855,0.9516043445672787,784583638.42,0.2973017787506805
92,4636.8,92,0.022058448813835528,0,0,0,0,40.78354067651252,2988993.96,2567908.98,0.8633990691665018,0.8565658458458459,40.78354067651252,0.9649399307499635,40.78354067651254,0.9468150326511002,776546932.92,0.2973017787506805
91,4586.4,91,0.02168171427026845,0,0,0,0,40.7818382042579,2988662.18,2567638.38,0.8632415272179924,0.8564703045903045,40.7818382042579,0.9631463974076288,40.781838204257916,0.9460552619478914,764521108.6,0.2973017787506805
