LCDM,Ursem,Li et al.,Cheng,Tilahun,Salleh et al.,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Zhao et al.,Osuna Enciso et al.
1.7057411165410384e-06,0.2845249219881529,0.2845249219881529,0.7980826722120455,0.2845249219881529,0.7980826722120455,468721.0,484251.0,0.8078778640974759,1.9325858585858584,325986067849230480848553904909435630858736457431783138196065550925082755316777185620968971269492962152381661663642747526333304181068559464931925924259632070172574,2.1229186626661772e-08
3.663849255977656e-07,0.2845607826121426,0.2845607826121426,0.7836717329509078,0.2845607826121426,0.7836717329509078,468095.0,484218.0,0.8079724593840589,1.9300121212121213,330148399652878846513135243358522731592248918517399279104055122879991949345040467163245630680617045309061636523698488508614674494394691146410662473653184730471644,2.084705615348985e-08
3.659864201577727e-07,0.2843990367602169,0.2843990367602169,0.788326111068121,0.28439903676021683,0.788326111068121,467389.0,484063.0,0.8075178739339066,1.9271030303030303,329369645784515904484903328561440610162313093109613062459743267143348101643763810364232440161498164893330896059844829822145821926238257380638482270356358084972760,2.063210463911109e-08
3.6484913442861754e-07,0.28401584899301474,0.28401584899301474,0.7895013970455075,0.28401584899301474,0.7895013970455075,466622.0,483886.0,0.8064369989370762,1.9239555555555554,328531835338872808783610473747844628471272893567365896201065075871254013601053261858618201340335142931745501008776152622468241960248456589096138704046988947673702,2.0313907070239667e-08
3.650498510461486e-07,0.2841364456744856,0.2841364456744856,0.7897597211083229,0.28413644567448565,0.7897597211083229,465802.0,483712.0,0.8067662967707191,1.920581818181818,331274344011949861311977427477783824703187773920898864163291317957517445581538382944067713109292975975507946242969974491005491991904125887920663354441889807598658,2.041778313329131e-08
3.6239466622882467e-07,0.283941164155124,0.283941164155124,0.7901096280938182,0.283941164155124,0.7901096280938182,464679.0,483668.0,0.8062187682971964,1.9159353535353534,333254565459714518815233454750793128743232385544958975970791339299425129325666271104276393973724964065945264083871994751373349733847782297077813870359194112596756,2.0624985134572213e-08
3.634454193481529e-07,0.2838816767415937,0.2838816767415937,0.7829385790129965,0.28388167674159365,0.7829385790129965,463888.0,483475.0,0.8060283511826921,1.9126626262626263,328202326063870477442099200234659509304359242771950277848913424332907481690333989278243759464525606246087787610968010829747495582962365107009823293193442270486050,1.966579146910577e-08
4.438460988457337e-07,0.28378728086685606,0.28378728086685606,0.7848332172881531,0.2837872808668561,0.7848332172881531,463029.0,483298.0,0.8057960216928349,1.9092000000000002,330339878824393086335203413594169450586595770280500361789722173673790793192505537324550711758331635769816320484421828784052229858104642365485631167695271365446176,1.9447027556197962e-08
4.440522847198769e-07,0.28353028944270386,0.28353028944270386,0.7723312228240142,0.28353028944270386,0.7723312228240142,461269.0,483005.0,0.8050588733464523,1.9019393939393938,335243121232527923358999904453265103541090519683807908262259358325322281099601945972770006980330656748512617051761248415535666161228097083097354785317919657185726,2.033225087809358e-08
4.118986803310163e-07,0.2830504096514263,0.2830504096514263,0.779725571912765,0.28305040965142636,0.779725571912765,460426.0,482914.0,0.8036931983971124,1.8984363636363637,337222508134113532022340114451785021646805513267483964106635459698979024048324313423403037289909175975049856848198760298324838920640017179956165729821569451647214,2.011911988017073e-08
4.121166802914632e-07,0.2830133453967256,0.2830133453967256,0.7639192493351646,0.2830133453967256,0.7639192493351646,459474.0,482628.0,0.8036030443703355,1.8945171717171718,335507295268314233590409783880353450224189307311301793436695681968225784012236301314085043711886387513378627155462093113084053333947926554980836908895176056943218,2.0009713268982896e-08
4.121223009165944e-07,0.28236939766089764,0.28236939766089764,0.7943241003787879,0.2823693976608977,0.7943241003787879,458132.0,482388.0,0.8017871743455756,1.8889939393939394,335483571121651057550559301973604990334486925724606634043872043730956737797085128199399389822856541308322406992914560603967179398821714888069424669979145312352620,1.9753217366537356e-08
4.123210301623056e-07,0.2823742520838654,0.2823742520838654,0.7535847383539402,0.28237425208386535,0.7535847383539402,457064.0,482320.0,0.801793328117554,1.8846020202020204,336344831008460528439396207749287974137961896574882615309417000222159891331698424080257396830453891109836562338466867871934696475191646248640248354009301949972052,2.0176684936511133e-08
4.123210301623056e-07,0.2820178498718745,0.2820178498718745,0.779205924201268,0.28201784987187445,0.779205924201268,456384.0,482164.0,0.8007953424926016,1.881789898989899,335868565594655495574764113220622925722174369203829169350388015527566380649822320055235265484721939183658309361635562421450150237736728126766387009255635743581146,1.951768622498721e-08
4.133644590705955e-07,0.28175061510799154,0.28175061510799154,0.7855025453596138,0.2817506151079915,0.7855025453596138,454709.0,481843.0,0.8000589607578029,1.8749050505050504,336618551108062502572241828141292151149422956816518269680040110522809128678492071264009354441371135178492180927925811661135290202457728917755876640170188925612174,1.9869671049399788e-08
4.123515421273037e-07,0.2820720826563449,0.2820720826563449,0.7725725092960629,0.2820720826563449,0.7725725092960629,454196.0,481556.0,0.8009720757025464,1.8727434343434342,332993709157459433472948987221367518065090342279755896958221313793003289525680809988610922866570319635307473338877905950277227881957026095088405984583072458745024,1.9717401813632396e-08
4.0950509697156115e-07,0.2818696796399421,0.2818696796399421,0.7857554355985195,0.2818696796399421,0.7857554355985195,453547.0,481467.0,0.8004124349716725,1.8700969696969696,332245788769243372132017585944580730871085129002405114497563959981328207108854611083278104845941194001497888220502958093975930432589731991468898317176916107441286,1.99798285178663e-08
3.9656575155963764e-07,0.28137062536449675,0.28137062536449675,0.7764399114975543,0.28137062536449675,0.7764399114975543,451948.0,481148.0,0.799011710359047,1.8634545454545455,335015191828555126507081789516233792535907703304854624671241097124826397197386829671642718913309403754449524205048006017655521568422558194471044907947220405217616,1.96665398504614e-08
4.0992503796350857e-07,0.2814121046802869,0.2814121046802869,0.7669749021914234,0.28141210468028705,0.7669749021914234,450880.0,480869.0,0.7990966741479902,1.859050505050505,330308134075190720918018868054359294339856763239865341806348427745198649154806132596398695144804004217528994281877666678715466946546694034280176409958607801414574,1.9552901222554907e-08
1.6992089456350478e-07,0.2813117794382447,0.2813117794382447,0.7726922011403542,0.2813117794382447,0.7726922011403542,450005.0,480464.0,0.7988106139551677,1.8554747474747475,328727484205076860952677273113695173850081681705998761812617799861697724227709364522258721230676075445938239305973108175840045678448073811139605896588989225756716,1.965656364427183e-08
1.6825294861584022e-07,0.2808863597372952,0.2808863597372952,0.7594669899338659,0.2808863597372952,0.7594669899338659,448801.0,480182.0,0.7976162319621438,1.8504929292929293,340126639349634196423404320006263070400636429466101624243543262839373836372033339451156048018039873706467212018940788603119785288393376913641509093467982338052466,1.9097396560897723e-08
1.6768952526555768e-07,0.28074258151232184,0.28074258151232184,0.7599694253750318,0.28074258151232184,0.7599694253750318,447796.0,479934.0,0.7971993980279235,1.846331313131313,345794871642312810880063068128603028981634322818746470700654058243110756666120551728669944017488162687266149117628514283846943261895153758883345981349398438274948,1.893186612620537e-08
1.6712644892206042e-07,0.2804249178880298,0.2804249178880298,0.7615722129996176,0.2804249178880298,0.7615722129996176,446711.0,479546.0,0.7963086722630889,1.8418383838383838,346506112127128096081876805383626603855669217619912026876606695041115503856626469766405412783262605346641965324805194993175279553814738617819674337613735726861290,1.8282548612510436e-08
1.663979660109376e-07,0.28051717837543694,0.28051717837543694,0.7687871970087676,0.28051717837543694,0.7687871970087676,445488.0,479275.0,0.7965874749270918,1.8367717171717173,346899293190179671176881989257171897649918425224902632488696820043552524025916237047435113257721032138981103197171411797854982842559114234257501730287659529025216,1.8518440476678953e-08
1.6730862748430536e-07,0.2802251105220163,0.2802251105220163,0.7703434570969915,0.2802251105220162,0.7703434570969915,443518.0,478823.0,0.7957569835448808,1.8286545454545455,344101018936804539229552207343159829512488636884143261966861064304782558497129965539514656625545853133790625809763955024960023599623303181790866228785221846482136,1.9046875474030797e-08
1.6686954823206298e-07,0.27946946363413433,0.27946946363413433,0.7633021834961721,0.2794694636341343,0.7633021834961721,442108.0,478453.0,0.7936188026703654,1.8228444444444443,340780045179767640871059166035486093129394361175719434268974146363358146164801835951417211234930047632288218830585750338149815531176896514699409389035737743735258,1.905561336484184e-08
1.6874211251408388e-07,0.27949474714987343,0.27949474714987343,0.7518250911910122,0.27949474714987343,0.7518250911910122,441276.0,478170.0,0.7936892039955689,1.8193818181818182,337144732117819743665762462638381219370590769198814684953549286866419705852734806568102772166736394851514481847649028850405694718070134862647847178663273129884802,1.9309542415302605e-08
1.6874211251408388e-07,0.27928101700030317,0.27928101700030317,0.7450278987565493,0.27928101700030317,0.7450278987565493,439996.0,477753.0,0.7930774750497662,1.8141252525252525,337144637849475360369271309366247208355397183839481977406544324606462373288847267338234538470213583791751534263433999074914548983422373388332877446677420680107726,1.8868785903811024e-08
1.6703271484635972e-07,0.2790140205508622,0.2790140205508622,0.7461716190403908,0.27901402055086216,0.7461716190403908,438461.0,477226.0,0.792328925216164,1.8077616161616163,339708297644159812946202728280859397487106684392475109495234811862389841179515800177586752420950717795854389735123272455537382450223502109455212808955447740709568,1.8951444891053085e-08
1.6611966656918445e-07,0.27892864067260303,0.27892864067260303,0.750761534150256,0.278928640672603,0.750761534150256,437229.0,476877.0,0.7920849971229453,1.8026747474747475,344178415379156826611907152234790694082890731960808254493619273231428360953566893740326497541720258405060787539175587824332317805115298974886972806897694144205564,1.8693702115162884e-08
1.6482787597670744e-07,0.27836781462100835,0.27836781462100835,0.7571642118013938,0.27836781462100835,0.7571642118013938,436420.0,476664.0,0.7905303988373762,1.7993373737373737,345065989960954499581480517941328836827507228797871272173239546192093760819990857314983412133939671354070239895197832366106578255109553087479643163334851479059698,1.886179319495657e-08
1.648272976320654e-07,0.27773250031626945,0.27773250031626945,0.7516918922394398,0.27773250031626945,0.7516918922394398,434841.0,476037.0,0.7887142428493977,1.7928323232323233,344990691414516888664241278638460984116676099942054357787719514553894005679292463377935739496160210328460770607034484881964123089387044629600442666566041936237486,1.8738747402028924e-08
1.649442389186874e-07,0.2774900044191706,0.2774900044191706,0.7390870214327288,0.2774900044191705,0.7390870214327288,433315.0,475706.0,0.7880411861340928,1.7865535353535356,345387113067434584439302600638900567891775699631342940498237008941651039544626690213279282630339695834910518924955978842479049828789889774342368894382271232315926,1.8736295885573814e-08
1.624981880896124e-07,0.2773589298041652,0.2773589298041652,0.7302510292700627,0.27735892980416527,0.7302510292700627,431973.0,475158.0,0.7876727819420284,1.7810141414141416,342040745181933127636564619005130050420483641564286575462031290974841778435761164750997384281110367823595448870535448975268479843003070984989799374837725762692482,1.841402337065464e-08
9.178637437813219e-08,0.2773960867658715,0.2773960867658715,0.7303290057354215,0.2773960867658716,0.7303290057354215,430613.0,474496.0,0.7877673505260364,1.7753858585858586,348346505825150623821704344463579919241226647917621345754952012054550212528083956767955054163550927495119858148576033435918419531421316251022344456128585451862998,1.8456329563615487e-08
9.19657551981712e-08,0.27738669783551645,0.27738669783551645,0.7124682433256124,0.2773866978355165,0.7124682433256124,428481.0,473830.0,0.7877422936609169,1.7666585858585855,347797610788724153996821855505640677854690751942919198474160305314767035292092666775331879513530037699346934551230412825811734909541106859581879418934132181716076,1.8324977511558888e-08
9.195690652514785e-08,0.27640689833562393,0.27640689833562393,0.7109065981148244,0.27640689833562393,0.7109065981148244,426115.0,473001.0,0.7850122589812165,1.7569414141414144,352125223474125847354614813656251772053656702327325274663212559376369099859682166781737347795216184136706588767765402892088325746057733274399020626622366884736840,1.822261179848552e-08
9.198143556727869e-08,0.2763849107349444,0.2763849107349444,0.7092393410556558,0.2763849107349444,0.7092393410556558,425014.0,472566.0,0.7849383143205095,1.7524121212121213,352828053843634567358451700044203312824669814115031463226552630811213180617270528669535229981147929803674840475465760556711422428124665165651917819217802309697522,1.865973513813615e-08
9.195807767304801e-08,0.2754705578776229,0.2754705578776229,0.7128421735905043,0.2754705578776229,0.7128421735905043,423103.0,471928.0,0.7823586785172333,1.7445252525252526,352183431316266813055016165522286137004893529998152050672163506787830275314722015944636730227846309075869253066872367721683210259418769080484406661005908380717174,1.803650892171725e-08
9.22577614079409e-08,0.2747795532760462,0.2747795532760462,0.7136698992913095,0.2747795532760462,0.7136698992913095,421987.0,471405.0,0.7804197324179794,1.7399676767676768,351108824174660425421053042108669968081289522829677178625893555083155231878721200815044823845436160165653522515014005016674942899489489937440714705159406510008410,1.8170451125436667e-08
9.174616496689385e-08,0.2744647398273283,0.2744647398273283,0.7148490842719417,0.27446473982732833,0.7148490842719417,419594.0,470650.0,0.7795553965582165,1.7301010101010101,346237227378599108683325950096085097533039843555193534973948164276316040542898508854318960373825023157748095741073190239545057008125361062528395584744642061737888,1.8488415105685025e-08
9.243382397559614e-08,0.27378966458630677,0.27378966458630677,0.7125085554417611,0.2737896645863067,0.7125085554417611,417500.0,469721.0,0.7776658922783061,1.7215030303030303,348060180718845854857839016182893198554269798022311394729150578914033257047889877543801597704760696596404652539653170986382893648700152970000114376680106447227866,1.7959739183249112e-08
9.233082802415555e-08,0.2729071587611329,0.2729071587611329,0.7139219628406482,0.272907158761133,0.7139219628406482,415188.0,468526.0,0.775195648453109,1.7119595959595961,347975857330420919786602868737605040998330995799374629477996480568630415946919928078217519742409286217614460401039540917598708008919135371762187740247091420031214,1.8392343406440726e-08
9.219464954887748e-08,0.2724998143881405,0.2724998143881405,0.7193828916948246,0.2724998143881405,0.7193828916948246,413195.0,467633.0,0.7740654792256156,1.703769696969697,346445029902358839671655529622384970564236550376636773842725737682985412327172490501578111778242724824522328162447428285461392932697597806635895946081611176441210,1.801495329518122e-08
9.168038549316896e-08,0.27201302434902996,0.27201302434902996,0.717316633215619,0.27201302434902996,0.717316633215619,412040.0,466901.0,0.7726847169076737,1.6989494949494948,346432371496040565122501564679869128246809321260168511759777355370180324688144614613812821820271140831507205373518144949125895659240785012345677878972914986236582,1.7924233672020972e-08
9.053454740042069e-08,0.27135034729629864,0.27135034729629864,0.7079063629835853,0.27135034729629864,0.7079063629835853,409489.0,465985.0,0.7708180762328563,1.6884242424242424,344838823616835314148874474255684035648758124762403041989086141460717290049968014986835447815512955261137070815072777819729032848684000543554995970899858419989108,1.778909558614098e-08
9.044697156299868e-08,0.2709771575699848,0.2709771575699848,0.7071039650800464,0.27097715756998475,0.7071039650800464,406459.0,464492.0,0.7697967470785508,1.6758949494949495,344430049726429749429050534524054826959901152334131379802253093995518639134704846967539255751933277974363610594514384597579355201918163489720562771303044228190056,1.8030116119848413e-08
9.152657473561647e-08,0.27053991592453674,0.27053991592453674,0.7068383589354569,0.27053991592453674,0.7068383589354569,404588.0,463356.0,0.7685952056293343,1.668230303030303,341962172882897891298508979877749282940661853285629706266884727609361277412460320021316048566850512693470457360197683916255323147251244837525113490273702711375070,1.794480311190242e-08
9.162345469246744e-08,0.2699192993199542,0.2699192993199542,0.6871277936325556,0.2699192993199542,0.6871277936325556,403329.0,462609.0,0.7668445292157979,1.6630343434343435,339444655775987631870183431814082741421703776545440957922947159255470436512994258404329957725562853686678428426502028868287265077304765739385417534108500638446140,1.8470258054629594e-08
9.162892004933478e-08,0.2690167756012494,0.2690167756012494,0.685130267724344,0.2690167756012494,0.685130267724344,401810.0,462121.0,0.7642874009639025,1.6566949494949494,339470487308410208387136276237130284650462896617284366347332803515690425936090205246256719818414023584374069132509372981334946285911890428487403965479104160828070,1.860325917700732e-08
9.189952027804071e-08,0.2693758168335233,0.2693758168335233,0.6826865763546802,0.2693758168335233,0.6826865763546802,400543.0,461518.0,0.7653069373274032,1.6514989898989898,343857261364395738599738902906441408046804269056310079900492747727122760788452729908639502028831835993217166978759548550252765291083673327013545602810255336764074,1.89461596418581e-08
9.190030104330747e-08,0.2685719914144217,0.2685719914144217,0.6880806902403118,0.2685719914144217,0.6880806902403118,398963.0,460595.0,0.7630725052431567,1.644989898989899,343866310887929871977102547936659453183593332800910269427713211319387738201704731727784873866611173316579014204984195953045058777869346881005451224692474192529920,1.803571537633741e-08
9.18252825139259e-08,0.2682972582571528,0.2682972582571528,0.6911350581920332,0.2682972582571526,0.6911350581920332,396505.0,459653.0,0.7623257493547151,1.6348606060606061,345243438908847269275660472809581140634280252859955778801465569312629784141636937929487957814383806467222344284519997498525871396576440795604466528980026192559804,1.7643679976056833e-08
9.22112408107962e-08,0.2676589479332312,0.2676589479332312,0.687444065415872,0.2676589479332312,0.687444065415872,394212.0,458766.0,0.7605117034710634,1.6253979797979798,349069417318578337634140826883247845291624361403472729732670466793597560188716100164346073161908225991848142662183995283191197547530903136266555590605247804932186,1.7176361876388697e-08
9.197278208557205e-08,0.2669938676381125,0.2669938676381125,0.6832884841952223,0.26699386763811256,0.6832884841952223,391894.0,457030.0,0.7586393003257162,1.6157939393939396,350541861845896198614034719974098323549527367158322025732714407978153926817579892907007348509070779752892724905341772846506062302535192249783883169001732500662818,1.7242552638652582e-08
9.20822844142357e-08,0.2665836159665108,0.2665836159665108,0.6669441187484257,0.2665836159665108,0.6669441187484257,390322.0,456005.0,0.7575028426130096,1.6093616161616162,350494082856467724204895576849511770098475779582460949938509938479384952917044326098763805238862629966551239483367775262630272503391807905068152062490658997040192,1.71095960426813e-08
9.203420228655747e-08,0.2661146801183337,0.2661146801183337,0.6797719879934186,0.26611468011833384,0.6797719879934186,388237.0,454524.0,0.7561930444045041,1.6008040404040402,351263673589182014773661966376565869937453242869236154762180500892054341874039301031396016072583500471792881743749772482750474747683847615140035141143979941453044,1.72860283215783e-08
9.085576724392183e-08,0.2653657531110645,0.2653657531110645,0.674044273147048,0.2653657531110644,0.674044273147048,385600.0,452871.0,0.7541357283092625,1.5898828282828281,357217334146057116733954136666877449367344423586462773464224970577343435508074328563992242465328178216534305077142761174394528857472817325581381265234177153868142,1.6762116213542726e-08
5.803755108247847e-08,0.264635115990499,0.264635115990499,0.6649948532876951,0.26463511599049894,0.6649948532876951,384330.0,452571.0,0.7520988880208371,1.5847474747474748,355570608999193038935382596983568764671184593458710631802088701895886144087920477690868753532547493253988134073842360043990426391830311182258909754899447479489438,1.7420494458088883e-08
5.820540520462914e-08,0.2644300816569375,0.2644300816569375,0.659511194720287,0.2644300816569375,0.659511194720287,382870.0,451737.0,0.751502910444101,1.5786989898989898,352265740040960254186334013873528108486919724981281793020898577915365468736946541956511288126143023202598786068566302030049543993910526166618219515911518535802640,1.7145456119728817e-08
5.823634432960012e-08,0.2636306415964483,0.2636306415964483,0.6725480699313969,0.2636306415964482,0.6725480699313969,381129.0,450499.0,0.74929499441546,1.5715636363636363,350157394483475048256927703912047002164005514039753431528908067736050901621643677683064877325595461560326616114747042848363581141849786631731621901411366942205836,1.737717287311341e-08
4.054811877795652e-08,0.26326459094941906,0.26326459094941906,0.6606764190969863,0.26326459094941906,0.6606764190969863,378570.0,448505.0,0.748265940578106,1.5610464646464646,353272191150056403014723999924268288281073613017598394168293128772534989549096205658125939121818629731426690477771338787727041645229996880495778488294295854249456,1.6748485248287642e-08
5.86226461631878e-08,0.2633048311162369,0.2633048311162369,0.6587272263427748,0.2633048311162369,0.6587272263427748,376436.0,447228.0,0.7483933647444206,1.5521939393939395,354114245434009265286984366958004265236678780024925636981306998812731313343613655506328312288895883964732701021434751728047264795959152221057000667985216233671212,1.6968380981719907e-08
5.8727081325270144e-08,0.2628204394112385,0.2628204394112385,0.6509999258765106,0.26282043941123845,0.6509999258765106,374817.0,446071.0,0.7470139613159763,1.5455717171717172,352025439104734451427230410064607255516988437356508018292373190076647075285166950570010616518935569345139200524405019793726138174037566707698945805169779255645956,1.7699287171800266e-08
5.886312186535108e-08,0.2623395492575066,0.2623395492575066,0.6515034644322419,0.2623395492575066,0.6515034644322419,371943.0,444949.0,0.7456889610958978,1.5336080808080808,354276915016862610896532129696985868387374166102062134072115307000378817636572115262372514813446277030651072749094382896702367431328785265264931250503874527766828,1.7475165775158406e-08
5.9184672232815123e-08,0.2614024318090279,0.2614024318090279,0.6429305602559764,0.2614024318090279,0.6429305602559764,369501.0,443399.0,0.743083988871611,1.5235636363636365,356236317456811402537664406624067831183750988959210861501885017233256105545695196478557397040348251261423104216738102994122831600523441588931508948716294818890070,1.7900762225706768e-08
5.935635730987473e-08,0.2601634670170728,0.2601634670170728,0.6264980229507003,0.2601634670170729,0.6264980229507003,366983.0,441716.0,0.7396203216863341,1.5131676767676767,357064797684601646422677581914936238052898534927886613205828491163265996846298928083854066941163592414440286463364959029416222187348263774493846821076439929516660,1.797627723751824e-08
3.009853290171889e-08,0.25880485702931555,0.25880485702931555,0.6216248486316297,0.25880485702931555,0.6216248486316297,363609.0,439477.0,0.7357893233395063,1.4992202020202021,361143183426378590114574547700155191173381150460894577923904421119230977281156412213556761494779754823522704777279427104182914511262856696711952652502635880005164,1.7523003548535276e-08
