LCDM,Ursem,Li et al.,Cheng,Tilahun,Salleh et al.,Osuna Enciso et al.
1.6728792574210412e-06,0.28745307407891674,0.28745307407891674,0.8668321044664711,0.28745307407891674,0.8668321044664711,2.24418830614682e-08
3.676682225623959e-07,0.28738681152033557,0.28738681152033557,0.8603925114496939,0.2873868115203355,0.8603925114496939,2.1321948883888854e-08
3.845084590290798e-07,0.2870492559312513,0.2870492559312513,0.860074224021592,0.2870492559312513,0.860074224021592,2.197094089278787e-08
4.0169847620609003e-07,0.28611987719358983,0.28611987719358983,0.8234208584842391,0.2861198771935897,0.8234208584842391,2.2385176958916465e-08
4.4293970283423057e-07,0.2857943790147121,0.2857943790147121,0.8187080285124742,0.28579437901471216,0.8187080285124742,2.155453394211151e-08
1.5798443433886732e-07,0.2844109987044103,0.2844109987044103,0.8092050490846202,0.28441099870441033,0.8092050490846202,2.0530485405656283e-08
4.0209584152190415e-07,0.28211339924159534,0.28211339924159534,0.806888647832854,0.28211339924159534,0.806888647832854,1.852805436020473e-08
4.27303829277245e-07,0.2803833718400768,0.2803833718400768,0.8040668478260868,0.28038337184007683,0.8040668478260868,2.0872233831392224e-08
3.9728171660485463e-07,0.28309648803638693,0.28309648803638693,0.8078837850036038,0.28309648803638693,0.8078837850036038,1.9693584631060524e-08
4.2544178125420875e-07,0.28216197306855156,0.28216197306855156,0.7849061829760917,0.2821619730685516,0.7849061829760917,1.912364988458935e-08
1.69854368976262e-07,0.2798994973063125,0.2798994973063125,0.7729278169941523,0.2798994973063125,0.7729278169941523,1.9764170048346697e-08
3.761549396962189e-07,0.2823518870170961,0.2823518870170961,0.8040672307217845,0.28235188701709607,0.8040672307217845,2.105703093983192e-08
1.6802494977353886e-07,0.2831280721119962,0.2831280721119962,0.7850040575916224,0.2831280721119962,0.7850040575916224,1.9694541007171727e-08
4.2099361309328876e-07,0.28313780116907816,0.28313780116907816,0.7849200227479228,0.28313780116907816,0.7849200227479228,2.0046389497332236e-08
5.721284121114792e-08,0.28306163105534216,0.28306163105534216,0.7796902315794945,0.2830616310553421,0.7796902315794945,2.1422581947092838e-08
1.819776465186762e-07,0.28255776878628586,0.28255776878628586,0.8098061342199905,0.28255776878628586,0.8098061342199905,2.1628936977948074e-08
1.6528409961761609e-07,0.2824704790128055,0.2824704790128055,0.7753094441376173,0.2824704790128054,0.7753094441376173,1.848296976018557e-08
9.418681088989403e-08,0.2840402088150793,0.2840402088150793,0.8236889119567296,0.2840402088150793,0.8236889119567296,1.9927575504351493e-08
4.076395857557346e-07,0.2834037475345789,0.2834037475345789,0.7545125255172764,0.2834037475345789,0.7545125255172764,2.0754940393945538e-08
1.7211858883051096e-07,0.28199383134161843,0.28199383134161843,0.7853948816548431,0.2819938313416185,0.7853948816548431,1.8929260181869757e-08
1.6750506267716094e-07,0.284610984392888,0.284610984392888,0.7565077983088007,0.2846109843928879,0.7565077983088007,1.9850529642431516e-08
9.203331733052695e-08,0.2852277095181684,0.2852277095181684,0.8157631550571489,0.2852277095181684,0.8157631550571489,1.9615560249987984e-08
1.746780105822009e-07,0.2819819572579327,0.2819819572579327,0.7976554831442592,0.2819819572579327,0.7976554831442592,2.0542209817085694e-08
6.001668357473204e-08,0.28431191637640957,0.28431191637640957,0.7977418566237198,0.28431191637640957,0.7977418566237198,2.0244340889556825e-08
3.8496987588811633e-07,0.28073937541922317,0.28073937541922317,0.7042202085623466,0.28073937541922317,0.7042202085623466,1.9612725826510613e-08
1.9141751327010844e-07,0.2815340207220882,0.2815340207220882,0.7565551295677699,0.2815340207220882,0.7565551295677699,1.9751468612369834e-08
9.338290922111991e-08,0.2825353845093521,0.2825353845093521,0.7667498075936382,0.2825353845093521,0.7667498075936382,1.9614082586573233e-08
1.5892315190670244e-07,0.28171912546709516,0.28171912546709516,0.7730150049538504,0.28171912546709516,0.7730150049538504,1.7148763308386912e-08
1.6560620553051456e-07,0.2824709201251745,0.2824709201251745,0.7734243391066543,0.2824709201251745,0.7734243391066543,1.776489283916125e-08
9.214536829072689e-08,0.28336522534239517,0.28336522534239517,0.7642342920705549,0.28336522534239517,0.7642342920705549,1.993284171947846e-08
3.890612518552051e-07,0.2840068988894702,0.2840068988894702,0.805924778166174,0.2840068988894702,0.805924778166174,1.932123859560781e-08
1.662130635949741e-07,0.2832077284692303,0.2832077284692303,0.8129661028425942,0.2832077284692303,0.8129661028425942,2.0411111779219766e-08
1.6343005633542922e-07,0.284362771303731,0.284362771303731,0.8160431460976671,0.28436277130373094,0.8160431460976671,1.930895297904442e-08
1.8320390987885152e-07,0.2862209882019997,0.2862209882019997,0.844602351195179,0.2862209882019997,0.844602351195179,2.1586315331240456e-08
4.234337968066218e-07,0.2854720147577556,0.2854720147577556,0.8271540637860076,0.28547201475775563,0.8271540637860076,2.0267741027726125e-08
4.419712662250168e-07,0.28439023171309247,0.28439023171309247,0.8282485829350513,0.2843902317130924,0.8282485829350513,2.1147205198723015e-08
9.177412837363266e-08,0.2828193350499913,0.2828193350499913,0.7551582302496773,0.28281933504999124,0.7551582302496773,1.9676985641372107e-08
9.104645506260607e-08,0.2805338777391638,0.2805338777391638,0.7678169151004534,0.2805338777391638,0.7678169151004534,1.9618335100260085e-08
3.957411266203077e-07,0.2828135822324167,0.2828135822324167,0.8163197489175126,0.28281358223241665,0.8163197489175126,2.046139266014267e-08
1.642698851618272e-07,0.2818255532517319,0.2818255532517319,0.7890185908038369,0.281825553251732,0.7890185908038369,2.0742088176147572e-08
3.7172466672989277e-07,0.28037858241591895,0.28037858241591895,0.77939771458029,0.28037858241591895,0.77939771458029,2.1032850031769045e-08
8.601477850789145e-08,0.28019493604085743,0.28019493604085743,0.7811526917343053,0.2801949360408575,0.7811526917343053,1.9389137547880822e-08
1.7110636962734956e-07,0.2809309449435902,0.2809309449435902,0.7788722565383099,0.2809309449435902,0.7788722565383099,2.0116718336088353e-08
1.7893947871003437e-07,0.27839545198571064,0.27839545198571064,0.7544432602123866,0.27839545198571064,0.7544432602123866,1.8685613447672005e-08
2.2026127525566332e-07,0.28060425003697986,0.28060425003697986,0.7507889831209397,0.28060425003697986,0.7507889831209397,2.0188804995223003e-08
4.307424340048719e-07,0.28099973482810076,0.28099973482810076,0.7777585504885997,0.28099973482810076,0.7777585504885997,1.823212536524119e-08
1.5728897786252946e-07,0.28449462580178786,0.28449462580178786,0.8199733277228803,0.2844946258017879,0.8199733277228803,2.085770528820311e-08
1.7593002036867014e-07,0.28366224219729147,0.28366224219729147,0.7777974789915971,0.28366224219729147,0.7777974789915971,1.9870669262342396e-08
2.066671202092249e-07,0.27817074387502766,0.27817074387502766,0.7598653321914898,0.27817074387502766,0.7598653321914898,1.7396274981253527e-08
3.967719937310214e-07,0.2811286940974427,0.2811286940974427,0.7811414124122674,0.2811286940974427,0.7811414124122674,1.704981198199602e-08
1.6319219483971147e-07,0.2813645053688719,0.2813645053688719,0.7842717914879579,0.2813645053688719,0.7842717914879579,2.0164090747881173e-08
1.7055387783305985e-07,0.2803929229994002,0.2803929229994002,0.7768322496919486,0.28039292299940016,0.7768322496919486,1.6732526201187163e-08
5.641115184251028e-08,0.2762503664894172,0.2762503664894172,0.7355993256064416,0.27625036648941725,0.7355993256064416,1.836475050619965e-08
9.703539420281376e-08,0.2803324850419472,0.2803324850419472,0.7829982988091667,0.28033248504194724,0.7829982988091667,1.8290485499981032e-08
4.203843552338692e-07,0.2822726247553689,0.2822726247553689,0.7982216543123971,0.2822726247553689,0.7982216543123971,1.9458651534418726e-08
1.8114254850666586e-07,0.27913227287537745,0.27913227287537745,0.773808471258705,0.2791322728753774,0.773808471258705,2.0148952744774013e-08
9.540786195027504e-08,0.27975074048960286,0.27975074048960286,0.7506405433512648,0.2797507404896028,0.7506405433512648,1.7598277165810086e-08
9.081193668366574e-08,0.27912802452848623,0.27912802452848623,0.7732056728232183,0.2791280245284863,0.7732056728232183,2.1486191097879255e-08
1.7977007357647996e-07,0.2828172412516969,0.2828172412516969,0.766738442417098,0.2828172412516968,0.766738442417098,2.2047393349783293e-08
1.692063400996015e-07,0.282100938414874,0.282100938414874,0.7755313931099087,0.282100938414874,0.7755313931099087,2.1636213261717416e-08
1.6954694845272757e-07,0.281212457456477,0.281212457456477,0.7742930898315369,0.281212457456477,0.7742930898315369,2.0994822669211095e-08
9.20954117622506e-08,0.28020164204737913,0.28020164204737913,0.7587284006462031,0.2802016420473791,0.7587284006462031,1.9209728722101597e-08
1.8368165760360964e-07,0.28176179827164227,0.28176179827164227,0.8123252415582644,0.28176179827164227,0.8123252415582644,1.9704006683547715e-08
1.7492924206105148e-07,0.28047042484206985,0.28047042484206985,0.755816921440744,0.28047042484206985,0.755816921440744,2.0178022389199358e-08
1.9876721232714437e-07,0.28050351644789323,0.28050351644789323,0.7454997186375739,0.28050351644789323,0.7454997186375739,1.7134861733777564e-08
1.710398873284561e-07,0.2835071950953302,0.2835071950953302,0.7683455234261319,0.2835071950953302,0.7683455234261319,2.0245803680898914e-08
8.898749356377968e-08,0.28050978197036985,0.28050978197036985,0.7704349050425666,0.28050978197036985,0.7704349050425666,1.9791539417742122e-08
8.675893504393019e-08,0.2799837697689579,0.2799837697689579,0.7726577561232552,0.2799837697689579,0.7726577561232552,1.8715084248849965e-08
6.323848877948183e-08,0.2793823183509053,0.2793823183509053,0.7376346170794044,0.2793823183509053,0.7376346170794044,1.86295445096652e-08
4.1876354778643894e-07,0.28185706604345034,0.28185706604345034,0.7905333784169034,0.28185706604345034,0.7905333784169034,1.9443277088837212e-08
4.2178579693228794e-07,0.2809828005975859,0.2809828005975859,0.7671241426388843,0.28098280059758585,0.7671241426388843,1.9369999826990457e-08
4.187248395361162e-07,0.28120951881117656,0.28120951881117656,0.7911115128143331,0.28120951881117656,0.7911115128143331,1.5447652113655978e-08
9.002225528665715e-08,0.2795187004890297,0.2795187004890297,0.7201008641975308,0.2795187004890297,0.7201008641975308,1.8255110180165727e-08
9.519527890740013e-08,0.28236378948192087,0.28236378948192087,0.7793890679436828,0.28236378948192087,0.7793890679436828,1.9888053038880893e-08
9.700249446533474e-08,0.2814005667442241,0.2814005667442241,0.7508847067769228,0.2814005667442241,0.7508847067769228,1.99617054849685e-08
2.1070380006684418e-07,0.2816817051265481,0.2816817051265481,0.7934949211440787,0.2816817051265481,0.7934949211440787,1.605436819114584e-08
2.1261259635859282e-07,0.28102067709604667,0.28102067709604667,0.8005771418510793,0.28102067709604667,0.8005771418510793,1.6478200885115695e-08
1.6098763322943097e-07,0.28187145322879176,0.28187145322879176,0.7983408388224223,0.28187145322879176,0.7983408388224223,1.955492597249683e-08
1.853974823066208e-07,0.2813468029736202,0.2813468029736202,0.7954854447222007,0.2813468029736202,0.7954854447222007,1.8985500045203394e-08
1.0066998664714419e-07,0.28172406685909523,0.28172406685909523,0.765818985830025,0.28172406685909523,0.765818985830025,1.9807227375195252e-08
1.2628725834030137e-07,0.2784504785123312,0.2784504785123312,0.7300969548344688,0.2784504785123311,0.7300969548344688,1.862278097984377e-08
9.287826303834238e-08,0.28258390564364855,0.28258390564364855,0.7778046059498953,0.2825839056436485,0.7778046059498953,1.925081150773595e-08
9.417380180663699e-08,0.28399794229881964,0.28399794229881964,0.8148363791192456,0.28399794229881964,0.8148363791192456,2.143729142761182e-08
1.5584296631751396e-07,0.2819132624552885,0.2819132624552885,0.750296392405063,0.2819132624552885,0.750296392405063,1.9756660777358952e-08
1.6269905531393586e-07,0.28137515289747783,0.28137515289747783,0.7681440744113437,0.28137515289747783,0.7681440744113437,2.0028604313924412e-08
1.5865671804468633e-07,0.28335540117575203,0.28335540117575203,0.7567072583201271,0.28335540117575203,0.7567072583201271,1.996960297179536e-08
1.596868927408617e-07,0.2815309592122209,0.2815309592122209,0.7513614056500623,0.2815309592122208,0.7513614056500623,1.837138808733442e-08
8.875843572813269e-08,0.2817294669066847,0.2817294669066847,0.7444404008769188,0.28172946690668477,0.7444404008769188,1.9495223402814146e-08
1.691564229533544e-07,0.2811961613975762,0.2811961613975762,0.7760777151101779,0.2811961613975762,0.7760777151101779,2.115686337462062e-08
1.644480342752002e-07,0.2812599535289172,0.2812599535289172,0.7454515367627051,0.2812599535289172,0.7454515367627051,1.969888651768235e-08
1.5969189320538448e-07,0.27836838701213673,0.27836838701213673,0.7686290945920734,0.2783683870121368,0.7686290945920734,1.739770991729767e-08
1.6761760794190354e-07,0.2828539810393746,0.2828539810393746,0.7592344525063442,0.2828539810393746,0.7592344525063442,1.6453966845901197e-08
8.611522032430228e-08,0.2797561577445891,0.2797561577445891,0.7364853350189636,0.27975615774458906,0.7364853350189636,1.5595514343507426e-08
1.6563697646038658e-07,0.282278319206943,0.282278319206943,0.7656199129404491,0.28227831920694296,0.7656199129404491,2.0564624131007805e-08
1.7039191043465533e-07,0.2814621016472429,0.2814621016472429,0.7699620760433976,0.2814621016472429,0.7699620760433976,1.7130691642877477e-08
1.8810118218501338e-07,0.2840987125558438,0.2840987125558438,0.7821080765108955,0.2840987125558438,0.7821080765108955,2.1067108214768768e-08
3.94047739877428e-07,0.2784487896989699,0.2784487896989699,0.777806190846449,0.2784487896989699,0.777806190846449,1.8583995205845657e-08
1.8486521155248135e-07,0.27941727405652006,0.27941727405652006,0.7439574914317869,0.27941727405652006,0.7439574914317869,2.1396740747243324e-08
1.0003008444725896e-07,0.2809579752720574,0.2809579752720574,0.7793021749618337,0.2809579752720574,0.7793021749618337,1.764045847646289e-08
2.2451680760645178e-07,0.2814984454808281,0.2814984454808281,0.7201349786715419,0.28149844548082814,0.7201349786715419,2.044071077130182e-08
1.6866654609180384e-07,0.2817070447453826,0.2817070447453826,0.7350425411583373,0.2817070447453826,0.7350425411583373,1.946753750445256e-08
8.693108939321062e-08,0.28127295535831015,0.28127295535831015,0.774852239040899,0.2812729553583101,0.774852239040899,1.938805805047501e-08
9.244997429648383e-08,0.28088999004695636,0.28088999004695636,0.753582401744776,0.28088999004695636,0.753582401744776,1.803147534493171e-08
1.7996001081736727e-07,0.2817999260567348,0.2817999260567348,0.7639683577573497,0.2817999260567348,0.7639683577573497,1.952274047817736e-08
1.7678925561482144e-07,0.2789415673252357,0.2789415673252357,0.7679668421642211,0.2789415673252357,0.7679668421642211,1.8204072207589745e-08
1.659877498097466e-07,0.2801740707710758,0.2801740707710758,0.791292265719438,0.2801740707710758,0.791292265719438,1.9249947028360794e-08
1.892719692915746e-07,0.28078631257338676,0.28078631257338676,0.7571802775468445,0.28078631257338676,0.7571802775468445,1.9005023039510296e-08
9.428573412458791e-08,0.28144109913377346,0.28144109913377346,0.7394930419363527,0.2814410991337735,0.7394930419363527,1.8770478029218662e-08
5.7953567694165664e-08,0.2811055444811135,0.2811055444811135,0.7530929505582129,0.2811055444811135,0.7530929505582129,1.9874159450496634e-08
1.8913134421764864e-07,0.2818416659008535,0.2818416659008535,0.7647163862831751,0.2818416659008536,0.7647163862831751,2.007584620441301e-08
6.140312825159454e-08,0.28129292104085335,0.28129292104085335,0.7649322104991448,0.28129292104085335,0.7649322104991448,1.8474195010384905e-08
5.6890171556838235e-08,0.2815565904440808,0.2815565904440808,0.759547112618167,0.2815565904440808,0.759547112618167,1.9069892394848366e-08
9.40049841775537e-08,0.2827495626613933,0.2827495626613933,0.7477864539127487,0.28274956266139334,0.7477864539127487,2.0604968410282968e-08
1.594000289131016e-07,0.28140899722358004,0.28140899722358004,0.7668416357361467,0.28140899722358004,0.7668416357361467,1.9861256961159262e-08
1.664308907840548e-07,0.2819740876603561,0.2819740876603561,0.7629742107775469,0.28197408766035603,0.7629742107775469,1.863181492414406e-08
5.8668269174710885e-08,0.2811348030851643,0.2811348030851643,0.7501987029732039,0.2811348030851643,0.7501987029732039,1.9134243264890826e-08
1.5870913215673815e-07,0.28141990879851764,0.28141990879851764,0.7415887591130401,0.2814199087985176,0.7415887591130401,2.0211218863037666e-08
9.088901854320092e-08,0.28193580891206405,0.28193580891206405,0.7920390208110996,0.281935808912064,0.7920390208110996,1.931518079266633e-08
1.7036195302250272e-07,0.2820249053561137,0.2820249053561137,0.7861993954513654,0.28202490535611374,0.7861993954513654,1.841323637705585e-08
1.956367125632448e-07,0.2829104124445254,0.2829104124445254,0.7960569116511835,0.28291041244452547,0.7960569116511835,1.8180196193866566e-08
2.022351415928766e-07,0.28164472288508496,0.28164472288508496,0.7477606415401022,0.281644722885085,0.7477606415401022,1.9930000230942283e-08
1.602017633877659e-07,0.283154523100098,0.283154523100098,0.7975231781877535,0.28315452310009803,0.7975231781877535,1.9155609139079135e-08
1.7889384088925827e-07,0.28155496072801467,0.28155496072801467,0.7315652589028864,0.2815549607280147,0.7315652589028864,1.850836231100451e-08
1.6165987691162554e-07,0.28107965965426035,0.28107965965426035,0.7984327390599675,0.2810796596542603,0.7984327390599675,2.0670740905155154e-08
1.629387158478376e-07,0.28106635165716354,0.28106635165716354,0.7585017524111644,0.2810663516571635,0.7585017524111644,1.9364863106562172e-08
9.118484629848267e-08,0.28171668044502246,0.28171668044502246,0.7841118342882798,0.28171668044502246,0.7841118342882798,1.929712661933113e-08
1.9044833545829169e-07,0.2803448588564195,0.2803448588564195,0.7608972421365366,0.2803448588564196,0.7608972421365366,1.9663200267653947e-08
6.017513598682983e-08,0.2833961572916518,0.2833961572916518,0.75797775811955,0.2833961572916518,0.75797775811955,1.9107603565694816e-08
1.633807821710795e-07,0.2812172508843498,0.2812172508843498,0.7512966566199942,0.2812172508843498,0.7512966566199942,2.0551399919748523e-08
1.6677042039055423e-07,0.2824402195160487,0.2824402195160487,0.7852513889254589,0.2824402195160487,0.7852513889254589,2.084781362172626e-08
1.634936830223025e-07,0.28222188039920026,0.28222188039920026,0.7439209349048188,0.2822218803992002,0.7439209349048188,1.8805745726485602e-08
9.336996153044608e-08,0.28235834447922764,0.28235834447922764,0.7824449856884012,0.2823583444792277,0.7824449856884012,1.8606245603874392e-08
9.244984112408355e-08,0.2823304890364406,0.2823304890364406,0.77599670980194,0.2823304890364406,0.77599670980194,1.898495940058884e-08
9.183082940538952e-08,0.28065006567975914,0.28065006567975914,0.811719623600522,0.28065006567975914,0.811719623600522,1.9618115957167352e-08
5.915185927120394e-08,0.27925579267365214,0.27925579267365214,0.7855797120839132,0.27925579267365214,0.7855797120839132,1.6721212649264445e-08
5.7857908996268696e-08,0.2818821636336274,0.2818821636336274,0.7838284979559539,0.2818821636336275,0.7838284979559539,1.75950497616495e-08
9.476738849288747e-08,0.280330594063289,0.280330594063289,0.7566196341870683,0.280330594063289,0.7566196341870683,1.7430417556229035e-08
1.7505462861310217e-07,0.27926708203841566,0.27926708203841566,0.6894516775310713,0.27926708203841566,0.6894516775310713,1.791519736811482e-08
9.814460139179634e-08,0.2818594572180233,0.2818594572180233,0.7748735823535529,0.28185945721802325,0.7748735823535529,2.0363333008028465e-08
9.664156318950356e-08,0.28122003881604984,0.28122003881604984,0.7663696713309472,0.28122003881604984,0.7663696713309472,1.8837834279757552e-08
1.7084237256386302e-07,0.2794209567342596,0.2794209567342596,0.7292653056110657,0.2794209567342596,0.7292653056110657,1.78000482670061e-08
1.0331596668250337e-07,0.279600699994293,0.279600699994293,0.7467713730363573,0.279600699994293,0.7467713730363573,1.8025839298609902e-08
2.0185098359388624e-07,0.28136315653812455,0.28136315653812455,0.7391855158482759,0.28136315653812455,0.7391855158482759,1.8599371466884232e-08
9.68793062132332e-08,0.28093957448840834,0.28093957448840834,0.7634637729807889,0.2809395744884083,0.7634637729807889,1.7357998157038732e-08
