Best Cost, Avg Cost
945744.4625700694,54438377.10655384
945744.4625700694,54434579.02113646
945744.4625700694,54417773.09496448
945744.4625700694,54407510.52294093
945744.4625700694,54396031.66911622
945744.4625700694,54377569.03923212
945744.4625700694,54370163.569961816
945744.4625700694,54355926.470875174
945744.4625700694,54325451.85380898
945744.4625700694,54301576.80674551
945744.4625700694,54279077.02293467
945744.4625700694,54244073.48883113
945744.4625700694,54235354.07765226
945744.4625700694,54217045.84490702
945744.4625700694,54192661.01545647
945744.4625700694,54175465.034210354
945744.4625700694,54149618.15376469
945744.4625700694,54124327.40191732
945744.4625700694,54095472.72419062
945744.4625700694,54060482.00837279
945744.4625700694,54038642.819256894
945744.4625700694,54012166.33813806
945744.4625700694,53995752.99943031
945744.4625700694,53975652.45482514
945744.4625700694,53958424.57491911
945744.4625700694,53928125.405084565
945744.4625700694,53922168.52738922
945744.4625700694,53908626.80023276
945744.4625700694,53895816.970923364
945744.4625700694,53864930.99548167
945744.4625700694,53844438.071970016
945744.4625700694,53827185.217589445
945744.4625700694,53808771.750173986
945744.4625700694,53801592.198079
945744.4625700694,53767383.41028366
945744.4625700694,53738396.66370895
945744.4625700694,53726997.41436385
945744.4625700694,53720571.61463525
945744.4625700694,53690594.57804703
945744.4625700694,53659613.561436564
945744.4625700694,53639126.87207545
945744.4625700694,53617910.248183854
945744.4625700694,53599197.41544551
945744.4625700694,53590717.41598051
945744.4625700694,53564409.44361309
945744.4625700694,53540328.69395853
945744.4625700694,53522725.540428646
945744.4625700694,53509935.36927179
945744.4625700694,53501983.743810914
945744.4625700694,53486687.531093396
945744.4625700694,53470411.393350914
945744.4625700694,53444228.30224316
945744.4625700694,53417819.17264765
945744.4625700694,53394988.80166997
945744.4625700694,53381837.58393435
945744.4625700694,53353512.21284988
945744.4625700694,53344896.00643232
945744.4625700694,53313012.95281142
945744.4625700694,53299206.43993506
945744.4625700694,53281827.38567785
945744.4625700694,53260764.639849775
945744.4625700694,53240503.46318169
945744.4625700694,53219967.594693944
945744.4625700694,53201679.59899848
945744.4625700694,53177170.21473243
945744.4625700694,53147007.01200816
945744.4625700694,53128209.7427988
945744.4625700694,53125983.00746955
945744.4625700694,53115619.12657213
945744.4625700694,53099466.13265735
945744.4625700694,53083616.69571224
945744.4625700694,53060185.64100157
945744.4625700694,53064291.137976445
945744.4625700694,53049447.80579434
945744.4625700694,53037204.64170677
945744.4625700694,53016148.87259569
945744.4625700694,52990414.76306725
945744.4625700694,52979229.26556876
945744.4625700694,52951115.79987182
945744.4625700694,52928416.3804188
945744.4625700694,52914789.12955498
945744.4625700694,52905838.73885122
945744.4625700694,52901945.19844052
945744.4625700694,52883910.32532995
945744.4625700694,52875189.77932259
945744.4625700694,52852204.20722395
945744.4625700694,52827120.845786914
945744.4625700694,52808333.917705804
945744.4625700694,52782683.314864546
945744.4625700694,52774332.637296565
945744.4625700694,52759108.401669085
945744.4625700694,52728512.49896796
945744.4625700694,52718564.5429394
945744.4625700694,52709406.08783244
945744.4625700694,52679111.11301316
945744.4625700694,52660263.735409126
945744.4625700694,52649420.94153722
945744.4625700694,52633950.55070818
945744.4625700694,52616902.1518962
945744.4625700694,52584642.77722611
945744.4625700694,52566963.85116893
945744.4625700694,52547944.51750646
945744.4625700694,52518525.718959056
945744.4625700694,52508620.68483778
945744.4625700694,52487442.24545914
945744.4625700694,52481315.029844046
945744.4625700694,52463826.18878561
945744.4625700694,52448680.64511035
945744.4625700694,52425959.29712275
945744.4625700694,52414930.640603706
945744.4625700694,52404174.01265067
945744.4625700694,52386645.75357791
945744.4625700694,52363148.47665459
945744.4625700694,52345716.45871383
945744.4625700694,52336856.70342248
945744.4625700694,52304818.6218757
945744.4625700694,52297710.01164074
945744.4625700694,52287726.90658827
945744.4625700694,52272959.217538446
945744.4625700694,52255850.3722759
945744.4625700694,52258450.12657472
945744.4625700694,52248269.43926155
945744.4625700694,52236436.18988505
945744.4625700694,52226278.511218615
945744.4625700694,52199194.395519294
945744.4625700694,52173369.25831546
945744.4625700694,52162464.492482156
945744.4625700694,52131971.29946903
945744.4625700694,52109441.001948595
945744.4625700694,52088949.37643909
945744.4625700694,52072601.139640436
945744.4625700694,52056930.84908089
945744.4625700694,52039712.072682425
945744.4625700694,52022282.21940143
945744.4625700694,52001816.09116168
945744.4625700694,51980262.76495553
945744.4625700694,51979207.332274474
945744.4625700694,51963869.23033533
945744.4625700694,51954864.194699556
945744.4625700694,51926132.88513119
945744.4625700694,51910659.97650844
945744.4625700694,51898240.367822945
945744.4625700694,51875802.10188269
945744.4625700694,51863271.22362319
945744.4625700694,51848842.38464222
945744.4625700694,51833146.78825623
945744.4625700694,51820724.55290247
945744.4625700694,51792985.41725692
945744.4625700694,51772905.962328374
945744.4625700694,51775356.33870635
945744.4625700694,51765951.57001312
945744.4625700694,51738052.19277685
945744.4625700694,51714517.27044847
945744.4625700694,51705076.191486456
945744.4625700694,51693344.10445997
945744.4625700694,51687700.773080386
945744.4625700694,51674978.136666946
945744.4625700694,51652393.1662211
945744.4625700694,51636808.073544666
945744.4625700694,51621387.29484282
945744.4625700694,51604115.2334228
945744.4625700694,51586164.38166362
