LCDM,Ursem,Li et al.,Cheng,Tilahun,Salleh et al.,Osuna Enciso et al.
1.6736159137162555e-06,2.885474822627172,2.885474822627172,0.9719293947321883,2.8854748226271716,0.9719293947321883,2.9802322387695312e-08
1.6745614138105431e-06,2.885476331763061,2.885476331763061,0.9711093519267393,2.8854763317630607,0.9711093519267393,2.9802322387695312e-08
1.6737841958214616e-06,2.8854787651034326,2.8854787651034326,0.9714994682179757,2.8854787651034326,0.9714994682179757,2.9802322387695312e-08
1.6745649866790185e-06,2.885471480437145,2.885471480437145,0.9699477657744465,2.885471480437145,0.9699477657744465,2.9802322387695312e-08
1.6745546253604395e-06,2.8854704426940057,2.8854704426940057,0.9688233993020384,2.885470442694005,0.9688233993020384,2.9802322387695312e-08
1.6743042863759078e-06,2.8854528329643006,2.8854528329643006,0.9680674110859115,2.8854528329643006,0.9680674110859115,2.9802322387695312e-08
1.6753747177712292e-06,2.8854479919577374,2.8854479919577374,0.9695540666316681,2.8854479919577365,0.9695540666316681,2.9802322387695312e-08
1.6762787725911985e-06,2.8854515143787887,2.8854515143787887,0.9679337462290555,2.885451514378789,0.9679337462290555,2.9802322387695312e-08
1.6757716634588798e-06,2.885432710912113,2.885432710912113,0.9684906461411543,2.885432710912113,0.9684906461411543,2.9802322387695312e-08
1.675777380048441e-06,2.88546084345521,2.88546084345521,0.9667474498284928,2.8854608434552094,0.9667474498284928,2.9802322387695312e-08
1.675713782989574e-06,2.8854429950700524,2.8854429950700524,0.9657910356024595,2.8854429950700524,0.9657910356024595,2.9802322387695312e-08
1.675713782989574e-06,2.8854445615282147,2.8854445615282147,0.9669046241298126,2.8854445615282156,0.9669046241298126,2.9802322387695312e-08
1.676020335104789e-06,2.8854896349253814,2.8854896349253814,0.968197090214662,2.8854896349253814,0.968197090214662,2.9802322387695312e-08
1.6757489161962517e-06,2.8855008298510345,2.8855008298510345,0.9682058023649378,2.885500829851035,0.9682058023649378,2.9802322387695312e-08
1.6756441120542976e-06,2.885502900050794,2.885502900050794,0.9648215915304577,2.885502900050794,0.9648215915304577,2.9802322387695312e-08
1.676598901606622e-06,2.885468999642251,2.885468999642251,0.965487284100991,2.885468999642252,0.965487284100991,2.9802322387695312e-08
1.6774401930370346e-06,2.8854862792144136,2.8854862792144136,0.9653800541387264,2.8854862792144136,0.9653800541387264,2.9802322387695312e-08
1.6777231642203107e-06,2.8854875173671877,2.8854875173671877,0.9666275651246806,2.885487517367188,0.9666275651246806,2.9802322387695312e-08
1.6785448048741067e-06,2.88549489304806,2.88549489304806,0.9672283710796807,2.8854948930480604,0.9672283710796807,2.9802322387695312e-08
1.6789693807446362e-06,2.8854694814535238,2.8854694814535238,0.9686602030878801,2.885469481453523,0.9686602030878801,2.9802322387695312e-08
1.6776431319664541e-06,2.885458637876012,2.885458637876012,0.9668632545972394,2.885458637876012,0.9668632545972394,2.9802322387695312e-08
1.677018713652517e-06,2.8854383009506805,2.8854383009506805,0.9678122709035705,2.8854383009506814,0.9678122709035705,2.9802322387695312e-08
1.6770219292341451e-06,2.885457543944221,2.885457543944221,0.9680060383398313,2.885457543944221,0.9680060383398313,2.9802322387695312e-08
1.6770243111464624e-06,2.88546626275425,2.88546626275425,0.9672212651028882,2.88546626275425,0.9672212651028882,2.9802322387695312e-08
1.677501884566048e-06,2.8854300686204524,2.8854300686204524,0.9658137631232689,2.885430068620452,0.9658137631232689,2.9802322387695312e-08
1.678333171964729e-06,2.88546262715262,2.88546262715262,0.9651550706959086,2.88546262715262,0.9651550706959086,2.9802322387695312e-08
1.6782679075672398e-06,2.885439586429569,2.885439586429569,0.9666127919794115,2.8854395864295697,0.9666127919794115,2.9802322387695312e-08
1.6776505158946375e-06,2.885447793982709,2.885447793982709,0.9623169781118563,2.8854477939827095,0.9623169781118563,2.9802322387695312e-08
1.6779968459455494e-06,2.8854400023038256,2.8854400023038256,0.9643049036140324,2.885440002303826,0.9643049036140324,2.9802322387695312e-08
1.6783673524064797e-06,2.8853882748254636,2.8853882748254636,0.9650198292654583,2.885388274825463,0.9650198292654583,2.9802322387695312e-08
1.6787207090987274e-06,2.8853653855190764,2.8853653855190764,0.9670846139899334,2.8853653855190764,0.9670846139899334,2.9802322387695312e-08
1.6785713631964427e-06,2.8853812330917497,2.8853812330917497,0.966591006935956,2.8853812330917483,0.966591006935956,2.9802322387695312e-08
1.6785549280014542e-06,2.8853881903133414,2.8853881903133414,0.9655368818017186,2.8853881903133414,0.9655368818017186,2.9802322387695312e-08
1.6785473058820392e-06,2.885370761289344,2.885370761289344,0.9671937570068566,2.885370761289344,0.9671937570068566,2.9802322387695312e-08
1.6785524269935213e-06,2.8853660901095175,2.8853660901095175,0.9658323774698461,2.885366090109517,0.9658323774698461,2.9802322387695312e-08
1.6789533028364952e-06,2.885397100182348,2.885397100182348,0.9646932860279636,2.8853971001823484,0.9646932860279636,2.9802322387695312e-08
1.6784563168315249e-06,2.8853993061565455,2.8853993061565455,0.9646838335842037,2.8853993061565455,0.9646838335842037,2.9802322387695312e-08
1.6782094316198533e-06,2.885395181764318,2.885395181764318,0.9647846523458885,2.885395181764318,0.9647846523458885,2.9802322387695312e-08
1.6786550874143903e-06,2.8853887168930483,2.8853887168930483,0.9639763348950319,2.8853887168930483,0.9639763348950319,2.9802322387695312e-08
1.678290654829868e-06,2.8853700168816196,2.8853700168816196,0.9641672020506882,2.8853700168816196,0.9641672020506882,2.9802322387695312e-08
1.678289582969325e-06,2.885385469077781,2.885385469077781,0.9654499769696387,2.88538546907778,0.9654499769696387,2.9802322387695312e-08
1.678289582969325e-06,2.8853436136749617,2.8853436136749617,0.9654466553421173,2.885343613674962,0.9654466553421173,2.9802322387695312e-08
1.6782812462762147e-06,2.8853523178296543,2.8853523178296543,0.9654448585101066,2.8853523178296534,0.9654448585101066,2.9802322387695312e-08
1.6782637392206844e-06,2.8853637960464584,2.8853637960464584,0.9636818048468502,2.8853637960464584,0.9636818048468502,2.9802322387695312e-08
1.6777512707856526e-06,2.8853277109797126,2.8853277109797126,0.9636250329382393,2.885327710979713,0.9636250329382393,2.9802322387695312e-08
1.677705299877932e-06,2.885344847785831,2.885344847785831,0.9627247657192081,2.8853448477858294,0.9627247657192081,2.9802322387695312e-08
1.677504861956445e-06,2.885336854193004,2.885336854193004,0.9627142247115051,2.8853368541930027,0.9627142247115051,2.9802322387695312e-08
1.6776488485560155e-06,2.8853001547537356,2.8853001547537356,0.9627065374361853,2.8853001547537356,0.9627065374361853,2.9802322387695312e-08
1.6778464281827223e-06,2.8852853248253116,2.8852853248253116,0.9619096023332451,2.8852853248253116,0.9619096023332451,2.9802322387695312e-08
1.67860018433548e-06,2.88526475446782,2.88526475446782,0.9583933158985464,2.885264754467821,0.9583933158985464,2.9802322387695312e-08
1.6775625042345193e-06,2.885259405667745,2.885259405667745,0.9593800922200342,2.8852594056677465,0.9593800922200342,2.9802322387695312e-08
1.677136975599063e-06,2.8852129297950704,2.8852129297950704,0.9593630553681171,2.8852129297950717,0.9593630553681171,2.9802322387695312e-08
1.6764064430913971e-06,2.885199753355153,2.885199753355153,0.9593016614849268,2.8851997533551534,0.9593016614849268,2.9802322387695312e-08
1.676654042876763e-06,2.8852411243633873,2.8852411243633873,0.9589431426368235,2.8852411243633873,0.9589431426368235,2.9802322387695312e-08
1.6773863618186667e-06,2.8852517825225394,2.8852517825225394,0.9597563936646044,2.88525178252254,0.9597563936646044,2.9802322387695312e-08
1.677811175880428e-06,2.885230000118925,2.885230000118925,0.96155857227839,2.885230000118925,0.96155857227839,2.9802322387695312e-08
1.6789667606410871e-06,2.8852291500867615,2.8852291500867615,0.9593224221208344,2.885229150086762,0.9593224221208344,2.9802322387695312e-08
1.6789667606410871e-06,2.8852154858410715,2.8852154858410715,0.9602515808458765,2.8852154858410723,0.9602515808458765,2.9802322387695312e-08
1.6786744999997748e-06,2.885188963513983,2.885188963513983,0.957705928512529,2.8851889635139827,0.957705928512529,2.9802322387695312e-08
1.6783839066970841e-06,2.885210732629564,2.885210732629564,0.9580811061533692,2.8852107326295657,0.9580811061533692,2.9802322387695312e-08
1.6778609578478563e-06,2.885202204698358,2.885202204698358,0.9591352089511208,2.885202204698359,0.9591352089511208,2.9802322387695312e-08
1.6778609578478563e-06,2.885173888617779,2.885173888617779,0.9580641633382466,2.885173888617779,0.9580641633382466,2.9802322387695312e-08
1.6768912813435498e-06,2.885140356200345,2.885140356200345,0.9580501067075198,2.885140356200345,0.9580501067075198,2.9802322387695312e-08
1.677773065283354e-06,2.885120993481142,2.885120993481142,0.9569563553595668,2.8851209934811415,0.9569563553595668,2.9802322387695312e-08
1.6777721125184275e-06,2.8850993532495726,2.8850993532495726,0.9555519882117248,2.8850993532495726,0.9555519882117248,2.9802322387695312e-08
1.677763299442854e-06,2.885091879331416,2.885091879331416,0.9561716401115167,2.885091879331416,0.9561716401115167,2.9802322387695312e-08
1.6777578210445245e-06,2.885129872660365,2.885129872660365,0.9566219445791023,2.885129872660364,0.9566219445791023,2.9802322387695312e-08
1.6777578210445245e-06,2.8851119277136887,2.8851119277136887,0.957334842365555,2.8851119277136887,0.957334842365555,2.9802322387695312e-08
1.6781953783371825e-06,2.8851176849598046,2.8851176849598046,0.9578194256065609,2.8851176849598055,0.9578194256065609,2.9802322387695312e-08
1.6781128450753937e-06,2.885081457917301,2.885081457917301,0.9570005156297897,2.8850814579173,0.9570005156297897,2.9802322387695312e-08
1.677615620879191e-06,2.885057080806016,2.885057080806016,0.9560070413717142,2.885057080806016,0.9560070413717142,2.9802322387695312e-08
1.6771687741284964e-06,2.885043162149291,2.885043162149291,0.9563878212289307,2.885043162149291,0.9563878212289307,2.9802322387695312e-08
1.6771679404591854e-06,2.885058016566169,2.885058016566169,0.9568314538882796,2.8850580165661683,0.9568314538882796,2.9802322387695312e-08
1.677168535937265e-06,2.885010330881331,2.885010330881331,0.9548895835626818,2.885010330881331,0.9548895835626818,2.9802322387695312e-08
1.6775134368407864e-06,2.8849681007672365,2.8849681007672365,0.9548690134169161,2.8849681007672365,0.9548690134169161,2.9802322387695312e-08
1.6775048619564446e-06,2.8849433466484267,2.8849433466484267,0.9543798724633946,2.884943346648426,0.9543798724633946,2.9802322387695312e-08
1.6775042664783655e-06,2.8849479270144243,2.8849479270144243,0.9543853855401987,2.8849479270144243,0.9543853855401987,2.9802322387695312e-08
1.677880727720089e-06,2.8849171064281456,2.8849171064281456,0.9539655752753883,2.8849171064281465,0.9539655752753883,2.9802322387695312e-08
1.677727570758097e-06,2.884924420410334,2.884924420410334,0.9539354210069914,2.884924420410333,0.9539354210069914,2.9802322387695312e-08
1.6778521447722837e-06,2.884924490003658,2.884924490003658,0.9539538153759198,2.884924490003658,0.9539538153759198,2.9802322387695312e-08
1.676956307549808e-06,2.8849278717498716,2.8849278717498716,0.94947809038732,2.884927871749872,0.94947809038732,2.9802322387695312e-08
1.6769566648366559e-06,2.884891760361831,2.884891760361831,0.9502067699762076,2.8848917603618314,0.9502067699762076,2.9802322387695312e-08
1.676791598313078e-06,2.884890485743668,2.884890485743668,0.949622788956932,2.884890485743667,0.949622788956932,2.9802322387695312e-08
1.676791598313078e-06,2.8849087619007587,2.8849087619007587,0.9497108338968556,2.8849087619007587,0.9497108338968556,2.9802322387695312e-08
1.676791598313078e-06,2.8849076100304516,2.8849076100304516,0.9492708730857544,2.884907610030452,0.9492708730857544,2.9802322387695312e-08
1.677306448660427e-06,2.884881982853019,2.884881982853019,0.9489642307902736,2.8848819828530186,0.9489642307902736,2.9802322387695312e-08
1.6761481247006032e-06,2.884831566416568,2.884831566416568,0.9493027607676972,2.8848315664165676,0.9493027607676972,2.9802322387695312e-08
1.676154317672628e-06,2.884810199808831,2.884810199808831,0.9475290778527607,2.884810199808831,0.9475290778527607,2.9802322387695312e-08
1.6769358231038801e-06,2.8848028382693895,2.8848028382693895,0.9472127546454311,2.8848028382693895,0.9472127546454311,2.9802322387695312e-08
1.6755613406012768e-06,2.8847689636235487,2.8847689636235487,0.9441033582855112,2.8847689636235487,0.9441033582855112,2.9802322387695312e-08
1.674818422149562e-06,2.884710935403498,2.884710935403498,0.942049107843649,2.8847109354034988,0.942049107843649,2.9802322387695312e-08
1.674818422149562e-06,2.884669401712588,2.884669401712588,0.944376232304775,2.884669401712588,0.944376232304775,2.9802322387695312e-08
1.6763255771682301e-06,2.884677914128379,2.884677914128379,0.9454856234555197,2.8846779141283796,0.9454856234555197,2.9802322387695312e-08
1.6751497461528751e-06,2.884665215075631,2.884665215075631,0.9454075691070325,2.884665215075631,0.9454075691070325,2.9802322387695312e-08
1.6763197414830524e-06,2.884639658622626,2.884639658622626,0.9469122875899061,2.8846396586226266,0.9469122875899061,2.9802322387695312e-08
1.7330005067226605e-06,2.8846115648241613,2.8846115648241613,0.9458384957823333,2.8846115648241613,0.9458384957823333,2.9802322387695312e-08
1.733667984491048e-06,2.884586587929014,2.884586587929014,0.9482667009388277,2.8845865879290145,0.9482667009388277,2.9802322387695312e-08
1.7343040289484167e-06,2.8845282460029007,2.8845282460029007,0.9473668304774744,2.8845282460029003,0.9473668304774744,2.9802322387695312e-08
1.7343052923451619e-06,2.8845445845117723,2.8845445845117723,0.9482389762409142,2.884544584511772,0.9482389762409142,2.9802322387695312e-08
1.733499447365247e-06,2.884518450542019,2.884518450542019,0.9490217877530582,2.884518450542019,0.9490217877530582,2.9802322387695312e-08
1.7335828315504258e-06,2.884495827153288,2.884495827153288,0.9493813183227329,2.8844958271532883,0.9493813183227329,2.9802322387695312e-08
1.7332726929174314e-06,2.884456569203223,2.884456569203223,0.9478152301615,2.884456569203223,0.9478152301615,2.9802322387695312e-08
1.7330291605608403e-06,2.884416943296413,2.884416943296413,0.944485907260034,2.8844169432964124,0.944485907260034,2.9802322387695312e-08
1.732555083566197e-06,2.8843867026732393,2.8843867026732393,0.9431436700394983,2.8843867026732397,0.9431436700394983,2.9802322387695312e-08
1.7338388462668595e-06,2.8843058628988647,2.8843058628988647,0.9422530921866452,2.8843058628988643,0.9422530921866452,2.9802322387695312e-08
