Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio
21,1058.4,21,16,20,24,29,34,37,36,37,4506,15404,18,17
20,1008,20,17,18,29,27,28,30,36,33,4931,3675,18,16
19,957.6,19,18,21,27,30,32,30,35,36,4544,3707,18,19
18,907.2,18,14,21,27,25,35,27,41,37,4820,3457,21,26
17,856.8,17,12,19,26,33,27,29,36,39,4392,3691,17,18
16,806.4,16,12,12,35,25,30,24,39,36,4140,3977,20,16
15,756,15,119,20,55,22,261,52,45,32,5639,4754,98,22
14,705.6,14,15,20,27,144,571,25,37,34,4577,3866,23,20
13,655.2,13,18,20,27,31,37,27,39,34,4269,3625,21,17
12,604.8,12,48,19,719,30,40,27,41,33,4336,3525,42,17
11,554.4,11,13,21,34,223,131,34,40,44,5171,4031,20,22
10,504,10,37,20,68,29,34,32,64,35,5072,3720,32,17
9,453.6,9,227,23,37,25,34,30,43,37,5892,4589,18,27
8,403.2,8,23,20,27,27,32,30,41,37,4568,4759,37,34
7,352.8,7,13,18,88,22,34,25,40,31,4278,7273,27,3248
6,302.4,6,23,28,25,25,44,29,38,37,8757,4149,41,18
5,252,5,14,15,32,25,27,29,34,36,8273,3461,40,39
4,201.6,4,22,26,24,23,27,25,35,38,8418,3518,45,49
3,151.2,3,51,23,38,33,32,30,49,32,23164,4168,22,304
2,100.8,2,47,23,28,1070,30,32,49,140,5604,11690,21,92
1,50.4,1,16,23,27,31,38,27,100,35,4242,3723,34,16
