Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
100,5040,100,0.016905019583591013,0.019321617535903248,16.29794273318123,14.67396776896154,0.9599419098386488,0.9717689920859057,0.9441816461684002,0.9540665823851665,135372445,109403093,0.29730177875068026,0.29730177875068026
99,4989.6,99,0.015335193906622474,0.01694381456286219,16.258366961237392,14.64236441288023,0.9616348361792257,0.9570404821909226,0.9467344249952954,0.955330804888327,132376458,109117938,0.29730177875068026,0.29730177875068026
98,4939.2,98,0.018733048775065583,0.01690565114934863,16.29743573347496,14.680346583163528,0.9364062818682485,0.9525701493557548,0.9381267738883639,0.922730067636811,128528473,105137409,0.29730177875068026,0.29730177875068026
97,4888.8,97,0.01420165767456408,0.01947845804988662,16.312059660811492,14.683437468956459,0.9013866465117745,0.9388681324233117,0.9246344206974115,0.9552112078115051,126171638,102128566,0.29730177875068026,0.29730177875068026
96,4838.4,96,0.016320231796422273,0.023090077670049197,16.303651027715414,14.683349787653443,0.9267865788523155,0.9492687446875004,0.885930190716085,0.9131329765335529,135687173,109967277,0.29730177875068026,0.29730177875068026
95,4788,95,0.01856209150326798,0.0192411186696901,16.302182609095397,14.662193016339984,0.9652582432213297,0.9497238507944595,0.932586367880486,0.9247132429614181,122282663,99766063,0.29730177875068026,0.29730177875068026
94,4737.6,94,0.019110870154513418,0.02488319201217953,16.306009132615447,14.668970586376576,0.9467516931973546,0.9615519462066778,0.9689271057260119,0.921316165951359,128435074,104552442,0.29730177875068026,0.29730177875068026
93,4687.2,93,0.014154850251789022,0.01652693241039106,16.30898415959133,14.677194787959172,0.9101467177383391,0.9479297121498955,0.8916757542711744,0.9321116201582675,120648956,100237980,0.29730177875068026,0.29730177875068026
92,4636.8,92,0.01782564877802973,0.017239633948817626,16.25464519291949,14.635399961171876,0.9229014887551477,0.9300976443451134,0.9311740890688253,0.902757619738752,120117100,98883236,0.29730177875068026,0.29730177875068026
91,4586.4,91,0.015042172071650524,0.016383405213937427,16.29574493191745,14.66389214869274,0.9366414648185302,0.9430933101985727,0.9674185463659157,0.9679389312977099,125862692,102973012,0.29730177875068026,0.29730177875068026
90,4536,90,0.018606002071610533,0.01596832690191086,16.261054852024248,14.621617795316839,0.9434238724829023,0.9425225522963606,0.9427792915531342,0.940724946695096,121671383,99121631,0.29730177875068026,0.29730177875068026
89,4485.6,89,0.01342234616413853,0.014462175847782725,16.27421901889435,14.60407716776167,0.9248821301222174,0.9166514311966111,0.9393241167434709,0.9256128486897718,117116013,94522157,0.29730177875068026,0.29730177875068026
88,4435.2,88,0.015078396030776983,0.020315300723463988,16.18727788203018,14.605322141571188,0.9567405965375784,0.9264158321976677,0.8996882450027502,0.936817305632898,121044362,96043906,0.29730177875068026,0.29730177875068026
87,4384.8,87,0.01589645883416023,0.018213475866537092,16.212149978507107,14.6195092403983,0.9237226873792397,0.928640389988706,0.9157124084850758,0.9155370177267989,113420597,92504093,0.29730177875068026,0.29730177875068026
86,4334.4,86,0.012763312221440297,0.01704934847502219,16.213351725209368,14.605997882291428,0.9460629195683531,0.9654865112737723,0.958850931677019,0.9342270632593214,116710159,94365775,0.29730177875068026,0.29730177875068026
85,4284,85,0.013751273456242401,0.021279266164627712,16.254394311271323,14.643107353868741,0.9454472593635155,0.9301267013021504,0.9386100386100391,0.93993993993994,116931636,95178428,0.29730177875068026,0.29730177875068026
84,4233.6,84,0.01312628225893532,0.018427624214242662,16.257587183514683,14.637938337281224,0.9190899448370757,0.9242544600006611,0.9329523809523803,0.9347547974413644,112359193,91003217,0.2860624212274257,0.2860624212274257
83,4183.2,83,0.015793619034915555,0.015881605167319453,16.244415459574743,14.623889459426252,0.9347073203857119,0.9303852378330575,0.9516159877605656,0.9326381647549533,111226530,88430818,0.2860624212274257,0.2860624212274257
82,4132.8,82,0.013149059226865347,0.014155126336248788,16.282549655841247,14.659289435305551,0.9361654441727792,0.9236751557474878,0.9532892175943931,0.9293188127268844,107381682,87428738,0.2860624212274257,0.2860624212274257
81,4082.4,81,0.0146679378822236,0.016005211608452908,16.245325371514745,14.600213921850772,0.9217867649868177,0.9229083118946735,0.9127819548872179,0.9136212624584718,112097568,90391800,0.2860624212274257,0.2860624212274257
80,4032,80,0.013492063492063494,0.01456335299872715,16.181346210238875,14.54508327389794,0.9186786000840537,0.9300714763817121,0.9301075268817192,0.92987012987013,109269139,88622267,0.2860624212274257,0.2860624212274257
