Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3), 305111(0 8 5 4 7 3 9 6 2 1), 1178840(3 2 1 9 4 7 5 6 0 8), 2562143(7 0 5 3 6 1 9 8 4 2), 1329233(3 6 9 7 0 8 4 5 2 1), 3119554(8 5 2 9 6 1 3 7 0 4), 3077106(8 4 2 5 7 3 9 0 1 6), 422700(1 2 5 9 0 6 7 3 4 8), 372839(1 0 3 9 7 8 6 5 4 2), 813907(2 3 1 6 5 7 9 0 8 4), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
100,3628800,100,0.008918374958106611,0,0,0,0,28.707476879857474,4486441.52,4045843.18,0.39990713030206004,0.8999866466466468,28.707476879857474,0.9713337893240441,28.707476879857474,0.9705556438273076,603250224870.88,0.17677669529663675
99,3592512,99,0.008864405831557193,0,0,0,0,28.706924159758795,4486502,4045844.26,0.39989805150750646,0.8999984184184187,28.706924159758795,0.9729408228699241,28.706924159758795,0.9708842642400541,598184702627.3,0.17677669529663675
98,3556224,98,0.008776214769900712,0,0,0,0,28.707054662882413,4486536.68,4045922.04,0.3998944120049153,0.9000050930930932,28.707054662882413,0.9704683317116554,28.707054662882413,0.969746956011794,591816815273.3,0.17677669529663675
97,3519936,97,0.008914171185529842,0,0,0,0,28.70810384588996,4486270.46,4045799.16,0.3999048021211169,0.8999518318318319,28.70810384588996,0.9700391452533339,28.708103845889966,0.9690089108304015,586861071088.68,0.17677669529663675
96,3483648,96,0.00862391297519624,0,0,0,0,28.70436365408251,4486193.72,4045863.36,0.39985302011136553,0.8999361361361363,28.70436365408251,0.9706152599733363,28.70436365408251,0.9664822410007134,581133369307.1,0.17677669529663675
95,3447360,95,0.008627634655035866,0,0,0,0,28.705789918635105,4485749.06,4045784.62,0.39986866311043323,0.8998476636636634,28.705789918635105,0.9664435147648172,28.70578991863511,0.9643960097782501,573951008005.8,0.17677669529663675
94,3411072,94,0.008860030560919824,0,0,0,0,28.70368075806071,4485564.94,4045746.94,0.39983666681938745,0.8998103183183183,28.70368075806071,0.9682372792362374,28.703680758060713,0.9656915568875469,569927552904.48,0.17677669529663675
93,3374784,93,0.008376745385309045,0,0,0,0,28.704197428045603,4485061.18,4045633.74,0.39983836805131473,0.899708764764765,28.704197428045603,0.9675260021427107,28.704197428045603,0.9656644884454347,563024123848.88,0.17677669529663675
92,3338496,92,0.008289835467527991,0,0,0,0,28.704205538844526,4484444.12,4045409.12,0.39983339555517466,0.8995865385385384,28.704205538844526,0.9630069607531314,28.704205538844526,0.9625878862498491,556126494666.44,0.17677669529663675
91,3302208,91,0.008248966590589947,0,0,0,0,28.70225810800931,4483909.82,4045604.14,0.39980346509892734,0.8994778738738738,28.70225810800931,0.9649523500713755,28.70225810800931,0.9628845995490092,550441303156.42,0.17677669529663675
90,3265920,90,0.00823534955282879,0,0,0,0,28.700402458259802,4483286.8,4045615.02,0.39977951428717956,0.8993542782782785,28.700402458259802,0.9615793130080835,28.700402458259802,0.9588299927866842,544727139817.1,0.17677669529663675
89,3229632,89,0.00815640756014105,0,0,0,0,28.701322739168987,4482698.88,4045375.16,0.3997853081321482,0.8992358438438437,28.701322739168987,0.9585977009901928,28.70132273916899,0.956801227101071,540760100776.62,0.17677669529663675
88,3193344,88,0.00805810759260532,0,0,0,0,28.70041863403549,4482217.02,4045486.72,0.399765706175168,0.8991376456456455,28.70041863403549,0.9604794775035511,28.700418634035486,0.9581706246422357,533908018270.5,0.17677669529663675
87,3157056,87,0.007996894717290952,0,0,0,0,28.699315959594966,4481794.9,4045332.34,0.39974781766439027,0.8990551471471473,28.699315959594966,0.9598917448533928,28.699315959594973,0.9586330696304443,529655798733.04,0.17677669529663675
86,3120768,86,0.007923077355776973,0,0,0,0,28.6972380342175,4481335.24,4045270.16,0.399712069807065,0.8989600800800801,28.6972380342175,0.9584748788945529,28.6972380342175,0.9555411003707751,524849004618.86,0.17677669529663675
85,3084480,85,0.007812130347035067,0,0,0,0,28.696357308526334,4480637.68,4045186.46,0.39968947191254417,0.8988210330330335,28.696357308526334,0.9568287788382459,28.69635730852634,0.9558252994294034,518091493800.68,0.17677669529663675
84,3048192,84,0.007674951502153135,0,0,0,0,28.693468779444647,4480100.76,4045210.88,0.39964991278854506,0.8987141381381382,28.693468779444647,0.9570507782545894,28.69346877944465,0.9544626285266605,514461113468.32,0.17677669529663675
83,3011904,83,0.007468800355920481,0,0,0,0,28.69110865543907,4479883.74,4045174.32,0.39961270290440104,0.8986685125125123,28.69110865543907,0.9565580427864705,28.69110865543907,0.9550945502720753,509871594272.32,0.17677669529663675
82,2975616,82,0.007497925763343347,0,0,0,0,28.69027846282718,4479495.7,4045099.74,0.39959267285513517,0.8985935255255254,28.69027846282718,0.9551380898098957,28.69027846282718,0.9534339129436092,504023008717.42,0.17677669529663675
81,2939328,81,0.007552264913766934,0,0,0,0,28.688914596258854,4478878.92,4045151.68,0.3995650589956189,0.8984681721721719,28.688914596258854,0.9525351710720267,28.68891459625886,0.9501580884459335,499420098179.42,0.17677669529663675
80,2903040,80,0.0074937100999782815,0,0,0,0,28.68829656579341,4478303.9,4045282.02,0.3995491695270614,0.8983536136136137,28.68829656579341,0.9523838465444199,28.68829656579341,0.950730391016306,493936063403.68,0.17677669529663675
79,2866752,79,0.007342348672088924,0,0,0,0,28.68698041489578,4477568.18,4044882.26,0.3995244393186856,0.8982066746746746,28.68698041489578,0.9507237065543173,28.686980414895785,0.9495237904974319,487779928292.5,0.17677669529663675
78,2830464,78,0.007385143449854001,0,0,0,0,28.68570958125477,4477436.7,4045067.08,0.39950325829703304,0.8981792192192194,28.68570958125477,0.952582801160208,28.685709581254773,0.9496543837785046,485201506698.4,0.17677669529663675
77,2794176,77,0.007120776230445367,0,0,0,0,28.681429934782578,4476681.84,4044880.34,0.3994391077545662,0.8980279719719718,28.681429934782578,0.950654194432627,28.681429934782578,0.9487086976496186,480535180951.06,0.17677669529663675
76,2757888,76,0.007095016443176788,0,0,0,0,28.678728987223963,4476069.68,4044949.32,0.3993900410771851,0.897905229229229,28.678728987223963,0.9483634961460568,28.678728987223966,0.9467138767761089,475790693279.8,0.17677669529663675
75,2721600,75,0.0070389838327008635,0,0,0,0,28.677224637430363,4475656.54,4044849.98,0.39936708460964704,0.8978218338338337,28.677224637430363,0.9495443060071466,28.677224637430363,0.948002264540412,471277322580.84,0.17677669529663675
74,2685312,74,0.006830965458190715,0,0,0,0,28.673541729511935,4475455.46,4044707.82,0.3993044637199793,0.8977786506506505,28.673541729511935,0.9459919925238909,28.673541729511943,0.9451257821560796,466220218522.7,0.17677669529663675
73,2649024,73,0.006880904555419887,0,0,0,0,28.672402757602775,4474459.46,4044625.02,0.3992787386678311,0.8975818738738741,28.672402757602775,0.9451457458665715,28.672402757602775,0.9449672243274917,460249590212.48,0.17677669529663675
72,2612736,72,0.0067552431920880176,0,0,0,0,28.673240813262588,4473924.18,4044625.52,0.39928677374446936,0.8974737497497497,28.673240813262588,0.9456176869281908,28.673240813262588,0.9460597211867008,456970272791.96,0.17677669529663675
71,2576448,71,0.006753752328077301,0,0,0,0,28.666033493130705,4473210.2,4044552.8,0.3991753239702858,0.8973314914914917,28.666033493130705,0.9439223167956815,28.666033493130705,0.9427064684478056,451966566512.44,0.17677669529663675
70,2540160,70,0.006715268012698907,0,0,0,0,28.663138388138528,4472864.74,4044602.54,0.3991396388031066,0.8972606566566566,28.663138388138528,0.9445811821300574,28.66313838813853,0.9445541418102753,449708061482.88,0.17677669529663675
69,2503872,69,0.006613357694743007,0,0,0,0,28.662268664088177,4472433.9,4044446.04,0.3991201832406845,0.8971735295295297,28.662268664088177,0.9417463359180814,28.662268664088177,0.940614363616239,446820079311.3,0.17677669529663675
68,2467584,68,0.006384329174880865,0,0,0,0,28.65610385155837,4471791.76,4044276.62,0.399029802923121,0.897043967967968,28.65610385155837,0.9462959088843952,28.65610385155837,0.9465897700017497,441805807752.64,0.17677669529663675
67,2431296,67,0.006321944071818824,0,0,0,0,28.65258371528353,4471163.1,4044094.8,0.3989720967285497,0.896918022022022,28.65258371528353,0.94171445622409,28.65258371528353,0.9420419925878251,438161065472.18,0.17677669529663675
66,2395008,66,0.006313591130580553,0,0,0,0,28.65456759722288,4470841.94,4044226.82,0.398985928322969,0.8968540820820822,28.65456759722288,0.9409107922154896,28.654567597222886,0.9423935742882942,433418666440.12,0.17677669529663675
65,2358720,65,0.006165409047188447,0,0,0,0,28.6480434003404,4470575.08,4044053.7,0.3988970226185164,0.896798978978979,28.6480434003404,0.9417191630533139,28.648043400340402,0.9437977694522404,432748022533.46,0.17677669529663675
64,2322432,64,0.0062305388744053995,0,0,0,0,28.64652420227052,4470000.1,4044451.32,0.39886779750652784,0.8966831071071071,28.64652420227052,0.9401886883651257,28.646524202270516,0.9418713178374558,428349604839.34,0.17677669529663675
63,2286144,63,0.006143315018670886,0,0,0,0,28.638781966251052,4469494.04,4044308.18,0.39875464004046135,0.8965832472472473,28.638781966251052,0.9410380986020948,28.638781966251052,0.9421568076933275,424116165576.28,0.17677669529663675
62,2249856,62,0.00609607540106449,0,0,0,0,28.631481460013532,4468902.48,4043753.22,0.3986504662387664,0.8964635035035031,28.631481460013532,0.9407744870638465,28.63148146001354,0.9427494817664274,420573954544.22,0.17677669529663675
61,2213568,61,0.00596574462617712,0,0,0,0,28.635799049507195,4468653.82,4043905.7,0.398701263117822,0.8964127367367367,28.635799049507195,0.9424339549353593,28.635799049507195,0.9448614556246439,418572828600.56,0.17677669529663675
60,2177280,60,0.0059203140847088435,0,0,0,0,28.63175217572593,4467859.88,4044096.86,0.3986432290855699,0.89625380980981,28.63175217572593,0.9374648046997587,28.63175217572593,0.940700838300348,415286291282.16,0.17677669529663675
59,2140992,59,0.005899417204038615,0,0,0,0,28.630330334992166,4467564.26,4044035.6,0.3986172992933723,0.8961947787787787,28.630330334992166,0.9371079366051319,28.630330334992173,0.9389111748786106,413299416241.28,0.17677669529663675
58,2104704,58,0.005772301160815269,0,0,0,0,28.624756314582882,4466986.62,4044028.78,0.398540413833246,0.8960793393393395,28.624756314582882,0.9374124988145626,28.624756314582882,0.939932711535805,411514187759.46,0.17677669529663675
57,2068416,57,0.0058032084937381075,0,0,0,0,28.620921906889503,4466406.82,4043837.2,0.39848700658754327,0.8959607247247248,28.620921906889503,0.9374834364128861,28.620921906889507,0.9405563544348476,409457325045.76,0.17677669529663675
56,2032128,56,0.005687205849614288,0,0,0,0,28.613187769631782,4465584.72,4043650.04,0.39836848816020665,0.8957948628628628,28.613187769631782,0.9364405564284672,28.61318776963178,0.9370185626598512,405391339767.74,0.17677669529663675
55,1995840,55,0.005591997810339327,0,0,0,0,28.610153980702606,4465456.24,4043597.04,0.3983252617685816,0.8957688728728723,28.610153980702606,0.9328852699191934,28.610153980702616,0.9344935108911142,404142184360.32,0.17668478466069615
54,1959552,54,0.005641709786593412,0,0,0,0,28.60804084768517,4464372.56,4043596.46,0.39828392464694473,0.8955511431431435,28.60804084768517,0.9374049504787864,28.60804084768517,0.9381014046642805,399079935976.06,0.17677669529663675
53,1923264,53,0.005468258643758192,0,0,0,0,28.60116443640417,4464133,4043425.06,0.39819530591673485,0.8955022142142144,28.60116443640417,0.9373502926544148,28.601164436404176,0.9367238014275263,399001222818.86,0.17677669529663675
52,1886976,52,0.0054422899064615286,0,0,0,0,28.59624565212131,4464072.4,4043605.62,0.3981224234937912,0.8954919319319319,28.59624565212131,0.9375476815953334,28.59624565212131,0.9381880075435243,397357294176.58,0.17677669529663675
51,1850688,51,0.0053666692716682965,0,0,0,0,28.59287056919883,4463717.88,4043421.02,0.39807215589302786,0.8954202242242243,28.59287056919883,0.9365984084827536,28.59287056919884,0.9366874362411007,395786427988.34,0.17677669529663675
50,1814400,50,0.005282358337771044,0,0,0,0,28.58841485407135,4463378.54,4043409.92,0.39801106230739836,0.895350910910911,28.58841485407135,0.9357685738071669,28.588414854071353,0.9346077353522277,393674724305.96,0.17677669529663675
49,1778112,49,0.005287242867680662,0,0,0,0,28.5827830207636,4463037.64,4043487.78,0.3979298032701017,0.8952826266266263,28.5827830207636,0.9347246168619607,28.5827830207636,0.9358085787363822,392348766734.68,0.17668478466069615
48,1741824,48,0.0051424127179984305,0,0,0,0,28.58039975886654,4462555,4043519.24,0.39789686962600407,0.8951841721721725,28.58039975886654,0.9334279902479582,28.58039975886654,0.9313924723181285,391834080481.18,0.17677669529663675
47,1705536,47,0.0053490611287221835,0,0,0,0,28.573176464216807,4462870.72,4043582.72,0.397803073336595,0.8952454454454457,28.573176464216807,0.932259058282341,28.573176464216807,0.9312863521372625,393072590195.14,0.17677669529663675
46,1669248,46,0.005096788597048275,0,0,0,0,28.5664400776081,4462195.04,4043376.58,0.3977079774065362,0.8951102942942947,28.5664400776081,0.9323641451662813,28.5664400776081,0.9307299747312592,390633955563.06,0.17668478466069615
45,1632960,45,0.00516347250265546,0,0,0,0,28.561221006785303,4462171.96,4043459.88,0.3976391351477692,0.8951049049049052,28.561221006785303,0.9319555903668305,28.56122100678531,0.93078878560739,390842008524.16,0.17677669529663675
44,1596672,44,0.0051947371048248455,0,0,0,0,28.55681163177272,4462329.46,4043445.18,0.3975802230674208,0.8951343663663662,28.55681163177272,0.9325410206010383,28.55681163177272,0.931120366288572,391886030716.08,0.17677669529663675
43,1560384,43,0.005163106000193242,0,0,0,0,28.55371095731472,4461920.54,4043395.48,0.39753400309057196,0.895050206206206,28.55371095731472,0.9345291816200556,28.553710957314724,0.9325869281639966,390208879475.92,0.17640905275287438
42,1524096,42,0.004966901797732946,0,0,0,0,28.546449420832392,4461388.44,4043055.32,0.3974288119304491,0.8949439959959961,28.546449420832392,0.932883092445031,28.5464494208324,0.931769818940626,387570089602.58,0.17650096338881496
41,1487808,41,0.004827925119909229,0,0,0,0,28.54207572767241,4461566.7,4043101.52,0.39737401316850396,0.894977165165165,28.54207572767241,0.9322317142647485,28.54207572767241,0.9317676076953312,390797788033.6,0.17659287402475557
40,1451520,40,0.004904887042350737,0,0,0,0,28.538979884105103,4461487.14,4043373.74,0.3973342052028853,0.8949611051051053,28.538979884105103,0.934085182079016,28.538979884105103,0.9329107346901221,389393214003.64,0.17650096338881496
39,1415232,39,0.0049889205493082005,0,0,0,0,28.53417446609699,4461553.42,4043316.82,0.3972742876679562,0.8949746986986986,28.53417446609699,0.936135681305004,28.534174466096996,0.9361990666918052,389996613852.54,0.1764090527528744
38,1378944,38,0.004798651063523768,0,0,0,0,28.52323645686758,4461712.02,4043217.44,0.39712389557836586,0.8950035315315316,28.52323645686758,0.9359118701486655,28.52323645686758,0.9325721293009405,392310422195.66,0.17622523148099323
37,1342656,37,0.004729197233454443,0,0,0,0,28.51847552965113,4461062.44,4043162.12,0.397057989206063,0.8948729569569567,28.51847552965113,0.9353013656383843,28.51847552965113,0.9314602056935898,390636246059.84,0.17622523148099323
36,1306368,36,0.004787324866524982,0,0,0,0,28.51106907480754,4461191.4,4043197.46,0.3969657326341093,0.8948956796796799,28.51106907480754,0.935385047653743,28.51106907480754,0.9314106098715719,393081077485.44,0.1757656783012903
35,1270080,35,0.004863939102978274,0,0,0,0,28.50583482610192,4460960.82,4043268.96,0.3968904206971596,0.8948486966966966,28.50583482610192,0.9326881518448296,28.50583482610192,0.9303954545858426,391817343542.02,0.1754899463934686
34,1233792,34,0.0047617784016624615,0,0,0,0,28.502228100844633,4461131.28,4043137.28,0.3968482390060273,0.8948843723723725,28.502228100844633,0.9352258088799945,28.502228100844633,0.9326223637727088,393425238529.44,0.1752142144856468
33,1197504,33,0.004646518351238968,0,0,0,0,28.49255672740311,4461415.16,4043221.02,0.3967166948670258,0.8949381021021025,28.49255672740311,0.9359478874680025,28.4925567274031,0.931625507123153,395203693551.78,0.1752142144856468
32,1161216,32,0.004759548919697622,0,0,0,0,28.485989032740317,4462503.88,4043444.34,0.39663762543382797,0.8951529369369369,28.485989032740317,0.9369150527217669,28.485989032740314,0.9328772325580533,398898478602,0.17438701876218157
31,1124928,31,0.004746558100891243,0,0,0,0,28.47841861440463,4462381.86,4043314.46,0.3965391921824611,0.895127811811812,28.47841861440463,0.9357092022089808,28.47841861440463,0.9308909120434882,400267969527.94,0.17383555494653805
30,1088640,30,0.00463635647934397,0,0,0,0,28.473840001738346,4462516.38,4043316.42,0.3964739291151047,0.8951518238238236,28.473840001738346,0.9395123388704333,28.47384000173835,0.9351118257850634,399231950209.8,0.17328409113089452
29,1052352,29,0.0047713618408164495,0,0,0,0,28.463997496439447,4463154.44,4043321.96,0.39635278763183884,0.8952798518518519,28.463997496439447,0.9381004155878462,28.463997496439443,0.9345748275588751,402667986703.22,0.1724568954074293
28,1016064,28,0.004858681798593176,0,0,0,0,28.45916026379715,4463162.16,4043217.86,0.3962888871688457,0.8952788628628628,28.45916026379715,0.9380234892023749,28.45916026379715,0.9352106588029886,403845614369.9,0.17218116349960755
27,979776,27,0.005010524392922921,0,0,0,0,28.451090397457122,4463353.7,4043451.76,0.3961864627659794,0.8953162442442444,28.451090397457122,0.9380577580239057,28.45109039745713,0.9331871857008004,407226729176.96,0.17218116349960755
26,943488,26,0.00489370913270745,0,0,0,0,28.442786392583738,4463360.46,4043570.7,0.39608347963549506,0.8953154074074076,28.442786392583738,0.9396832428204965,28.442786392583738,0.9323637781379986,409591242331.18,0.17218116349960755
25,907200,25,0.005056605992222806,0,0,0,0,28.425639241432318,4463271.98,4043447.66,0.39585873560073054,0.8952907027027027,28.425639241432318,0.9376516947726113,28.425639241432318,0.9297799082300183,412373161051.9,0.17218116349960755
24,870912,24,0.004976015391695925,0,0,0,0,28.417603110608443,4463273.44,4043463.36,0.39575534737640256,0.8952898178178178,28.417603110608443,0.9381599506554695,28.417603110608447,0.9313882496820668,414295003925.26,0.17218116349960755
23,834624,23,0.005155783346130805,0,0,0,0,28.41203351294459,4463410.32,4043402.72,0.39568784355539244,0.8953144984984983,28.41203351294459,0.9366356729175862,28.4120335129446,0.9285795471962258,417619277259.98,0.17218116349960755
22,798336,22,0.005126139584278446,0,0,0,0,28.407578623798727,4463970.9,4043413.44,0.3956339031266456,0.8954242322322321,28.407578623798727,0.9392202571113368,28.407578623798727,0.933321605969503,420314435620.46,0.17218116349960755
21,762048,21,0.005130772776578648,0,0,0,0,28.402655377369882,4464060.8,4043516.9,0.3955746384510295,0.8954377537537539,28.402655377369882,0.9420472549253196,28.402655377369882,0.9368034658326052,423629910027.36,0.17218116349960755
20,725760,20,0.0051822762907509316,0,0,0,0,28.40078643029991,4464797.88,4043408.84,0.39555357777402483,0.8955839359359357,28.40078643029991,0.9428400664854307,28.40078643029991,0.9386980416935539,427425659207.38,0.17218116349960755
19,689472,19,0.005210058744574772,0,0,0,0,28.3951111281103,4464214.84,4043192.56,0.3954820154175421,0.8954652732732733,28.3951111281103,0.9442689173407447,28.3951111281103,0.9408562127275485,430027368315.46,0.17218116349960755
18,653184,18,0.005149431281291803,0,0,0,0,28.385858451190465,4464083.98,4043318.44,0.3953628740325268,0.8954320360360362,28.385858451190465,0.9428410983238688,28.385858451190465,0.9389145935706662,432997685420.18,0.17218116349960755
17,616896,17,0.005033353150600915,0,0,0,0,28.373531552173223,4463836.32,4043387.86,0.39519888047304513,0.8953796676676677,28.373531552173223,0.9428152778971168,28.373531552173223,0.9381253434106127,436122065838.8,0.17218116349960755
16,580608,16,0.004824373237557321,0,0,0,0,28.360602982550766,4463291.68,4043152.64,0.3950356419391165,0.8952623143143144,28.360602982550766,0.9422565900298657,28.360602982550773,0.9420765568173748,439312784904,0.17218116349960755
15,544320,15,0.004781921896549144,0,0,0,0,28.351520864930126,4462320.78,4042847.5,0.3949169305944112,0.895064144144144,28.351520864930126,0.9357854912875783,28.351520864930126,0.9399744929421076,443206218965.98,0.17218116349960755
14,508032,14,0.0046076594801108435,0,0,0,0,28.34694576185617,4462015.38,4042743.6,0.3948668631692965,0.8949948668668672,28.34694576185617,0.9333293890299417,28.34694576185617,0.9414576176609925,446768263036.7,0.17218116349960755
13,471744,13,0.004541482610634346,0,0,0,0,28.34224675052729,4460785.28,4042727.7,0.39481585346075876,0.8947417417417419,28.34224675052729,0.9310152615879694,28.34224675052729,0.9365163447407028,450678604954.78,0.17218116349960755
12,435456,12,0.004508119832831405,0,0,0,0,28.33440342188054,4459827.82,4042396.14,0.3947236009549701,0.8945412572572574,28.33440342188054,0.9344708959012477,28.33440342188055,0.9372389096401935,454112243372.7,0.17218116349960755
11,399168,11,0.004167864351006938,0,0,0,0,28.321254728659518,4458726.94,4042046.9,0.3945648446321598,0.8943130930930933,28.321254728659518,0.9404781133185744,28.321254728659525,0.9390041429570236,458322453322.76,0.17218116349960755
10,362880,10,0.004156837083504494,0,0,0,0,28.31247672015693,4458323.72,4041748,0.39445483086387795,0.894224124124124,28.31247672015693,0.9459055441031397,28.312476720156933,0.9421505350807762,462431274350.46,0.17218116349960755
9,326592,9,0.003775329202211849,0,0,0,0,28.307908350118044,4456893.5,4041550.74,0.39440132808137845,0.8939303063063062,28.307908350118044,0.9442079901141729,28.307908350118044,0.9425296426610383,466259119652.68,0.17218116349960755
8,290304,8,0.00349133092301577,0,0,0,0,28.30018389852304,4454663.64,4040919.6,0.39430761846490836,0.8934733853853853,28.30018389852304,0.9453543535981381,28.300183898523045,0.9423991408556062,470222696695.38,0.17218116349960755
7,254016,7,0.0032608230317674224,0,0,0,0,28.291141546804425,4452593.22,4040398.04,0.3941913936501795,0.893046902902903,28.291141546804425,0.9430088189329302,28.291141546804425,0.9401050421687009,474214928607.74,0.17218116349960755
6,217728,6,0.0031515480896113666,0,0,0,0,28.2813593435306,4451841.66,4039335.88,0.3940608867366953,0.8928842202202203,28.2813593435306,0.942378624706925,28.2813593435306,0.937943875478664,478706602365.1,0.17218116349960755
5,181440,5,0.0029126891706550313,0,0,0,0,28.27339152293167,4451665.12,4038117,0.3939559983198773,0.8928352272272272,28.27339152293167,0.9418673141979709,28.27339152293167,0.937691331118153,482599431063.36,0.17218116349960755
4,145152,4,0.0027855655991739763,0,0,0,0,28.265615678883215,4452031.82,4036345.32,0.3938554851462778,0.8928950150150149,28.265615678883215,0.9453331801323567,28.265615678883215,0.9424733439646806,487254541799.72,0.17218116349960755
