Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
78,2830464,78,0.008112134449021095,0,0,0,0,57.25205492183886,0,0,0,0,57.25205492183886,0.9575432029245614,57.25205492183887,0.9585406668830332,1908702552808.7,0.17218116349960755
77,2794176,77,0.008091204944693337,0,0,0,0,57.23041950943984,0,0,0,0,57.23041950943984,0.9580421515181408,57.23041950943984,0.9590845574250629,1889689582642.2,0.17218116349960755
76,2757888,76,0.007885195113524937,0,0,0,0,57.2186414813589,0,0,0,0,57.2186414813589,0.9564444641445006,57.2186414813589,0.9575318162237193,1867605524219.34,0.17218116349960755
75,2721600,75,0.007917684294258247,0,0,0,0,57.20180879966205,0,0,0,0,57.20180879966205,0.9560778425567729,57.20180879966205,0.9562401602616964,1846652464743.02,0.17218116349960755
74,2685312,74,0.007746715375328408,0,0,0,0,57.18838299646361,0,0,0,0,57.18838299646361,0.9552973740484856,57.18838299646362,0.9553139012327445,1823247828759.36,0.17218116349960755
73,2649024,73,0.007679583053283265,0,0,0,0,57.16195765206662,0,0,0,0,57.16195765206662,0.9550030006396484,57.16195765206661,0.9561166788558404,1806083348999.84,0.17218116349960755
72,2612736,72,0.007603424445715626,0,0,0,0,57.14551895044426,0,0,0,0,57.14551895044426,0.9537400344972667,57.145518950444306,0.9542635605426065,1779365063160.26,0.17218116349960755
71,2576448,71,0.007367340587953657,0,0,0,0,57.111429948646666,0,0,0,0,57.111429948646666,0.9522589544557135,57.11142994864667,0.951366040983554,1760177487439.16,0.17218116349960755
70,2540160,70,0.007299684748073765,0,0,0,0,57.09346965656195,0,0,0,0,57.09346965656195,0.9516568010682157,57.09346965656195,0.9507463952008861,1739426073136.68,0.17218116349960755
69,2503872,69,0.007170352629855517,0,0,0,0,57.06499819089794,0,0,0,0,57.06499819089794,0.949693702225748,57.06499819089793,0.9481010012548193,1720652354705.04,0.17218116349960755
68,2467584,68,0.007069577198849113,0,0,0,0,57.04795738804066,0,0,0,0,57.04795738804066,0.9506657822553686,57.04795738804065,0.9485540430244559,1701004836300.94,0.17218116349960755
67,2431296,67,0.007076292163488092,0,0,0,0,57.03685361785207,0,0,0,0,57.03685361785207,0.9501108235459257,57.03685361785207,0.9487065428845266,1680615440138.88,0.17218116349960755
66,2395008,66,0.007135977135608394,0,0,0,0,57.00655928186897,0,0,0,0,57.00655928186897,0.9478174114493817,57.006559281868974,0.9468397577519454,1663703079772.44,0.17218116349960755
65,2358720,65,0.006863558635918273,0,0,0,0,56.98400788082245,0,0,0,0,56.98400788082245,0.9480799823740376,56.98400788082245,0.9464319190874534,1642135066184.38,0.17218116349960755
64,2322432,64,0.0068275614172604825,0,0,0,0,56.9524930843922,0,0,0,0,56.9524930843922,0.947797476649303,56.9524930843922,0.9448624465904192,1622460539490.18,0.17218116349960755
63,2286144,63,0.006637435639392547,0,0,0,0,56.93091443389308,0,0,0,0,56.93091443389308,0.9464339054854125,56.93091443389309,0.9451677050581208,1600249931175.1,0.17158163302894733
62,2249856,62,0.00654361989198266,0,0,0,0,56.897399669937904,0,0,0,0,56.897399669937904,0.9444000615198889,56.89739966993791,0.942649575003133,1585675524283.18,0.16718507624410542
61,2213568,61,0.006454878145248302,0,0,0,0,56.87693909548809,0,0,0,0,56.87693909548809,0.943458213827893,56.876939095488076,0.942283324303299,1566895644186.72,0.16718507624410542
60,2177280,60,0.006250883144171924,0,0,0,0,56.84560736275281,0,0,0,0,56.84560736275281,0.9434562978136856,56.845607362752816,0.9413859786508698,1549839877165.94,0.16718507624410542
