Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
76,2757888,76,0.007040724532433537,0,0,0,0,28.621663561933314,4475564.9,4044631.66,0.3986178165393934,0.8978036036036037,28.621663561933314,0.9476772179113161,28.621663561933314,0.9477678666418542,473082771268.68,0.17218116349960755
75,2721600,75,0.007026002513353003,0,0,0,0,28.61420973459878,4474953.66,4044685,0.3985102552394725,0.8976812172172169,28.61420973459878,0.9482208130753862,28.61420973459878,0.9495196297685276,466429810642.9,0.17218116349960755
74,2685312,74,0.007010422506570315,0,0,0,0,28.607514516136003,4474580.54,4044836.44,0.39841603476306703,0.8976054534534534,28.607514516136003,0.9471305412434622,28.607514516136007,0.9465605784098433,464187089279.9,0.17218116349960755
73,2649024,73,0.006845569422108311,0,0,0,0,28.604526748272416,4474307.6,4044426.1,0.39836650629809717,0.8975507027027025,28.604526748272416,0.9462960232416564,28.60452674827242,0.9478761971622395,460856183959.14,0.17218116349960755
72,2612736,72,0.006790839081232564,0,0,0,0,28.59822043571884,4473461.56,4044585.84,0.3982688293290659,0.8973809929929932,28.59822043571884,0.9476276530004314,28.59822043571885,0.9487539855644498,453926377542.24,0.17218116349960755
71,2576448,71,0.0066111568083931736,0,0,0,0,28.588048319948385,4472807.74,4044373.04,0.39813004475921915,0.8972493133133134,28.588048319948385,0.9458193115266726,28.588048319948385,0.9460783612335321,450045581796.46,0.17218116349960755
70,2540160,70,0.006592930477309053,0,0,0,0,28.574974935035304,4472019.86,4044398.98,0.39794058581713254,0.8970912992992993,28.574974935035304,0.9451748529302219,28.574974935035307,0.9454247159892124,446122788017.88,0.17218116349960755
69,2503872,69,0.006349766618604583,0,0,0,0,28.562462451391443,4471366.88,4044320.8,0.3977668719540312,0.8969597677677679,28.562462451391443,0.9448891328664338,28.562462451391447,0.9429947308642883,441881641578.54,0.17218116349960755
68,2467584,68,0.006395370075861594,0,0,0,0,28.561594730910734,4471166.04,4044329.64,0.39774657902886174,0.896918838838839,28.561594730910734,0.9456425745529334,28.56159473091075,0.9438109892654934,438100619271.14,0.17218116349960755
67,2431296,67,0.006289895125218187,0,0,0,0,28.552193056332843,4470592.48,4044052.32,0.3976080785208381,0.8968049969969969,28.552193056332843,0.9439658221677246,28.552193056332843,0.9447479287495003,433406267833.58,0.17218116349960755
66,2395008,66,0.006131417976227165,0,0,0,0,28.54243480882077,4470024.96,4044111.08,0.39746491365949416,0.8966900020020016,28.54243480882077,0.940947050227918,28.542434808820772,0.9407651334255704,429171317098.16,0.17218116349960755
65,2358720,65,0.006124724493304825,0,0,0,0,28.53309576609856,4468976.44,4044002.22,0.3973308680348934,0.8964802082082082,28.53309576609856,0.9375119643951247,28.533095766098555,0.9364467974541796,425465869108.32,0.17218116349960755
64,2322432,64,0.006065988995094482,0,0,0,0,28.519719047166404,4468353.54,4043982.98,0.3971515884297161,0.8963553833833834,28.519719047166404,0.9377296993536726,28.519719047166404,0.9391293830577819,423712022806.4,0.17218116349960755
63,2286144,63,0.005959238363977985,0,0,0,0,28.506366806517914,4467220.16,4043810.9,0.39695794973502563,0.8961261581581583,28.506366806517914,0.9384970625949037,28.506366806517914,0.9346457513111968,419225045611.92,0.17098210255828705
62,2249856,62,0.00595170718704793,0,0,0,0,28.497297216956582,4466638.38,4043667.98,0.39682769309237176,0.8960087727727732,28.497297216956582,0.9372143450859629,28.497297216956582,0.9359640812820972,415822243241.94,0.16718507624410542
61,2213568,61,0.0058985460353459,0,0,0,0,28.490230006001514,4466141,4043782.78,0.3967272585464015,0.8959100060060061,28.490230006001514,0.9376484362852108,28.490230006001514,0.9368193156157357,412889805851.42,0.16718507624410542
60,2177280,60,0.005734022850582603,0,0,0,0,28.475795314848057,4464995,4043684.64,0.396523473776414,0.8956779499499496,28.475795314848057,0.9374899213810575,28.475795314848057,0.9363517665031101,409432319637.68,0.16718507624410542
59,2140992,59,0.005602180687013648,0,0,0,0,28.460553636367205,4464080.76,4043520.38,0.39630170412139515,0.8954944784784783,28.460553636367205,0.9375549816571742,28.460553636367212,0.9352148607929887,404370469869.28,0.16718507624410542
58,2104704,58,0.005530957899688726,0,0,0,0,28.45278497198204,4463782.2,4043702.62,0.39619190042821534,0.8954343063063063,28.45278497198204,0.9373085472907693,28.45278497198205,0.9348454754629647,403534811558.54,0.16718507624410542
57,2068416,57,0.005381406756883546,0,0,0,0,28.440731639645293,4463260.5,4043421.52,0.39602253939634147,0.8953295095095093,28.440731639645293,0.9357900857344573,28.440731639645296,0.9335421239987639,399675477855.02,0.16718507624410542
56,2032128,56,0.0053579794438343075,0,0,0,0,28.43114812065002,4462959.74,4043459.06,0.3958862020295939,0.895270198198198,28.43114812065002,0.9359751857956679,28.431148120650022,0.9319018707314588,397290962437.84,0.16718507624410542
55,1995840,55,0.005364377803944178,0,0,0,0,28.417672725886735,4462739.62,4043468.8,0.39569714522158983,0.8952248088088086,28.417672725886735,0.9350207026081044,28.417672725886735,0.9331844275085701,394839648556.76,0.16718507624410542
54,1959552,54,0.005288355585266834,0,0,0,0,28.40797631174429,4462318.46,4043280.32,0.39555723998570724,0.8951409009009009,28.40797631174429,0.9336688280874402,28.407976311744296,0.9294442278340976,393675224355.88,0.16718507624410542
53,1923264,53,0.005141525326869151,0,0,0,0,28.395255642538928,4461707.6,4043190.12,0.39538170987582005,0.8950172572572572,28.395255642538928,0.9323167856124007,28.395255642538928,0.9311478032103423,390413181540.76,0.16718507624410542
52,1886976,52,0.00513807335162707,0,0,0,0,28.377305139475194,4461177.1,4043064.28,0.3951356057282889,0.8949092572572569,28.377305139475194,0.9364523816037021,28.377305139475197,0.9320056048368174,388224246244.92,0.16718507624410542
51,1850688,51,0.00495016255954986,0,0,0,0,28.365061186116836,4460329.94,4043106.26,0.39496595484561503,0.8947410450450454,28.365061186116836,0.9323448212538213,28.365061186116847,0.9306354426177217,386165743968.14,0.16718507624410542
50,1814400,50,0.0048992412646733895,0,0,0,0,28.35213730048304,4459684.44,4042740.82,0.39478395608949723,0.8946098618618618,28.35213730048304,0.9318063994430094,28.35213730048304,0.9293029364150857,384421527237.02,0.16718507624410542
49,1778112,49,0.004880563374670151,0,0,0,0,28.33339659231699,4459004.42,4042796.68,0.3945267907331108,0.8944749629629629,28.33339659231699,0.9333998658977649,28.33339659231699,0.9310933982911629,382490441404.88,0.16718507624410542
48,1741824,48,0.00478686929805822,0,0,0,0,28.321768478536946,4458966.94,4043045.18,0.39436749851762426,0.8944638718718718,28.321768478536946,0.9309321000570507,28.321768478536942,0.929243710026106,381337904362.22,0.16718507624410542
47,1705536,47,0.004678522475373604,0,0,0,0,28.302038403257093,4458470.4,4042675.22,0.3940933888237925,0.8943614334334333,28.302038403257093,0.9326526912847704,28.302038403257097,0.9319737068883494,379007599120.22,0.16718507624410542
46,1669248,46,0.0045628386429385085,0,0,0,0,28.288461191095784,4457727.6,4042638.94,0.39389981925170653,0.8942156796796796,28.288461191095784,0.9285207593448086,28.288461191095784,0.9294964577073422,376926446410.64,0.16718507624410542
45,1632960,45,0.004568944399708098,0,0,0,0,28.273870880033886,4457704.56,4042535.84,0.39370560761872986,0.8942086246246247,28.273870880033886,0.9307104353889841,28.273870880033893,0.9319160977823645,378673099093.32,0.16718507624410542
44,1596672,44,0.004450069650031023,0,0,0,0,28.252345560425525,4456150.78,4042447.3,0.3934042830474035,0.8938955315315318,28.252345560425525,0.9269067580815562,28.252345560425525,0.9317475205483282,375762919165.26,0.1645503633039429
43,1560384,43,0.00441904939836809,0,0,0,0,28.239515590014644,4456264.02,4042637.6,0.39323407164813007,0.8939189109109107,28.239515590014644,0.9273690877558884,28.239515590014644,0.9316960191762774,376175470189.58,0.16169609095210016
42,1524096,42,0.004308961934323626,0,0,0,0,28.225328819531622,4456043.28,4042447.6,0.3930469276061251,0.8938728808808811,28.225328819531622,0.9300281027091154,28.22532881953162,0.9349102604707354,377703516149.52,0.16169609095210016
41,1487808,41,0.0042198287188820825,0,0,0,0,28.208557261970704,4455349.96,4042305.02,0.3928130961986039,0.8937331211211211,28.208557261970704,0.9267485268665301,28.208557261970714,0.9340973952700715,376376527717.46,0.16169609095210016
40,1451520,40,0.004204293293124185,0,0,0,0,28.18845192189164,4454686.6,4042578.26,0.3925422739667742,0.8935997397397398,28.18845192189164,0.9307346066905186,28.188451921891648,0.9369671992961115,376179906108.92,0.16169609095210016
39,1415232,39,0.00391123638151314,0,0,0,0,28.169949922684033,4454538.88,4042395.4,0.39228501904758056,0.8935678438438438,28.169949922684033,0.9291254280630072,28.169949922684037,0.9353305420074699,375757904271.1,0.16169609095210016
38,1378944,38,0.004060956854204718,0,0,0,0,28.159830333417112,4455708.22,4042407.38,0.392152569111301,0.8937992432432431,28.159830333417112,0.9308611026407684,28.159830333417116,0.9320642617057079,376985466280.66,0.16169609095210016
37,1342656,37,0.004079311220144227,0,0,0,0,28.1346882514773,4455653.96,4042315.04,0.39180800196001825,0.8937895055055055,28.1346882514773,0.931589644821782,28.134688251477304,0.9344933385878627,376437667917.72,0.16169609095210016
36,1306368,36,0.004204669948666635,0,0,0,0,28.11642481239465,4456057.5,4042384.06,0.39157363773252135,0.8938684164164167,28.11642481239465,0.9322031930700172,28.116424812394662,0.9326212202792891,379687346558.16,0.16169609095210016
35,1270080,35,0.004097382917022021,0,0,0,0,28.09878548044354,4456933.66,4042498.2,0.3913346657709762,0.8940415455455454,28.09878548044354,0.9348342665587959,28.098785480443542,0.9329881430555342,380899297097.02,0.16169609095210016
34,1233792,34,0.004244276919655362,0,0,0,0,28.08012252897947,4457384.88,4042530.94,0.3910828936548866,0.8941327887887889,28.08012252897947,0.935217694128253,28.08012252897947,0.9340970817336277,380821970298.66,0.16169609095210016
33,1197504,33,0.0042933856914580985,0,0,0,0,28.056088305349366,4457430.24,4042511.76,0.3907547924939438,0.8941386306306306,28.056088305349366,0.9335331658436702,28.056088305349366,0.936645569049629,381170334922.44,0.16169609095210016
