Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
100,3628800,100,0.010616554844210044,0,0,0,0,57.42903234702795,0,0,0,0,57.42903234702795,0.9800611724889761,57.42903234702796,0.9800287740186009,2411735935205.18,0.17677669529663675
99,3592512,99,0.01039114166054894,0,0,0,0,57.431378962865075,0,0,0,0,57.431378962865075,0.9796039285454562,57.43137896286508,0.9783166813762608,2389653235531.78,0.17677669529663675
98,3556224,98,0.010078941099424315,0,0,0,0,57.423583610475305,0,0,0,0,57.423583610475305,0.9781610965971389,57.423583610475305,0.9754818176084494,2372432519495.62,0.17677669529663675
97,3519936,97,0.010222590948789767,0,0,0,0,57.41892901541453,0,0,0,0,57.41892901541453,0.977547597465219,57.418929015414534,0.9759673092227168,2346564246816.32,0.17677669529663675
96,3483648,96,0.010082788527874444,0,0,0,0,57.410239378965336,0,0,0,0,57.410239378965336,0.9758739862810311,57.41023937896532,0.972858895363817,2317855032033.12,0.17677669529663675
95,3447360,95,0.00966717557324183,0,0,0,0,57.40374155298527,0,0,0,0,57.40374155298527,0.9736799130918483,57.403741552985274,0.9722829047836831,2294011904307.3,0.17677669529663675
94,3411072,94,0.009846300266986727,0,0,0,0,57.392294344148944,0,0,0,0,57.392294344148944,0.9724688704396293,57.392294344148944,0.9715791345469857,2274936125906.48,0.17677669529663675
93,3374784,93,0.009826558083780447,0,0,0,0,57.38247128941143,0,0,0,0,57.38247128941143,0.9707509245123951,57.38247128941143,0.9711835755209661,2245268639466.64,0.17677669529663675
92,3338496,92,0.009601848531261862,0,0,0,0,57.36821054631601,0,0,0,0,57.36821054631601,0.9699580877668894,57.368210546316014,0.9695207397581111,2218590349340.76,0.17677669529663675
91,3302208,91,0.009530895065785984,0,0,0,0,57.357391264528566,0,0,0,0,57.357391264528566,0.971034889143093,57.35739126452859,0.9699924476124906,2201573870463.66,0.17677669529663675
90,3265920,90,0.009358582865614634,0,0,0,0,57.340239541064946,0,0,0,0,57.340239541064946,0.9711903610137053,57.340239541064946,0.9704753726886349,2178768875377.5,0.17677669529663675
89,3229632,89,0.009329579068585678,0,0,0,0,57.32037881786652,0,0,0,0,57.32037881786652,0.9673023513457583,57.32037881786652,0.9686867753574995,2149025954530.56,0.17218116349960755
88,3193344,88,0.009267091001139238,0,0,0,0,57.30123956617243,0,0,0,0,57.30123956617243,0.9661557480148653,57.301239566172434,0.9678965697150689,2127526254450.72,0.17218116349960755
87,3157056,87,0.009146554661365887,0,0,0,0,57.27543325615144,0,0,0,0,57.27543325615144,0.9669860902110504,57.275433256151445,0.9681463106236954,2106082145438.5,0.17218116349960755
86,3120768,86,0.008973851474762437,0,0,0,0,57.2544125332287,0,0,0,0,57.2544125332287,0.9643256948136971,57.254412533228695,0.9654522196681458,2077721615485.94,0.17218116349960755
85,3084480,85,0.008976633341805254,0,0,0,0,57.231181502610035,0,0,0,0,57.231181502610035,0.966081248359395,57.23118150261003,0.9672861533937336,2055398918412.8,0.17218116349960755
84,3048192,84,0.00874621619898729,0,0,0,0,57.205820007576456,0,0,0,0,57.205820007576456,0.9616612085693549,57.20582000757647,0.9627180380173306,2027820360651.54,0.17218116349960755
83,3011904,83,0.008795319837410477,0,0,0,0,57.1740964619421,0,0,0,0,57.1740964619421,0.9614134756177104,57.174096461942106,0.9620456016344064,2003961172250.26,0.17218116349960755
82,2975616,82,0.00848435943741361,0,0,0,0,57.136437819043614,0,0,0,0,57.136437819043614,0.9607053431653922,57.136437819043614,0.9618180538196662,1982810882653.66,0.17218116349960755
81,2939328,81,0.008480693919756576,0,0,0,0,57.103001905189984,0,0,0,0,57.103001905189984,0.9599079367873148,57.103001905189984,0.9595884135740895,1954235012072.66,0.17218116349960755
80,2903040,80,0.008279711239493224,0,0,0,0,57.06318905761535,0,0,0,0,57.06318905761535,0.9590427927372959,57.06318905761535,0.9575641852962297,1930319116067.32,0.17218116349960755
79,2866752,79,0.00815908074725949,0,0,0,0,57.03513029563889,0,0,0,0,57.03513029563889,0.9576396916936712,57.03513029563889,0.9564601727532913,1908655840843.36,0.16718507624410542
78,2830464,78,0.008192510362062108,0,0,0,0,57.00825401410816,0,0,0,0,57.00825401410816,0.957830989897553,57.00825401410818,0.9555904892119719,1882860998811.66,0.16718507624410542
77,2794176,77,0.00796917656744252,0,0,0,0,56.960050778405694,0,0,0,0,56.960050778405694,0.9551337078547423,56.96005077840569,0.9531940921328278,1861057985749.5,0.16718507624410542
76,2757888,76,0.007853616940060131,0,0,0,0,56.92131845295805,0,0,0,0,56.92131845295805,0.9565504182667991,56.921318452958054,0.9538790089632455,1837164789757.38,0.16718507624410542
75,2721600,75,0.007781003807554487,0,0,0,0,56.88464879294936,0,0,0,0,56.88464879294936,0.9556629526331082,56.88464879294936,0.9525710099884797,1809217911794.3,0.16718507624410542
74,2685312,74,0.007732564698673667,0,0,0,0,56.84108659652888,0,0,0,0,56.84108659652888,0.9544010312007352,56.84108659652888,0.9520914205640163,1784514948931.66,0.16718507624410542
73,2649024,73,0.00758568116379778,0,0,0,0,56.78534636302952,0,0,0,0,56.78534636302952,0.9527365767111371,56.78534636302951,0.9512159461183137,1765091512978.12,0.16718507624410542
72,2612736,72,0.007390990645218867,0,0,0,0,56.753602258421495,0,0,0,0,56.753602258421495,0.9514782818368063,56.75360225842148,0.9508877745588106,1738749503841.82,0.16718507624410542
71,2576448,71,0.007575146924363082,0,0,0,0,56.69643212989247,0,0,0,0,56.69643212989247,0.9507425998682855,56.69643212989247,0.949574575477689,1716942128035.8,0.16718507624410542
70,2540160,70,0.007306072142135971,0,0,0,0,56.6421803178537,0,0,0,0,56.6421803178537,0.9496065642981892,56.6421803178537,0.9475426565252697,1688391604340.04,0.16718507624410542
69,2503872,69,0.007332062929902934,0,0,0,0,56.58710416036621,0,0,0,0,56.58710416036621,0.9482584400947007,56.58710416036621,0.9465128940964996,1669529834976.54,0.1670752965382653
68,2467584,68,0.007098974094411311,0,0,0,0,56.53323260500195,0,0,0,0,56.53323260500195,0.945837350496427,56.53323260500195,0.9451497222857119,1647623699846.4,0.16169609095210016
67,2431296,67,0.007049122763039745,0,0,0,0,56.47593869355916,0,0,0,0,56.47593869355916,0.9445899074504415,56.475938693559165,0.9457682111850214,1625178561699.54,0.16169609095210016
66,2395008,66,0.00682358460959909,0,0,0,0,56.428899456136094,0,0,0,0,56.428899456136094,0.945201152633492,56.428899456136094,0.9441756877200822,1595209055047.26,0.16169609095210016
65,2358720,65,0.006812589071491217,0,0,0,0,56.35582306126021,0,0,0,0,56.35582306126021,0.9432500970157656,56.35582306126021,0.9444069519331185,1572881051803.66,0.16169609095210016
64,2322432,64,0.006672905417416227,0,0,0,0,56.28910450237393,0,0,0,0,56.28910450237393,0.9448542766503712,56.28910450237391,0.9458755376637413,1546300435965.74,0.16169609095210016
63,2286144,63,0.006692077594835937,0,0,0,0,56.246318642263965,0,0,0,0,56.246318642263965,0.9424467164544943,56.246318642263965,0.9439866336971998,1527440393014.8,0.16169609095210016
62,2249856,62,0.006497162642347829,0,0,0,0,56.163942522056956,0,0,0,0,56.163942522056956,0.9425897047391709,56.163942522056956,0.9437657464899466,1498874102753.66,0.16169609095210016
61,2213568,61,0.006321412648243665,0,0,0,0,56.09172705873955,0,0,0,0,56.09172705873955,0.9404383246650582,56.091727058739544,0.9410980301654928,1475973869422.34,0.16169609095210016
60,2177280,60,0.006113191027274895,0,0,0,0,56.02066686119412,0,0,0,0,56.02066686119412,0.9400085443548758,56.02066686119413,0.9386168338127432,1449625931243.16,0.16169609095210016
59,2140992,59,0.006098078182482214,0,0,0,0,55.95940861613085,0,0,0,0,55.95940861613085,0.9409829337080383,55.95940861613085,0.9407677371664447,1429855435277.8,0.16169609095210016
58,2104704,58,0.006042829886895032,0,0,0,0,55.87140562760556,0,0,0,0,55.87140562760556,0.936753748792417,55.871405627605576,0.9378224104205717,1404582690094.1,0.15558324432211967
57,2068416,57,0.005917049714201344,0,0,0,0,55.806926623115714,0,0,0,0,55.806926623115714,0.9357456199015708,55.80692662311571,0.9353538256922532,1380404416349.86,0.15558324432211967
56,2032128,56,0.005823654952687817,0,0,0,0,55.729344540102744,0,0,0,0,55.729344540102744,0.9335876408805581,55.72934454010274,0.9311420276407821,1353887054478.64,0.15558324432211967
55,1995840,55,0.005688771933180945,0,0,0,0,55.66776232010499,0,0,0,0,55.66776232010499,0.9356196628810975,55.667762320104984,0.9327994698685224,1329136357347.22,0.15558324432211967
54,1959552,54,0.005453069827239398,0,0,0,0,55.5933178736905,0,0,0,0,55.5933178736905,0.9365796560385149,55.5933178736905,0.9323731590677482,1303116693032.38,0.15558324432211967
