Best Cost, Avg Cost
945744.4625700694,54464446.576057985
945744.4625700694,54415875.86926034
945744.4625700694,54347988.6789085
945744.4625700694,54231982.17102513
945744.4625700694,54138545.115825355
945744.4625700694,54048950.267097
945744.4625700694,53897479.64995351
945744.4625700694,53792593.342493534
945744.4625700694,53677706.03703423
945744.4625700694,53597664.81207217
945744.4625700694,53520215.675261706
945744.4625700694,53404967.951970585
945744.4625700694,53305104.61075917
945744.4625700694,53186086.10282145
945744.4625700694,53041000.47130918
945744.4625700694,52936922.86793658
945744.4625700694,52823303.49318593
945744.4625700694,52744050.85782573
945744.4625700694,52642130.00146338
945744.4625700694,52526827.48528371
945744.4625700694,52464624.73884856
945744.4625700694,52368525.073215015
945744.4625700694,52236422.30965828
945744.4625700694,52123248.05097901
945744.4625700694,51996493.86504896
945744.4625700694,51874641.576385334
945744.4625700694,51790998.79418182
945744.4625700694,51679758.17212442
945744.4625700694,51596524.48646157
945744.4625700694,51480852.675356254
945744.4625700694,51382175.58539255
945744.4625700694,51313823.22825724
945744.4625700694,51245938.64285384
945744.4625700694,51149576.188411206
945744.4625700694,51022546.98853386
945744.4625700694,50945929.44008394
945744.4625700694,50823764.36765098
945744.4625700694,50729466.472766444
945744.4625700694,50678575.65964512
945744.4625700694,50575352.85364638
945744.4625700694,50469128.34829049
945744.4625700694,50371549.09867606
945744.4625700694,50294336.30190564
945744.4625700694,50189391.525632255
945744.4625700694,50083964.967278585
945744.4625700694,50031279.78267653
945744.4625700694,49997522.14612408
945744.4625700694,49870758.243331395
945744.4625700694,49785361.79984693
945744.4625700694,49722147.24949653
945744.4625700694,49589537.61548736
945744.4625700694,49505328.773198836
945744.4625700694,49418658.47593613
945744.4625700694,49302174.282962024
945744.4625700694,49200032.61588439
945744.4625700694,49150249.99185629
945744.4625700694,49090246.55368601
945744.4625700694,48985067.76801482
945744.4625700694,48858709.54931038
945744.4625700694,48799830.55793041
945744.4625700694,48685529.759494066
945744.4625700694,48617567.19786163
945744.4625700694,48505989.74084321
945744.4625700694,48406902.24104903
945744.4625700694,48315919.098618135
945744.4625700694,48261890.03708887
945744.4625700694,48227624.28781277
945744.4625700694,48113035.388524465
945744.4625700694,48057955.28792082
945744.4625700694,47970162.25505681
945744.4625700694,47900323.63455681
945744.4625700694,47815539.8605597
945744.4625700694,47738088.114903346
945744.4625700694,47667134.91536313
945744.4625700694,47561976.8132265
945744.4625700694,47478260.47438062
945744.4625700694,47398643.09240868
945744.4625700694,47298605.97349054
945744.4625700694,47242178.033943035
945744.4625700694,47169246.69101762
945744.4625700694,47087905.19682759
945744.4625700694,46992272.08285764
945744.4625700694,46958029.4194772
945744.4625700694,46865032.14574062
945744.4625700694,46793161.8734273
945744.4625700694,46695964.06208153
945744.4625700694,46610695.627708815
945744.4625700694,46536000.60871257
945744.4625700694,46448724.450365946
945744.4625700694,46348113.999796756
945744.4625700694,46254320.07295687
945744.4625700694,46158628.97377677
945744.4625700694,46080617.289627165
945744.4625700694,46002900.59852797
945744.4625700694,45899020.71502525
945744.4625700694,45866656.73712062
945744.4625700694,45741144.02291975
945744.4625700694,45679097.67576155
945744.4625700694,45609623.66260791
945744.4625700694,45521510.35938889
945744.4625700694,45457752.3005667
945744.4625700694,45377704.09115077
945744.4625700694,45264588.04880327
945744.4625700694,45176484.4193114
945744.4625700694,45088750.30359555
945744.4625700694,45035308.75959752
945744.4625700694,44954489.57522086
945744.4625700694,44860885.342126265
945744.4625700694,44771312.961643755
945744.4625700694,44691033.71771657
945744.4625700694,44590471.90843728
945744.4625700694,44516413.21271041
