Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio
100,5040,100,1183,22,449,85,406,83,325,41,4836,3541,476,20
99,4989.6,99,17,21,28,34,28,30,40,39,6468,6122,18,42
98,4939.2,98,12,17,29,26,29,28,42,37,4482,4193,18,16
97,4888.8,97,15,19,31,30,28,30,39,39,4252,3548,21,19
96,4838.4,96,13,19,7933,27,183,28,56,37,12364,3635,23,16
95,4788,95,17,23,101,25,34,29,40,39,4771,4667,18,25
94,4737.6,94,12,12,28,53,28,57,54,38,6118,5130,19,19
93,4687.2,93,17,12,39,25,45,27,70,39,4183,3451,23,19
92,4636.8,92,12,23,28,30,30,28,42,39,4602,3446,20,17
91,4586.4,91,12,11,28,24,30,27,42,39,4255,3680,20,21
90,4536,90,18,18,33,28,31,28,58,45,4658,3587,18,17
89,4485.6,89,17,62,28,32,30,26,41,85,4371,3518,18,18
88,4435.2,88,12,17,28,27,30,25,46,43,4272,3617,18,16
87,4384.8,87,13,20,29,27,30,28,42,39,4425,3562,18,17
86,4334.4,86,13,16,28,26,30,28,43,40,4431,3582,20,19
85,4284,85,27,15,30,25,29,28,42,39,4479,3574,19,16
84,4233.6,84,14,13,27,25,30,27,44,41,4217,3432,19,19
83,4183.2,83,21,13,32,25,30,28,95,37,4262,3488,18,19
82,4132.8,82,12,14,26,29,28,26,43,40,4364,6254,18,19
81,4082.4,81,16,20,30,25,29,119,42,42,8256,7743,18,23
80,4032,80,83,22,39,22,62,25,44,38,8805,7803,21,36
79,3981.6,79,11,25,27,25,32,271,44,41,5714,8537,42,6216
78,3931.2,78,20,26,27,23,96,25,591,38,15141,4273,28,28
77,3880.8,77,28,30,28,36,32,32,41,50,7484,11085,45,24
76,3830.4,76,23,23,27,26,28,25,39,37,16123,3586,18,27
75,3780,75,15,22,24,22,28,25,40,37,4817,4138,74,29
74,3729.6,74,17,20,24,22,27,37,42,37,4558,7781,41,16
73,3679.2,73,14,17,27,27,32,25,40,37,5040,3954,104,16
72,3628.8,72,17,19,41,27,101,31,44,97,4716,3545,28,17
71,3578.4,71,14,26,28,28,32,30,43,37,5851,4201,21,16
70,3528,70,28,22,33,30,28,25,39,98,4745,5320,18,19
69,3477.6,69,17,248,64,30,39,25,42,65,5405,4001,24,27
68,3427.2,68,73,74,80,34,36,37,43,40,5940,3841,24,19
67,3376.8,67,22,57,24,34,33,34,40,40,4618,4515,21,21
66,3326.4,66,14,16,28,21,31,25,84,36,4593,6769,18,76
65,3276,65,21,144,34,90,33,94,44,38,4441,3653,21,16
64,3225.6,64,19,19,27,28,30,29,39,43,6388,4406,18,26
63,3175.2,63,18,20,24,33,37,34,39,39,4971,9639,18,19
62,3124.8,62,20,25,38,32,30,29,39,39,4899,3550,18,23
61,3074.4,61,11,20,26,61,30,32,41,39,5136,4163,18,16
60,3024,60,115,23,31,28,30,31,41,39,5078,3760,42,19
59,2973.6,59,20,19,24,27,27,48,44,36,5103,3659,18,16
58,2923.2,58,15,24,28,31,33,30,76,39,4591,5516,18,19
57,2872.8,57,212,20,32,29,27,25,39,35,4621,4096,48,19
56,2822.4,56,16,18,27,25,32,30,58,38,4322,3484,31,27
55,2772,55,23,20,30,35,32,36,438,36,4350,3708,114,19
54,2721.6,54,10,33,34,31,28,32,44,39,4382,3559,18,19
53,2671.2,53,13,23,26,27,30,30,39,39,5143,4503,18,32
52,2620.8,52,33,14,32,27,30,27,66,41,4199,3411,18,19
51,2570.4,51,18,18,48,28,37,29,46,41,5394,3437,18,18
50,2520,50,11,21,27,27,30,25,45,38,5741,4988,18,17
49,2469.6,49,14,19,28,30,33,27,38,36,4844,3436,18,16
48,2419.2,48,16,19,27,34,32,32,42,38,5452,3568,18,19
47,2368.8,47,15,19,44,22,33,25,42,36,4995,4202,21,25
46,2318.4,46,20,19,552,27,1014,32,48,36,4837,3495,22,18
45,2268,45,18,54,25,28,27,37,131,55,6140,4339,35,19
44,2217.6,44,12,18,344,21,76,25,70,34,8510,6254,39,40
43,2167.2,43,25,42,68,49,36,45,194,143,6504,7811,22,41
42,2116.8,42,24,19,63,24,28,29,65,38,4912,3945,44,26
41,2066.4,41,13,23,26,23,33,220,38,70,5484,5979,18,20
40,2016,40,17,18,53,21,30,25,61,44,5759,4284,29,17
39,1965.6,39,12,28,24,26,27,25,38,86,6064,4194,24,21
38,1915.2,38,13,17,27,22,31,36,66,34,5518,5812,29,16
37,1864.8,37,15,19,27,25,33,29,41,37,4960,4053,40,35
36,1814.4,36,14,19,32,22,35,25,39,35,6135,3893,21,53
35,1764,35,15,50,140,42,132,47,62,57,8510,3987,22,25
34,1713.6,34,12,17,27,31,32,25,37,38,4326,3686,25,16
33,1663.2,33,23,22,30,22,28,27,44,39,5054,4088,22,30
32,1612.8,32,15,164,27,882,33,135,38,40,9525,4051,18,26
31,1562.4,31,12,19,24,26,27,30,38,42,4903,3673,28,19
30,1512,30,13,20,29,31,29,28,38,35,4997,3485,18,19
29,1461.6,29,47,25,104,24,71,37,57,45,6884,4544,23,21
28,1411.2,28,13,80,29,142,33,31,37,73,5297,3951,18,110
27,1360.8,27,13,21,30,26,29,31,36,36,4888,9517,18,45
26,1310.4,26,19,26,46,30,51,25,58,34,8656,4144,808,16
25,1260,25,37,22,28,29,33,30,40,34,6423,4259,43,16
24,1209.6,24,19,28,28,65,32,57,40,38,8164,4136,43,19
23,1159.2,23,15,43,32,29,34,58,43,64,4947,5928,24,40
22,1108.8,22,28,46,64,86,58,309,43,81,10981,8733,21,19
21,1058.4,21,445,53,25,23,40,26,36,33,4649,25117,30,47
20,1008,20,24,24,41,40,28,66,204,33,7884,3989,27,38
19,957.6,19,23,20,25,31,232,30,66,36,8165,4420,20,19
18,907.2,18,14,39,24,35,28,35,36,82,8015,9443,34,20
17,856.8,17,160,20,198,23,230,25,158,43,6050,6513,41,19
16,806.4,16,15,23,33,31,30,345,75,286,6884,6030,27,37
15,756,15,12,20,30,54,29,52,42,36,6025,4939,18,19
14,705.6,14,11,18,26,28,28,27,36,34,4260,4048,17,16
13,655.2,13,27,17,24,26,29,27,50,34,4750,3506,26,16
12,604.8,12,13,18,27,30,35,27,48,34,4466,3710,18,19
11,554.4,11,12,9,26,24,30,27,43,36,4166,3420,18,19
10,504,10,10,14,26,25,29,28,39,36,4608,3874,18,16
9,453.6,9,11,9,26,24,30,27,39,39,4482,3829,18,21
8,403.2,8,12,23,27,31,36,32,38,74,4834,3714,19,19
7,352.8,7,12,21,26,27,30,27,42,35,4583,3399,18,19
6,302.4,6,11,18,26,28,29,30,39,37,4268,4455,19,19
5,252,5,13,21,26,28,32,28,42,56,5089,3429,20,17
4,201.6,4,11,16,26,28,30,30,38,35,4351,3817,19,17
3,151.2,3,12,20,27,29,30,34,37,39,4159,3680,18,16
2,100.8,2,236,18,47,22,41,25,76,32,4639,4633,136,24
1,50.4,1,12,27,28,31,30,28,37,35,6291,3847,36,16
