Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
52,1886976,52,0.005667574288839795,0,0,0,0,56.81761704825161,0,0,0,0,56.81761704825161,0.9385257726111621,56.81761704825161,0.9361991968815849,1457253157368.56,0.16718507624410542
51,1850688,51,0.005605904983411281,0,0,0,0,56.79556188656005,0,0,0,0,56.79556188656005,0.9372618155840129,56.795561886560044,0.9356681595477916,1442760863154.08,0.16718507624410542
50,1814400,50,0.005471832505135115,0,0,0,0,56.77861691726708,0,0,0,0,56.77861691726708,0.9378937446725917,56.77861691726708,0.9358861222277443,1428712209237.24,0.16718507624410542
49,1778112,49,0.005312681524256307,0,0,0,0,56.73911822098548,0,0,0,0,56.73911822098548,0.9366043640193213,56.73911822098549,0.9339936461313242,1418776084457.4,0.16718507624410542
48,1741824,48,0.005258407541692362,0,0,0,0,56.708946697999075,0,0,0,0,56.708946697999075,0.9358256578284483,56.708946697999075,0.9326972520374155,1408144570325.52,0.16718507624410542
47,1705536,47,0.005119475046304345,0,0,0,0,56.68924762882355,0,0,0,0,56.68924762882355,0.9341703276569792,56.689247628823566,0.931747645461452,1395405143495.64,0.16718507624410542
46,1669248,46,0.005114019029033488,0,0,0,0,56.65231831349286,0,0,0,0,56.65231831349286,0.9352624009448143,56.65231831349286,0.9323449789680707,1387577973372.84,0.16718507624410542
45,1632960,45,0.005014931673032821,0,0,0,0,56.62230002115127,0,0,0,0,56.62230002115127,0.9359348383410009,56.62230002115126,0.933073311280835,1375972493876.72,0.16718507624410542
44,1596672,44,0.00489859702766302,0,0,0,0,56.6081819343146,0,0,0,0,56.6081819343146,0.9332091707294348,56.6081819343146,0.932359779639265,1364979624298.72,0.16718507624410542
43,1560384,43,0.00486161992290715,0,0,0,0,56.56846517137713,0,0,0,0,56.56846517137713,0.9341923757736328,56.56846517137713,0.9329928288772397,1358307097154.52,0.16718507624410542
42,1524096,42,0.004703359007418784,0,0,0,0,56.54019761353103,0,0,0,0,56.54019761353103,0.9322061583751377,56.54019761353103,0.9340865712709109,1346103422628.74,0.16718507624410542
41,1487808,41,0.004683936993112849,0,0,0,0,56.51868227607616,0,0,0,0,56.51868227607616,0.9331590065507461,56.51868227607617,0.9367328264084517,1346089154798.38,0.16718507624410542
40,1451520,40,0.004526493426419506,0,0,0,0,56.485937319773086,0,0,0,0,56.485937319773086,0.9311022354165641,56.485937319773086,0.936612630469783,1338169532879.48,0.16718507624410542
39,1415232,39,0.00442721810088329,0,0,0,0,56.45780168535517,0,0,0,0,56.45780168535517,0.9296556924086283,56.45780168535517,0.9351150049382375,1328177212891.26,0.16718507624410542
38,1378944,38,0.004506032292470542,0,0,0,0,56.4197996571442,0,0,0,0,56.4197996571442,0.9307332866797207,56.4197996571442,0.9369052885131615,1321721173745.96,0.16718507624410542
37,1342656,37,0.004389525180366229,0,0,0,0,56.38429278102314,0,0,0,0,56.38429278102314,0.9313714506774096,56.38429278102314,0.9364301378175548,1314958755235.1,0.16718507624410542
36,1306368,36,0.004465115475577257,0,0,0,0,56.351322160738825,0,0,0,0,56.351322160738825,0.9325581539456453,56.35132216073882,0.9369435324833236,1314357694646.84,0.16718507624410542
35,1270080,35,0.0044013763840230575,0,0,0,0,56.317006538762136,0,0,0,0,56.317006538762136,0.9331131473206079,56.317006538762136,0.937355240091118,1311247484842.52,0.16718507624410542
34,1233792,34,0.0043823547521362706,0,0,0,0,56.27298466128255,0,0,0,0,56.27298466128255,0.9320988061723661,56.27298466128255,0.9352190090012559,1305697043816.82,0.16718507624410542
33,1197504,33,0.004298558165154254,0,0,0,0,56.24930871578622,0,0,0,0,56.24930871578622,0.9336601316360236,56.24930871578621,0.9369251916153213,1309357155557.22,0.16718507624410542
32,1161216,32,0.004272027979695595,0,0,0,0,56.21411412243542,0,0,0,0,56.21411412243542,0.9309811294802454,56.21411412243541,0.9345573820758042,1302627963588.18,0.16718507624410542
31,1124928,31,0.004233365437983188,0,0,0,0,56.17208120054961,0,0,0,0,56.17208120054961,0.9333509107337242,56.17208120054961,0.934663339542461,1305525455851.4,0.16718507624410542
30,1088640,30,0.004265484569170256,0,0,0,0,56.140091810736266,0,0,0,0,56.140091810736266,0.9323060334176343,56.14009181073625,0.931834621984606,1302676479206.64,0.16718507624410542
29,1052352,29,0.0042107484616237326,0,0,0,0,56.09262861449581,0,0,0,0,56.09262861449581,0.9310124568839465,56.092628614495794,0.9303005004822039,1302697582416.6,0.1670752965382653
28,1016064,28,0.004217178340066856,0,0,0,0,56.04073935934963,0,0,0,0,56.04073935934963,0.934090340055234,56.040739359349615,0.9315278368356604,1307701469545.26,0.16191565036378036
27,979776,27,0.004289722374324762,0,0,0,0,55.996786015827695,0,0,0,0,55.996786015827695,0.9359981603170198,55.996786015827695,0.9326213520245971,1305227086565.72,0.16169609095210016
26,943488,26,0.004292275455009475,0,0,0,0,55.95642902526693,0,0,0,0,55.95642902526693,0.9332920931249036,55.95642902526693,0.9313301306761693,1306363260978.36,0.16169609095210016
25,907200,25,0.004305583294028147,0,0,0,0,55.921641332061114,0,0,0,0,55.921641332061114,0.9337247240254831,55.921641332061114,0.9319984181360713,1312650700960.62,0.16169609095210016
24,870912,24,0.0043583060243428,0,0,0,0,55.88283614401237,0,0,0,0,55.88283614401237,0.9338938772123909,55.88283614401238,0.9320054039642693,1317778967826.3,0.16169609095210016
23,834624,23,0.004646395466138809,0,0,0,0,55.85166108479373,0,0,0,0,55.85166108479373,0.9370078911418395,55.85166108479373,0.9346487300857358,1320715667979.34,0.16169609095210016
22,798336,22,0.004739741215699865,0,0,0,0,55.80794067403904,0,0,0,0,55.80794067403904,0.9382920893524326,55.80794067403903,0.9344062782648451,1323983844355.42,0.16169609095210016
21,762048,21,0.004618625810952289,0,0,0,0,55.777120260517414,0,0,0,0,55.777120260517414,0.9371693725043377,55.777120260517414,0.9351888485610546,1329218685743.56,0.16169609095210016
