Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
35,1764,35,11,0,0,0,0,27,4333,31695,3771,3608,28,36,27,46,4513,23
34,1713.6,34,15,0,0,0,0,58,4254,31681,3710,3515,27,29,25,39,4513,21
33,1663.2,33,11,0,0,0,0,26,4246,30911,3675,3610,25,27,25,39,4473,18
32,1612.8,32,11,0,0,0,0,27,4375,31490,3694,3628,33,32,29,40,4574,31
31,1562.4,31,20,0,0,0,0,26,4295,31173,3746,3621,35,28,34,40,4566,21
30,1512,30,11,0,0,0,0,48,4299,31396,3693,3533,32,28,25,40,4353,19
29,1461.6,29,12,0,0,0,0,38,4405,31858,3836,3747,31,28,32,45,4649,20
28,1411.2,28,12,0,0,0,0,27,4400,31487,3841,3636,77,67,30,57,4481,19
27,1360.8,27,14,0,0,0,0,25,4474,31192,3803,3700,26,28,25,39,4467,19
26,1310.4,26,13,0,0,0,0,47,4104,30877,3643,3490,47,28,25,39,4514,18
25,1260,25,13,0,0,0,0,56,4272,31194,3634,3557,53,28,25,39,4440,18
24,1209.6,24,12,0,0,0,0,27,4206,31083,3665,3428,31,33,25,39,4396,22
23,1159.2,23,12,0,0,0,0,26,4309,31229,3712,3621,36,30,25,40,4579,18
22,1108.8,22,13,0,0,0,0,26,4469,31244,3875,3714,25,37,37,39,4554,20
21,1058.4,21,11,0,0,0,0,25,4406,31034,3817,3621,26,30,38,47,4480,18
20,1008,20,12,0,0,0,0,29,5463,34842,4211,4135,66,30,25,43,4579,22
19,957.6,19,12,0,0,0,0,28,4267,30733,3716,3555,28,31,27,38,4420,18
18,907.2,18,11,0,0,0,0,32,4618,31431,4003,3781,25,28,25,121,4391,18
17,856.8,17,12,0,0,0,0,25,4300,31263,3703,3616,33,31,25,38,4343,18
16,806.4,16,13,0,0,0,0,26,4105,31131,3506,3381,25,27,26,39,4528,22
15,756,15,11,0,0,0,0,27,4337,31727,3686,3274,26,88,69,39,4653,28
14,705.6,14,13,0,0,0,0,27,4504,31391,4034,3837,28,28,25,38,4499,20
13,655.2,13,12,0,0,0,0,25,3984,30765,3580,3314,25,27,25,38,4336,19
12,604.8,12,16,0,0,0,0,27,4117,31232,3675,3364,25,29,26,38,4457,56
11,554.4,11,12,0,0,0,0,27,4287,30681,3806,3598,25,27,25,63,4467,18
10,504,10,13,0,0,0,0,27,4144,30848,3606,3339,32,31,25,38,4397,20
9,453.6,9,20,0,0,0,0,30,4110,31154,3518,3280,26,31,39,74,4563,22
8,403.2,8,12,0,0,0,0,26,4412,31422,3706,3485,25,29,26,39,4495,18
7,352.8,7,11,0,0,0,0,28,4284,30615,3740,3523,25,27,109,38,4402,19
6,302.4,6,17,0,0,0,0,26,4048,30365,3506,3299,25,27,26,37,4349,18
5,252,5,12,0,0,0,0,30,4198,30738,3775,3476,31,27,25,37,4468,18
4,201.6,4,12,0,0,0,0,26,4129,30303,3652,3415,25,28,25,68,4523,18
3,151.2,3,11,0,0,0,0,59,3986,30647,3546,3228,25,32,25,38,4356,18
2,100.8,2,12,0,0,0,0,26,3834,30595,3342,3010,25,29,26,55,4327,21
1,50.4,1,12,0,0,0,0,26,4288,30445,3785,3369,25,29,26,37,4504,19
