Best Cost, Avg Cost
923596.2214794863,1017370.5435931683
923596.2214794863,1017076.0964842639
923596.2214794863,1016362.1289980118
923596.2214794863,1024663.3981607537
923596.2214794863,1004105.8371380885
923596.2214794863,1008251.4427324365
923596.2214794863,1014238.9011138552
923596.2214794863,1017374.6335069387
923596.2214794863,1010606.7482224713
923596.2214794863,1019881.5654474864
923596.2214794863,1006733.6956440861
923596.2214794863,1005186.8477131401
923596.2214794863,1007688.2813771538
923596.2214794863,998515.8896046788
923596.2214794863,1013574.535073535
923596.2214794863,1007204.5562828064
923596.2214794863,1009443.6252033778
923596.2214794863,1010110.5746743807
923596.2214794863,1007945.7545511276
923596.2214794863,1016655.6823595266
923596.2214794863,995983.1799461155
923596.2214794863,1004320.6549018933
923596.2214794863,996292.3687128117
923596.2214794863,1007828.4030871566
923596.2214794863,1024756.2554450183
923596.2214794863,1007299.7809616954
923596.2214794863,1000013.0758366236
923596.2214794863,997617.3315420123
923596.2214794863,1002698.8372293786
923596.2214794863,1008182.0167168345
923596.2214794863,999842.3406580877
923596.2214794863,1010085.8084190498
923596.2214794863,1001911.4965981634
923596.2214794863,1004292.0808145483
923596.2214794863,1014330.8923611599
923596.2214794863,999099.81926661
923596.2214794863,1003058.8264404954
923596.2214794863,1013296.9991278324
923596.2214794863,1013031.9703929207
923596.2214794863,1002380.4692097369
923596.2214794863,1012374.948754674
923596.2214794863,1012250.9180804812
923596.2214794863,1004920.1968336866
923596.2214794863,995680.3323212855
923596.2214794863,1006507.7363460342
923596.2214794863,995570.761807275
923596.2214794861,1008544.454627871
923596.2214794861,999967.7696015324
923596.2214794861,1005800.7512897707
923596.2214794861,1005394.700910707
923596.2214794861,987998.7778004239
923596.2214794861,990022.0526146018
923596.2214794861,1002287.0294791192
923596.2214794861,995653.5151992061
923596.2214794861,992685.1274520304
923596.2214794861,1001788.5607046117
923596.2214794861,985753.7776704866
923596.2214794861,1003513.6436022817
923596.2214794861,1001670.6571632691
923596.2214794861,1006709.4537864003
923596.2214794861,1010114.8412368934
923596.2214794861,996363.555525945
923596.2214794861,992570.4850436184
923596.2214794861,989451.6456383127
923596.2214794861,1005433.4845950071
923596.2214794861,1002061.5979603458
923596.2214794861,988478.6873166742
918175.043102616,995210.4562738846
918175.043102616,995598.111439962
918175.043102616,1010110.9395667521
918175.043102616,1020127.7022864398
918175.043102616,1000671.6130849287
918175.043102616,995860.8979654122
918175.043102616,1005234.5034693347
918175.043102616,1000877.5512609917
918175.043102616,994789.5543532568
918175.043102616,1010734.9360647654
918175.043102616,1022553.5701843565
918175.043102616,1010094.2933460356
918175.043102616,1012363.9587781519
918175.043102616,994459.7785525182
918175.043102616,1005546.6903832938
918175.043102616,993678.0176312033
918175.043102616,1006807.7450435171
918175.043102616,1006657.8469990556
918175.043102616,1021557.4857865864
918175.043102616,999790.7894643358
918175.043102616,1002577.6615367499
918175.043102616,1008568.013259281
918175.043102616,1006005.7057002245
