Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
73,2649024,73,0.007762970707141206,0,0,0,0,57.008627028454676,0,0,0,0,57.008627028454676,0.9542831047603367,57.00862702845468,0.9525427888434121,1785028872596.78,0.17218116349960755
72,2612736,72,0.007587201984637431,0,0,0,0,56.967989972166464,0,0,0,0,56.967989972166464,0.9518541395793406,56.96798997216645,0.9495213195659329,1761226602283.46,0.1718813982642774
71,2576448,71,0.0074228526076076835,0,0,0,0,56.93687715252976,0,0,0,0,56.93687715252976,0.9503587539988753,56.93687715252975,0.9491469939875771,1735129295724.22,0.16718507624410542
70,2540160,70,0.007383907542158988,0,0,0,0,56.90452886460285,0,0,0,0,56.90452886460285,0.951619504410655,56.90452886460286,0.9492322622614949,1712823676948.58,0.16718507624410542
69,2503872,69,0.007209466968152518,0,0,0,0,56.85567845876218,0,0,0,0,56.85567845876218,0.9506229374004218,56.855678458762185,0.9481433123909981,1691296505312.06,0.16718507624410542
68,2467584,68,0.007057273972835945,0,0,0,0,56.82881904685941,0,0,0,0,56.82881904685941,0.9507893314522028,56.82881904685942,0.9483492794145825,1665069061131.2,0.16718507624410542
67,2431296,67,0.007043257444613985,0,0,0,0,56.78302000283656,0,0,0,0,56.78302000283656,0.9476805244126474,56.78302000283656,0.9450407364157501,1644751180888.28,0.16718507624410542
66,2395008,66,0.007028060283638425,0,0,0,0,56.756301777958036,0,0,0,0,56.756301777958036,0.946085252622202,56.75630177795802,0.9435422388853979,1622841612696.58,0.16718507624410542
65,2358720,65,0.006760456961363573,0,0,0,0,56.72107769962249,0,0,0,0,56.72107769962249,0.9454571991245576,56.7210776996225,0.9426492939669947,1597028442051.36,0.16718507624410542
64,2322432,64,0.006690497428661888,0,0,0,0,56.67281864307062,0,0,0,0,56.67281864307062,0.943463028490381,56.67281864307062,0.9399495128260851,1575565749627.18,0.16718507624410542
63,2286144,63,0.006603387793794459,0,0,0,0,56.641569290815994,0,0,0,0,56.641569290815994,0.9449311907851998,56.641569290815994,0.9422926481492236,1560994831632.48,0.16718507624410542
62,2249856,62,0.0064997170020496394,0,0,0,0,56.58393227585192,0,0,0,0,56.58393227585192,0.9425503719111429,56.58393227585192,0.9414974208462223,1530952467259.86,0.16718507624410542
61,2213568,61,0.00642864687049535,0,0,0,0,56.54549410594964,0,0,0,0,56.54549410594964,0.9409594085093531,56.54549410594966,0.9411633725528558,1509374958877.42,0.16718507624410542
60,2177280,60,0.006330553267322302,0,0,0,0,56.48164631520129,0,0,0,0,56.48164631520129,0.9395151339007439,56.48164631520129,0.9412849250618978,1488825982285.32,0.16718507624410542
59,2140992,59,0.006141387275826962,0,0,0,0,56.450242672929605,0,0,0,0,56.450242672929605,0.9395330033851689,56.450242672929605,0.9411938151601966,1466056840706.42,0.16718507624410542
58,2104704,58,0.005946264870090308,0,0,0,0,56.384681163391235,0,0,0,0,56.384681163391235,0.9387487973825515,56.384681163391235,0.9427423480751805,1444425256263.78,0.16718507624410542
57,2068416,57,0.005901551350924833,0,0,0,0,56.330610307931494,0,0,0,0,56.330610307931494,0.9379304982144681,56.330610307931494,0.9409571437900115,1423135011383.28,0.16652639800906474
56,2032128,56,0.005875397293679562,0,0,0,0,56.28999507615329,0,0,0,0,56.28999507615329,0.9386492068065421,56.28999507615329,0.9417165193580752,1404559658398.8,0.16169609095210016
55,1995840,55,0.00570291759172278,0,0,0,0,56.22914318689651,0,0,0,0,56.22914318689651,0.9382086937801701,56.22914318689653,0.9393851292270758,1381078127249.74,0.16169609095210016
54,1959552,54,0.005586640074986264,0,0,0,0,56.2012233466046,0,0,0,0,56.2012233466046,0.9364759111167044,56.2012233466046,0.9378135628825426,1362584461135.4,0.16169609095210016
53,1923264,53,0.005589863368399513,0,0,0,0,56.1441726801887,0,0,0,0,56.1441726801887,0.934787174133196,56.144172680188696,0.9355600453009422,1338407489373.5,0.16169609095210016
52,1886976,52,0.0054937184400686,0,0,0,0,56.09120034527152,0,0,0,0,56.09120034527152,0.935634603264659,56.09120034527152,0.9369731388709406,1321003041088.96,0.16169609095210016
