Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3), 305111(0 8 5 4 7 3 9 6 2 1), 1178840(3 2 1 9 4 7 5 6 0 8), 2562143(7 0 5 3 6 1 9 8 4 2), 1329233(3 6 9 7 0 8 4 5 2 1), 3119554(8 5 2 9 6 1 3 7 0 4), 3077106(8 4 2 5 7 3 9 0 1 6), 422700(1 2 5 9 0 6 7 3 4 8), 372839(1 0 3 9 7 8 6 5 4 2), 813907(2 3 1 6 5 7 9 0 8 4), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
90,3265920,90,0.009375398660767897,0,0,0,0,57.416292980815086,0,0,0,0,57.416292980815086,0.9697353305174867,57.41629298081508,0.9683961636898194,2184168998636.62,0.17677669529663675
89,3229632,89,0.009235082368963607,0,0,0,0,57.41160412917404,0,0,0,0,57.41160412917404,0.969992837868984,57.411604129174044,0.9672838376632327,2165901485759.22,0.17677669529663675
88,3193344,88,0.009350559646644682,0,0,0,0,57.40908001164451,0,0,0,0,57.40908001164451,0.9684924130140515,57.40908001164452,0.9668356580189493,2146087258435.08,0.17677669529663675
87,3157056,87,0.009043903607607847,0,0,0,0,57.40871890095715,0,0,0,0,57.40871890095715,0.9668014209017619,57.40871890095714,0.9650436293053539,2117008921418.88,0.17677669529663675
86,3120768,86,0.009168722715937262,0,0,0,0,57.40259755109082,0,0,0,0,57.40259755109082,0.9676499165993655,57.40259755109084,0.9652662187556481,2100709789915.96,0.17677669529663675
85,3084480,85,0.008819823626802744,0,0,0,0,57.402023236798584,0,0,0,0,57.402023236798584,0.9658682855306584,57.402023236798584,0.9636423988637715,2077482930970.94,0.17677669529663675
84,3048192,84,0.008712670258513576,0,0,0,0,57.39967778586827,0,0,0,0,57.39967778586827,0.9651898652120052,57.39967778586827,0.9629431867981074,2056235447640.38,0.17677669529663675
83,3011904,83,0.008767963860812055,0,0,0,0,57.39457936040194,0,0,0,0,57.39457936040194,0.9632959718412362,57.39457936040194,0.9626621477379264,2040360401028.8,0.17677669529663675
82,2975616,82,0.008608701901341477,0,0,0,0,57.38684472697803,0,0,0,0,57.38684472697803,0.9623998563911801,57.38684472697803,0.9596733034499132,2015627951247.1,0.17677669529663675
81,2939328,81,0.00860890081688433,0,0,0,0,57.38481657086787,0,0,0,0,57.38481657086787,0.962623198296888,57.38481657086786,0.9606670277163453,2000415606679.28,0.17677669529663675
80,2903040,80,0.008550331277246278,0,0,0,0,57.37950126580354,0,0,0,0,57.37950126580354,0.9601662836365888,57.37950126580355,0.9581366567133403,1982698591400.74,0.17677669529663675
79,2866752,79,0.00835653822564504,0,0,0,0,57.37795229260496,0,0,0,0,57.37795229260496,0.9608192045707057,57.37795229260498,0.9592231355652651,1959637118728.9,0.17677669529663675
78,2830464,78,0.008255142060396587,0,0,0,0,57.369830364520894,0,0,0,0,57.369830364520894,0.958671320369404,57.369830364520894,0.9560337457874123,1949227849287.12,0.17677669529663675
77,2794176,77,0.008106512731024184,0,0,0,0,57.36347871737693,0,0,0,0,57.36347871737693,0.9581616693828778,57.363478717376914,0.9577613522994344,1920693715801.06,0.17677669529663675
76,2757888,76,0.007976039386047271,0,0,0,0,57.36062058423263,0,0,0,0,57.36062058423263,0.958852257779087,57.36062058423262,0.9573341105643132,1900443629631.38,0.17677669529663675
75,2721600,75,0.007923266948188146,0,0,0,0,57.3505504519014,0,0,0,0,57.3505504519014,0.9564592683758041,57.3505504519014,0.955769053154927,1887591955671.28,0.17677669529663675
74,2685312,74,0.0077642929715213485,0,0,0,0,57.34796875631128,0,0,0,0,57.34796875631128,0.9553157845169568,57.347968756311275,0.9547576606971913,1867315552597.54,0.17677669529663675
73,2649024,73,0.007793437270959669,0,0,0,0,57.341982485660985,0,0,0,0,57.341982485660985,0.9553901369722156,57.341982485660985,0.954558187403566,1851549082594.96,0.17677669529663675
72,2612736,72,0.007715723755713727,0,0,0,0,57.33485753027285,0,0,0,0,57.33485753027285,0.953754655186535,57.334857530272856,0.9548771980060404,1837880598857.72,0.17677669529663675
71,2576448,71,0.007604893171295699,0,0,0,0,57.33086945380458,0,0,0,0,57.33086945380458,0.9520776612969931,57.33086945380459,0.9528568557504391,1820195864900.92,0.17677669529663675
