Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
100,5040,100,0.005587141992671948,0.017097579772649803,16.089789687566757,14.648157909974257,0.9281217290172511,0.9765537802347606,0.945144407830972,0.9426860564585116,128099358,106661438,0.29730177875068026,0.29730177875068026
99,4989.6,99,0.0063288473284050465,0.018429941421012848,16.183431171724866,14.683480325340145,0.9310888801894597,0.9593585885407422,0.9339019189765471,0.9694492254733219,138997537,107551497,0.29730177875068026,0.29730177875068026
98,4939.2,98,0.006530209820553737,0.01832908163265306,16.20181542678296,14.675024923577848,0.9359681869038843,0.9691659233825177,0.9294228949858099,0.9373285503270734,128867424,108878544,0.29730177875068026,0.29730177875068026
97,4888.8,97,0.006853724265795477,0.019589585243080684,16.246968231157037,14.676808761771627,0.8859132549431428,0.9450214323229927,0.8801313628899851,0.9280438911162694,130485248,102413488,0.29730177875068026,0.29730177875068026
96,4838.4,96,0.0062354159770904236,0.019136162401468516,16.27617916505374,14.646359929458166,0.915973918197988,0.9809066634513727,0.898980868943322,0.9472096530920061,127688632,106931112,0.29730177875068026,0.29730177875068026
95,4788,95,0.006529016905723979,0.016941498821750924,16.198043005005417,14.64536827682549,0.9407014516688139,0.9326404245908888,0.9340218014916821,0.930232558139535,130037208,99998248,0.29730177875068026,0.29730177875068026
94,4737.6,94,0.007057697152935247,0.01721521942110178,16.151438811911138,14.620960593801838,0.9144176028541108,0.9773348221710065,0.931775348661893,0.940581542351454,120881418,101545738,0.29730177875068026,0.29730177875068026
93,4687.2,93,0.007210761450018128,0.017008708245202845,16.111424590340317,14.667863965830714,0.9146239448160213,0.9578802617529256,0.9165070854078862,0.9465355004277161,136306356,103206996,0.29730177875068026,0.29730177875068026
92,4636.8,92,0.005951059522488094,0.019183043587805492,16.187507361656284,14.683350927171588,0.9179808018671836,0.9113589647762312,0.9215238095238103,0.9393173198482933,123303429,99681549,0.29730177875068026,0.29730177875068026
91,4586.4,91,0.006119022700655354,0.018349086429443575,16.24014884828208,14.686216418817976,0.9039953859060416,0.9608874026063573,0.9313835770528694,0.9146141215106731,114512272,98230672,0.29730177875068026,0.29730177875068026
90,4536,90,0.006021550972289887,0.020187884677680595,16.181488002603253,14.623469692607358,0.911887638660371,0.9382939650234207,0.9435838592465066,0.9385964912280702,116218014,95076414,0.29730177875068026,0.29730177875068026
89,4485.6,89,0.006106133877069837,0.017420162509448226,16.224758731060845,14.605735725832535,0.9339845273822082,0.9313776021533055,0.9103422619047628,0.9311531841652323,121650871,98946351,0.29730177875068026,0.29730177875068026
88,4435.2,88,0.006552028218694886,0.02004677840128299,16.2718990624909,14.620245516312627,0.8835567292199602,0.9428757120188305,0.8832451499118171,0.9224011713030748,127054851,96850571,0.29730177875068026,0.29730177875068026
87,4384.8,87,0.005486043623798725,0.017840790162218734,16.277662731713157,14.67103141033363,0.8828077042184098,0.9435601975501641,0.8550212164073562,0.945538332635107,112618413,92698613,0.29730177875068026,0.29730177875068026
86,4334.4,86,0.006147405512253492,0.019719398371083764,16.131440181153973,14.654220324070758,0.8910236512312084,0.942499322309569,0.9061751152073698,0.9255823541537829,112471585,94876825,0.29730177875068026,0.29730177875068026
85,4284,85,0.005603912810545465,0.016079050667886202,16.22048829035343,14.597594759909594,0.9031880918140534,0.9406292792532204,0.8929484837413233,0.941637630662021,112043543,93115823,0.29730177875068026,0.29730177875068026
84,4233.6,84,0.005902611880872749,0.018413340178838836,16.13305141584858,14.64501274778851,0.8940951837708351,0.9398532860681766,0.9079777365491665,0.915527950310559,105969808,90244688,0.2860624212274257,0.2860624212274257
83,4183.2,83,0.005577499817131154,0.01830762066731454,16.061317848698277,14.580836192840794,0.8542231256653491,0.9127983863895502,0.8405848159239043,0.9111626925511711,110958536,92900376,0.2860624212274257,0.2860624212274257
82,4132.8,82,0.006856945676821455,0.012936353679793913,16.060302574617886,14.558643457335553,0.9260222710781216,0.9599030808214694,0.9503355704697956,0.9246376811594204,111244791,92348591,0.2860624212274257,0.2860624212274257
81,4082.4,81,0.005329110523915719,0.018782773526077094,16.005585662420366,14.571763662625829,0.8516363467250224,0.9180037832817577,0.8515337423312886,0.9246444491615369,104577666,86410146,0.2860624212274257,0.2860624212274257
80,4032,80,0.005605405874947654,0.01590800929425268,16.107393419975978,14.592090972521415,0.8776525672130061,0.91648960923582,0.8836449446360508,0.8959935248887092,107156039,87837999,0.2860624212274257,0.2860624212274257
79,3981.6,79,0.005983875031494078,0.01550645320784956,15.912879058943934,14.514724561271185,0.8812931521773588,0.9121279908920664,0.871870397643592,0.9190334887664264,99674427,84410227,0.2860624212274257,0.2860624212274257
78,3931.2,78,0.006079098305989063,0.013286902062412263,16.170033225069133,14.587985471754664,0.8866649616932963,0.9418853272004635,0.9012987012986986,0.9215116279069767,103608751,83080711,0.2860624212274257,0.2860624212274257
77,3880.8,77,0.005835318054545367,0.014934522453319448,16.080736939287895,14.554503842647936,0.8862068775092069,0.9252290622423961,0.9011553273427476,0.9318616005094459,101405093,82809773,0.2860624212274257,0.2860624212274257
76,3830.4,76,0.005947115688380616,0.011539520570132817,16.002359717287387,14.538725269905369,0.8976431114967985,0.9311211724055781,0.9008093355919417,0.9212827988338192,109534695,84265695,0.2860624212274257,0.2860624212274257
75,3780,75,0.005523879779832161,0.01466512530938301,15.740728991973004,14.381681821553613,0.8751368836968924,0.889211003550358,0.8582306018854242,0.8873062421449518,97553336,78672376,0.2860624212274257,0.2860624212274257
74,3729.6,74,0.005837058632977,0.014256766536401793,15.932725035604223,14.51498394828951,0.8111260278570213,0.8607928480566649,0.811703958691911,0.8543495610534716,99664676,79873396,0.2860624212274257,0.2860624212274257
73,3679.2,73,0.006299183100515879,0.01631561715595329,15.98901337491546,14.458819005036288,0.9065602071644391,0.9320455528326369,0.9108087679516259,0.9142011834319531,93653055,78853175,0.2860624212274257,0.2860624212274257
72,3628.8,72,0.006300495506844712,0.014398464833763605,16.077262758035562,14.476091343074827,0.9246991773027827,0.9223309845110682,0.9300751879699243,0.8619047619047621,98404666,78369306,0.2860624212274257,0.2860624212274257
