Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio
100,5040,100,6220,21,5410,28,5299,29,5338,41,9519,3555,416,22
99,4989.6,99,11,8,28,21,34,27,43,39,4295,3511,21,16
98,4939.2,98,11,19,23,30,32,28,42,39,4986,5156,21,17
97,4888.8,97,12,11,28,24,30,28,40,37,4348,9761,62,78
96,4838.4,96,18,23,76,36,34,26,81,38,4465,4588,28,16
95,4788,95,14,18,31,77,32,32,39,37,4715,3816,18,19
94,4737.6,94,14,16,28,53,29,50,43,51,4574,4189,19,19
93,4687.2,93,13,29,43,36,30,32,43,43,5530,4896,18,18
92,4636.8,92,17,22,27,30,33,27,184,37,5919,4047,24,17
91,4586.4,91,17,62,24,30,27,29,39,39,5345,4012,23,19
90,4536,90,16,21,28,27,28,33,39,36,6450,3888,18,16
89,4485.6,89,11,9,29,24,30,25,41,39,4299,3904,25,16
88,4435.2,88,11,16,28,25,30,27,40,39,4433,3568,18,17
87,4384.8,87,18,18,28,27,30,29,41,38,4489,3595,18,17
86,4334.4,86,21,16,30,26,30,32,40,39,4466,3533,19,17
85,4284,85,49,20,77,26,33,30,42,37,4407,3923,24,17
84,4233.6,84,14,17,27,26,50,27,41,40,4315,3586,18,16
83,4183.2,83,12,34,27,25,30,26,42,46,4329,3670,18,31
82,4132.8,82,12,18,27,37,29,27,39,39,4296,3740,18,20
81,4082.4,81,13,21,27,32,31,30,40,42,8215,6295,19,19
80,4032,80,29,25,30,8116,33,55,52,43,6284,5541,29,630
79,3981.6,79,18,22,70,247,34,717,42,98,15066,6567,12408,44
78,3931.2,78,23,39,35,31,33,30,40,41,4600,12061,39,38
77,3880.8,77,21,23,24,25,28,30,146,46,5809,4737,54,25
76,3830.4,76,19,20,26,32,27,30,46,40,4794,5622,24,19
75,3780,75,21,23,35,28,33,25,39,105,4732,4870,30,19
74,3729.6,74,13,42,28,32,32,36,42,150,5020,3734,23,197
73,3679.2,73,14,226,30,58,31,67,40,44,4244,3675,18,17
72,3628.8,72,13,21,52,25,41,29,55,40,4822,3589,21,23
71,3578.4,71,12,20,31,27,30,25,39,37,4265,3432,18,16
70,3528,70,16,25,30,21,34,24,43,37,4804,4161,64,35
69,3477.6,69,21,24,27,25,107,30,49,40,4813,4407,21,35
68,3427.2,68,19,60,30,88,34,38,38,59,4685,7816,18,28
67,3376.8,67,18,23,24,26,27,31,125,40,5728,8164,28,132
66,3326.4,66,17,283,29,53,30,31,39,43,4524,3714,18,19
65,3276,65,11,22,28,28,36,28,42,37,5482,3590,18,23
64,3225.6,64,11,22,27,26,30,41,42,39,4633,4079,18,24
63,3175.2,63,12,18,26,24,30,36,47,44,4218,3675,19,20
62,3124.8,62,62,52,41,52,47,43,45,76,4716,5849,19,20
61,3074.4,61,17,28,40,47,170,31,78,39,5524,3531,55,19
60,3024,60,12,20,27,28,29,30,38,41,4214,3389,18,17
59,2973.6,59,11,19,29,25,30,35,40,44,5156,3819,18,33
58,2923.2,58,18,23,25,83,27,33,59,41,4314,3894,22,19
57,2872.8,57,18,21,28,32,203,25,47,40,4600,3974,18,17
