Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
100,5040,100,0.016512345679012348,0.010217579095130115,15.09747961238188,3.6546987970141216,0.9644183027043347,0.9526733329434924,0.9515491786234145,0.9268707482993197,113723379,6349601,0.29730177875068026,0.29730177875068026
99,4989.6,99,0.022929115068941294,0.018183781449087572,15.084874708057365,3.64157007804405,0.9251426012853513,0.8705413044256013,0.9459124690338558,0.868071818891491,113968987,6558159,0.29730177875068026,0.29730177875068026
98,4939.2,98,0.017575780312124856,0.011845710506424792,15.093637854061216,3.6521783342457192,0.9694132921872692,0.9258577501138607,0.9360310647864293,0.8839779005524863,112425326,6401718,0.29730177875068026,0.29730177875068026
97,4888.8,97,0.01925043666115095,0.014453573637247105,15.066085898274407,3.6450616372274274,0.9615040536762687,0.9435516542876438,0.9584453173454622,0.9335548172757477,112543991,6513029,0.29730177875068026,0.29730177875068026
96,4838.4,96,0.01728905848053507,0.010172266185385716,15.08973762463395,3.646335267765351,0.9645008183306055,0.9285334245430014,0.9392354124748487,0.9332206255283177,107498731,6291733,0.29730177875068026,0.29730177875068026
95,4788,95,0.019846668826260665,0.011984126984126982,15.07931638437591,3.6405187483032546,0.9607198201032332,0.9551009145380005,0.9810671256454382,0.9735449735449733,110383038,6512404,0.29730177875068026,0.29730177875068026
94,4737.6,94,0.016532591872727927,0.012506222000995519,15.090889669959761,3.658259552349662,0.9575106229250759,0.945675675675675,0.9330357142857137,0.9438775510204078,105067947,6450661,0.29730177875068026,0.29730177875068026
93,4687.2,93,0.01926916360413897,0.011569502352912492,15.080983956612315,3.6404698786847,0.9560536723916783,0.9319945230488359,0.9003368337626309,0.9122807017543858,104533759,6239320,0.29730177875068026,0.29730177875068026
92,4636.8,92,0.022817910232876226,0.010088389097135454,15.091452553239437,3.6621999345687954,0.9385869930307195,0.8887371392151503,0.9540517961570593,0.8666666666666669,104231676,5869286,0.29730177875068026,0.29730177875068026
91,4586.4,91,0.022870194589463686,0.012020240194843374,15.040755606968323,3.657810694292937,0.9414856030489809,0.8779581529581529,0.9546120058565152,0.8944805194805193,110165009,6666071,0.29730177875068026,0.29730177875068026
90,4536,90,0.016579471294690715,0.012033601319315605,15.060050389453222,3.627825310996928,0.9194782918625094,0.913167473451162,0.9344295991778011,0.9324208725406329,97105263,5939836,0.29730177875068026,0.29730177875068026
89,4485.6,89,0.017952937347778617,0.01410830999066293,15.089336906639597,3.6508089074107084,0.960622173157634,0.9390290962414137,0.9601806239737266,0.935672514619883,99565299,5724598,0.29730177875068026,0.29730177875068026
88,4435.2,88,0.018030753968253963,0.011706023405530794,15.07724950948814,3.6239936054837183,0.9391485299689302,0.8600943779714048,0.9260527906508164,0.894269572235674,100837644,5430865,0.29730177875068026,0.29730177875068026
87,4384.8,87,0.015413036559653103,0.010296635661067147,15.061159174770188,3.6376549825407176,0.9510224809932978,0.8871238679520882,0.928979591836735,0.9000825763831538,98197956,5532715,0.29730177875068026,0.29730177875068026
86,4334.4,86,0.019243898276156347,0.014867201005814864,15.057901357667365,3.6380480911595474,0.931556847253232,0.9390699645554015,0.9432773109243701,0.9494773519163762,98180373,5751916,0.29730177875068026,0.29730177875068026
85,4284,85,0.020194843369446536,0.013838498362307888,15.075535911590965,3.638129583276631,0.933461395828432,0.8775715724356206,0.9266626481816349,0.8698412698412694,95073483,5395057,0.29730177875068026,0.29730177875068026
84,4233.6,84,0.020855961432191924,0.007454833785365998,15.019032928377381,3.6088864627244797,0.9243646722114273,0.8932485953762546,0.9208163265306126,0.868316041500399,97653444,5487608,0.29730177875068026,0.2860624212274257
83,4183.2,83,0.01830536136023037,0.009412455458373829,15.038909505508906,3.631976373814761,0.9233553131905989,0.8857142857142859,0.8992648519769519,0.9012244897959177,94193982,5844153,0.29730177875068026,0.2860624212274257
82,4132.8,82,0.018282312925170064,0.011541471048513304,15.091388527380506,3.64048142052463,0.9442453684775893,0.9242079301840264,0.9235694277711085,0.8984310487200663,92263094,5439457,0.29730177875068026,0.2860624212274257
81,4082.4,81,0.020135872287335276,0.011922166527429686,15.093047028208384,3.6537583199309784,0.9514570053036522,0.9080957937434017,0.9480519480519479,0.893061224489796,94461760,5719456,0.29730177875068026,0.2860624212274257
80,4032,80,0.013886434804802148,0.011340821050642479,15.0765054460117,3.6422520050689724,0.9002444172506523,0.8871066907775768,0.9258436047686402,0.8571428571428571,94033302,5276673,0.29730177875068026,0.2860624212274257
79,3981.6,79,0.015980095742000506,0.008636621315192744,15.061428888578678,3.648900684392919,0.9175115493820696,0.915579302587176,0.8728456530065106,0.92138630600169,89251905,5115132,0.29730177875068026,0.2860624212274257
78,3931.2,78,0.013134462539224446,0.008270570132815028,15.014171095725647,3.602330201996346,0.9261678090031336,0.8663775187494352,0.897675342737929,0.8718367346938768,94401325,5341294,0.29730177875068026,0.2860624212274257
77,3880.8,77,0.012713435960995854,0.008904950869236586,15.036477670726464,3.6003712694484817,0.8981246064789051,0.8640979796173793,0.9132364810330914,0.8357524828113062,87854263,5019880,0.29730177875068026,0.2860624212274257
76,3830.4,76,0.01742740106795406,0.009837625526401036,15.067183950143322,3.584977758264731,0.9186964903454432,0.9012704242242543,0.9019841269841269,0.8685064935064934,92729260,5407785,0.29730177875068026,0.2860624212274257
