Best Cost, Avg Cost
945744.4625700694,25160065.042276923
945744.4625700694,24984996.258312605
945744.4625700694,24785241.84657805
945744.4625700694,24600611.323408823
945744.4625700694,24459900.5219344
945744.4625700694,24301059.70419549
945744.4625700694,24102152.332076345
945744.4625700694,23900993.670250393
945744.4625700694,23714835.73256033
945744.4625700694,23518066.267031666
945744.4625700694,23328815.819898363
945744.4625700694,23170626.592939235
945744.4625700694,22993014.982812677
945744.4625700694,22848140.921380237
945744.4625700694,22715662.772790503
945744.4625700694,22569683.73233104
945744.4625700694,22402699.83503479
945744.4625700694,22232381.29965632
945744.4625700694,22066325.172943015
945744.4625700694,21891431.285301585
945744.4625700694,21701132.889656805
945744.4625700694,21546529.833013535
945744.4625700694,21404459.145232435
945744.4625700694,21228065.90898499
945744.4625700694,21067860.29109342
945744.4625700694,20921297.092708424
945744.4625700694,20771995.982327327
945744.4625700694,20626088.524755273
945744.4625700694,20461940.742831454
945744.4625700694,20328968.761964776
945744.4625700694,20181560.924789518
945744.4625700694,20020566.075144295
945744.4625700694,19898901.33042089
945744.4625700694,19728443.842234135
945744.4625700694,19559304.70755031
945744.4625700694,19421580.43077792
945744.4625700694,19277166.009530053
943045.8325132744,19152710.8829035
943045.8325132744,18978005.53182646
943045.8325132744,18858809.134895664
943045.8325132744,18692283.69266243
943045.8325132744,18554018.548310902
943045.8325132744,18429688.018261258
943045.8325132744,18292157.50897535
943045.8325132744,18151449.80944802
943045.8325132744,18019013.285264123
943045.8325132744,17887858.35151958
943045.8325132744,17764378.341195248
943045.8325132744,17631281.34793748
943045.8325132744,17527063.52383461
943045.8325132744,17406218.95113905
943045.8325132744,17264600.08331278
943045.8325132744,17158329.65206632
943045.8325132744,17059799.248275865
943045.8325132744,16941734.184666213
943045.8325132744,16845418.63956007
943045.8325132744,16721915.230758887
943045.8325132744,16623353.611589337
943045.8325132744,16536757.907111183
943045.8325132744,16419626.945230875
943045.8325132744,16329597.285095902
943045.8325132744,16267969.244868455
943045.8325132744,16170594.710177697
943045.8325132744,16070606.5324306
943045.8325132744,15969445.373765238
943045.8325132744,15873005.693871267
943045.8325132744,15779857.67483145
943045.8325132744,15690410.330166984
943045.8325132744,15621130.97559807
943045.8325132744,15504933.631638
943045.8325132744,15415035.553593647
943045.8325132744,15312561.230878012
943045.8325132744,15244066.33439542
943045.8325132744,15146009.255614985
943045.8325132744,15042543.754033756
943045.8325132744,14949705.080795458
943045.8325132744,14890549.844156092
943045.8325132744,14796963.478717294
943045.8325132744,14733039.512566816
943045.8325132744,14661242.699096149
943045.8325132744,14571223.162115002
943045.8325132744,14502291.534707068
943045.8325132744,14439683.877059195
943045.8325132744,14347096.087880015
943045.8325132744,14264017.792632828
942644.6388589861,14172021.537392395
942644.6388589861,14102685.05288174
942644.6388589861,14018212.08375521
942644.6388589861,13956976.006353999
942644.6388589861,13898048.485598383
942644.6388589861,13815000.853592517
942644.6388589861,13752612.347082067
942644.6388589861,13693673.46542231
942644.6388589861,13620894.861429699
942644.6388589861,13570652.865727317
942644.6388589861,13488489.514430905
942644.6388589861,13431401.61546802
942644.6388589861,13371886.457243452
942644.6388589861,13328445.93943595
942644.6388589861,13273159.689171422
942644.6388589861,13203097.551181285
942644.6388589861,13155035.660855915
942644.6388589861,13095095.113561537
942644.6388589861,13034346.480435755
942644.6388589861,12979695.201246537
942644.6388589861,12904810.175095921
942644.6388589861,12871054.47932565
942644.6388589861,12820712.356677556
942644.6388589861,12775649.150295226
942644.6388589861,12727683.691646595
942644.6388589861,12665254.076928549
942644.6388589861,12646209.906672614
942644.6388589861,12620204.665487606
942644.6388589861,12572683.904616034
942644.6388589861,12519556.7636647
942644.6388589861,12459078.24905793
942644.6388589861,12425644.303650433
942644.6388589861,12381833.03674803
942644.6388589861,12325371.028073462
942644.6388589861,12277832.659008369
942644.6388589861,12221991.289893782
942644.6388589861,12182846.733283496
936772.1340351403,12127360.00244162
936772.1340351403,12081637.44689411
936772.1340351403,12034037.343329363
936772.1340351403,11990031.464746954
936772.1340351403,11950600.425011577
936772.1340351403,11889172.40336402
936772.1340351403,11858125.319341479
936772.1340351403,11805389.086902522
936772.1340351403,11756628.10205072
936772.1340351403,11711374.35713096
936772.1340351403,11682948.754503941
936772.1340351403,11656395.757631602
936772.1340351403,11605952.820486508
936772.1340351403,11553508.057955552
936772.1340351403,11504804.595554324
934835.0300438905,11482211.022964094
934835.0300438905,11441300.867463896
934835.0300438905,11412606.555968052
934835.0300438905,11386211.925862975
934835.0300438905,11363843.289574496
934835.0300438905,11336591.43385098
934835.0300438905,11295517.243944945
934835.0300438905,11269132.559960837
934835.0300438905,11240927.653252747
934835.0300438905,11206050.594489686
934835.0300438905,11176132.583973901
934835.0300438905,11148855.309621068
934835.0300438905,11118556.383939119
934522.5061238296,11096539.864912482
934522.5061238296,11077489.913643192
934522.5061238296,11055695.09757339
934522.5061238296,11020725.583541453
934522.5061238296,10992333.1268413
934522.5061238296,10969756.03370762
934522.5061238296,10928009.328335045
934522.5061238296,10892438.427767921
934522.5061238296,10870783.491338314
934522.5061238296,10840415.888838952
934522.5061238296,10819793.299287414
934522.5061238296,10789635.530024352
934522.5061238296,10757996.286324605
934522.5061238296,10721994.911287429
934522.5061238296,10698362.324931907
934522.5061238296,10674516.86732611
934522.5061238296,10654369.693077583
934522.5061238296,10629549.866150387
932082.1452767099,10614115.597139252
932082.1452767099,10591742.549220096
931769.6213566491,10574452.095472721
931769.6213566491,10553991.395603565
931769.6213566491,10541081.238127388
931769.6213566491,10516579.978969553
931769.6213566491,10506776.997629346
931769.6213566491,10488946.193198862
931769.6213566491,10465500.153134178
931769.6213566491,10453404.650165364
931769.6213566491,10430910.280249935
931769.6213566491,10410173.516163602
931769.6213566491,10391481.585739406
931769.6213566491,10361774.074206304
931769.6213566491,10339010.28083109
931769.6213566491,10320312.404437609
931769.6213566491,10300539.175340077
931769.6213566491,10284976.970135234
931769.6213566491,10272316.637573719
931769.6213566491,10258391.192062102
931769.6213566491,10253179.853423465
931769.6213566491,10243549.888852585
931769.6213566491,10231234.023683373
931769.6213566491,10217330.544166736
931769.6213566491,10198977.158319246
931769.6213566491,10184906.017893657
931769.6213566491,10167098.608717022
931769.6213566491,10160234.12981749
931769.6213566491,10150692.60415185
931769.6213566491,10134676.648866992
931769.6213566491,10113197.792362396
931769.6213566491,10100562.32711361
931769.6213566491,10087960.092941653
931769.6213566491,10073508.499513322
931769.6213566491,10051958.624108465
931769.6213566491,10045418.660534896
931769.6213566491,10035345.881720487
931769.6213566491,10030085.00435269
931769.6213566491,10025158.553469306
931769.6213566491,10021172.242370315
931769.6213566491,10013570.35604111
931769.6213566491,10003035.431787176
931769.6213566491,9992141.816645013
931769.6213566491,9978679.632388448
931769.6213566491,9970251.674823623
931769.6213566491,9952608.670295713
931769.6213566491,9943998.067453712
931769.6213566491,9932707.175506879
931769.6213566491,9925705.894817892
931769.6213566491,9913230.35451214
931769.6213566491,9904413.332782095
931769.6213566491,9887458.088329649
931769.6213566491,9881851.752013095
931769.6213566491,9872085.80322416
931769.6213566491,9865211.225941135
931769.6213566491,9860284.829866104
931769.6213566491,9842491.935499229
931769.6213566491,9839726.52745354
931769.6213566491,9835949.7834685
931769.6213566491,9828510.626438074
931769.6213566491,9820897.930750843
931769.6213566491,9812077.523750631
931769.6213566491,9805001.054481903
931769.6213566491,9799394.612870306
931769.6213566491,9791786.919955043
931769.6213566491,9782609.444493113
931769.6213566491,9775274.016649192
931769.6213566491,9760929.012695558
931769.6213566491,9753109.33607828
931769.6213566491,9747352.30559387
931769.6213566491,9741709.797372084
931769.6213566491,9733672.516227335
931769.6213566491,9729277.754921852
931769.6213566491,9722662.084495798
931769.6213566491,9719541.196797105
931769.6213566491,9718190.951656682
931769.6213566491,9712925.546536617
931769.6213566491,9708716.248288149
931769.6213566491,9696609.067210251
931769.6213566491,9689084.107892277
931769.6213566491,9684693.921434361
931769.6213566491,9684619.047656499
931769.6213566491,9682752.08822923
931769.6213566491,9677313.492956653
931769.6213566491,9670726.992458628
931769.6213566491,9665511.486902177
931769.6213566491,9660635.283933561
931769.6213566491,9656007.818177821
931769.6213566491,9650693.062626112
931769.6213566491,9639363.368317775
931769.6213566491,9631153.019537576
931769.6213566491,9627349.56617194
931769.6213566491,9626520.789089806
931769.6213566491,9623880.96341077
931769.6213566491,9615301.621021563
931769.6213566491,9610262.531658214
931769.6213566491,9605476.789856257
931769.6213566491,9604035.255689835
931769.6213566491,9603142.843661297
931769.6213566491,9590540.865429463
931769.6213566491,9587438.755989308
931769.6213566491,9587101.592556728
931769.6213566491,9586468.35402912
931769.6213566491,9583377.69642805
931769.6213566491,9581046.60564981
931769.6213566491,9574707.383329561
931769.6213566491,9575090.762023272
931769.6213566491,9574731.41586536
931769.6213566491,9571793.694931054
931769.6213566491,9567692.525353277
931769.6213566491,9564934.452486202
931769.6213566491,9557511.380104834
931769.6213566491,9557259.281725775
931769.6213566491,9554621.157894999
931769.6213566491,9549693.984526632
931769.6213566491,9547976.402269106
931769.6213566491,9545878.843544938
931769.6213566491,9541224.587988613
931769.6213566491,9541446.066953631
931769.6213566491,9529777.027687032
