Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
16,580608,16,65,0,0,0,0,177,48944,445770,34652,40767,164,213,181,279,68604,143
15,544320,15,87,0,0,0,0,195,48924,445910,34659,40529,168,217,188,270,68951,174
14,508032,14,64,0,0,0,0,207,48761,445677,34503,39610,614,653,198,251,67831,145
13,471744,13,72,0,0,0,0,172,47469,443807,34152,38623,171,205,185,241,67065,141
12,435456,12,73,0,0,0,0,176,47755,442721,34403,39133,167,206,179,244,66920,139
11,399168,11,94,0,0,0,0,172,47114,442144,33409,39111,169,202,190,238,67344,138
10,362880,10,96,0,0,0,0,167,47325,442186,33966,38444,171,202,184,242,67333,139
9,326592,9,72,0,0,0,0,194,46892,443822,34016,38762,179,206,193,240,67474,137
8,290304,8,75,0,0,0,0,208,48737,446361,34921,39752,204,286,191,252,68459,144
7,254016,7,73,0,0,0,1,172,48601,445250,35549,39583,175,202,194,297,68932,139
6,217728,6,109,0,0,0,0,213,48464,446498,34180,39904,176,216,182,266,68123,148
5,181440,5,69,0,0,0,0,173,47778,445053,33296,39162,169,205,176,239,67509,138
4,145152,4,74,0,0,0,0,171,48651,445220,34482,40542,179,201,179,241,68520,162
3,108864,3,112,0,0,0,0,177,47384,443949,34527,39417,167,256,207,248,67276,135
2,72576,2,73,0,0,0,0,257,47926,443863,34434,40052,170,248,186,235,67858,136
1,36288,1,71,0,0,0,0,175,46784,443650,34479,38887,174,206,181,271,67325,142
