Optimas, 1641(2 1 5 3 4 6 0), 1920(2 5 0 1 3 4 6), 1709(2 3 1 0 6 5 4), 1903(2 4 6 1 0 5 3)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
100,5040,100,0.019220274580433225,0,0,0,0,16.30155248890656,476427.84,410395.82,0.8638837731776912,0.8571809881847473,16.30155248890656,0.9576641786549331,16.301552488906562,0.945822487098217,133680941.36,0.2973017787506805
99,4989.6,99,0.01986648823963846,0,0,0,0,16.303941912472613,476303.76,410377.52,0.863870917243235,0.856961761546724,16.303941912472613,0.9547687839505915,16.303941912472617,0.9376731272778563,132227361.16,0.2973017787506805
98,4939.2,98,0.018781779971370604,0,0,0,0,16.302976744165854,476364.24,410381.04,0.8639196615336675,0.8570686358754028,16.302976744165854,0.9581246647486408,16.302976744165857,0.945096549413455,131584486.22,0.2973017787506805
97,4888.8,97,0.018935004861595696,0,0,0,0,16.305281738856234,476389,410377.88,0.8640188552174182,0.8571066595059077,16.305281738856234,0.9576517189853717,16.305281738856237,0.9455566805793331,129181108.08,0.2973017787506805
96,4838.4,96,0.01947116556658106,0,0,0,0,16.30159510868315,476393.02,410268.64,0.8638597122814146,0.8571302900107411,16.30159510868315,0.9564112553961115,16.30159510868315,0.9454154950724951,129329158.94,0.2973017787506805
95,4788,95,0.018958205958513913,0,0,0,0,16.302369652919253,476208.62,410320.42,0.8637159152713828,0.8567889008234872,16.302369652919253,0.9547574812526194,16.302369652919253,0.9460502208253785,127441864.86,0.2973017787506805
94,4737.6,94,0.018652248122642618,0,0,0,0,16.29855971303601,476153.28,410358.56,0.8634022304706538,0.8566812746151093,16.29855971303601,0.9489295063582831,16.29855971303601,0.9381261590901111,125372080.68,0.2973017787506805
93,4687.2,93,0.018860389065309343,0,0,0,0,16.302121062298482,476140.8,410244.26,0.8635534433249825,0.8566684926602222,16.302121062298482,0.9505937323897107,16.302121062298486,0.9408741300453896,124030869.92,0.2973017787506805
92,4636.8,92,0.01789164545244977,0,0,0,0,16.30014215070148,476049.16,410189.8,0.8633414421995199,0.8564983888292158,16.30014215070148,0.949513980231907,16.30014215070148,0.9454042950686431,123659142.6,0.2973017787506805
91,4586.4,91,0.017759496263399465,0,0,0,0,16.298792016974936,475921.64,410093.26,0.8631585902138664,0.8562725384890798,16.298792016974936,0.9474405891798838,16.298792016974932,0.9374805293128634,121830686.9,0.2973017787506805
90,4536,90,0.018220211375378638,0,0,0,0,16.300558960116742,475958.18,410211.74,0.8632107988403211,0.8563297887576087,16.300558960116742,0.9434655761857611,16.300558960116742,0.9359169461373607,120827247.4,0.2973017787506805
89,4485.6,89,0.017422673418792434,0,0,0,0,16.29979872887559,475828.06,410140.34,0.8630131692963243,0.8561000358037952,16.29979872887559,0.9453412454684934,16.299798728875594,0.9336928999819304,119128326.22,0.2973017787506805
88,4435.2,88,0.018318685259401987,0,0,0,0,16.30028459723937,475790.8,410136.76,0.8629064785729011,0.8560387039026135,16.30028459723937,0.9412711473915746,16.30028459723937,0.9330885744276004,117868450.36,0.2973017787506805
87,4384.8,87,0.017752121475910147,0,0,0,0,16.29962319272741,475613.1,410021.7,0.8626995656909712,0.8557130683852491,16.29962319272741,0.9404725326024319,16.29962319272741,0.9297505350193476,116648094.76,0.2973017787506805
86,4334.4,86,0.017391709518480028,0,0,0,0,16.293800901509094,475405.1,410097.92,0.8621369629340471,0.8553316863587542,16.293800901509094,0.9354193345780247,16.293800901509094,0.9295133553671967,115358818.16,0.2973017787506805
85,4284,85,0.017293537703099427,0,0,0,0,16.294240120159078,475169.3,410060.08,0.861952378780383,0.8549044396706053,16.294240120159078,0.9375000311072463,16.294240120159074,0.931434382171619,113916172.8,0.2973017787506805
84,4233.6,84,0.016954543406839134,0,0,0,0,16.29343601058227,475024.66,410047.96,0.8616181786147744,0.8546461152882208,16.29343601058227,0.9308668601130223,16.29343601058227,0.9294945677477979,112556949.98,0.2973017787506805
83,4183.2,83,0.016646956924854298,0,0,0,0,16.289969111797827,474670.5,409957.98,0.861094333117095,0.8540230218403153,16.289969111797827,0.9280781597166107,16.28996911179783,0.9290272571540561,111061501.04,0.2973017787506805
82,4132.8,82,0.0165531849865296,0,0,0,0,16.28972240751633,474450.18,410002.94,0.8607087904090381,0.8536290726817043,16.28972240751633,0.9265550883285836,16.289722407516333,0.9253625928436218,109696779.78,0.2973017787506805
81,4082.4,81,0.016323892100769063,0,0,0,0,16.283092813265903,474221.4,410022.2,0.8600700263898838,0.853210884353741,16.283092813265903,0.9247638178758055,16.28309281326591,0.9204650440160266,108474732.74,0.2973017787506805
