Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio,Normal: 42 clusters,84 clusters,126 clusters,168 clusters,210 clusters,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
78,3931.2,78,0.01592673232820653,0.006371039873601005,0.0036100769841276694,0.0023526039505063923,0.001688935400052451,16.151846750652805,473662.86,409824.38,0.8530990515555357,0.8522051557465086,16.151846750652805,0.9332873557433268,16.151846750652805,0.9179865939829588,104326937.08,0.2860624212274257
77,3880.8,77,0.015422484723139786,0.006041873414633064,0.003500609512710885,0.0023353613576760795,0.0017196988304650554,16.146883627332844,473553.04,409824.32,0.8526929122872232,0.852021589688507,16.146883627332844,0.932855780777615,16.146883627332848,0.921976933304384,103218389.64,0.2860624212274257
76,3830.4,76,0.015816581050909457,0.006264836109920426,0.003652562493919734,0.0023907923822155857,0.0016959922619278896,16.119578389897296,473335.3,409787.74,0.851086651238591,0.8516253132832081,16.119578389897296,0.9301274656915217,16.119578389897296,0.9170070214008607,102513903.94,0.2860624212274257
75,3780,75,0.014975055309240794,0.006135628933745466,0.0034666295151165143,0.002347585780301615,0.0016589379619741179,16.117370625077914,473175.64,409698.74,0.8504979577010023,0.8513306480486927,16.117370625077914,0.928530912245706,16.117370625077914,0.9170949005031436,100337074.58,0.2860624212274257
74,3729.6,74,0.015228393872114521,0.006230761679614271,0.0033947693763205244,0.0023079777122066865,0.001620376300785352,16.10040731412995,472879.06,409590.9,0.8492660073334813,0.8507996419620479,16.10040731412995,0.9244844626203715,16.100407314129953,0.9125764118168443,99327106.66,0.2860624212274257
73,3679.2,73,0.014522652304315738,0.005811734142595333,0.0033142729844791836,0.002185712604225122,0.0015661429127877802,16.07879500856167,472577.68,409688.14,0.8476242097754995,0.8502521661296101,16.07879500856167,0.9225110270833159,16.07879500856167,0.9128669671183058,97571177.52,0.2860624212274257
72,3628.8,72,0.014132387064660272,0.005705771309141014,0.0033224933111579437,0.002233465651115558,0.0016013262655311677,16.0430876967159,472090.44,409707.42,0.8452018540075946,0.8493769781596847,16.0430876967159,0.9206847443142249,16.0430876967159,0.9113276798999198,96023720.42,0.2860624212274257
71,3578.4,71,0.014286075010185464,0.005817531396633661,0.0032969361811428597,0.0022456620121346963,0.0015656731928586588,16.032574137903683,471893.66,409619.1,0.844393797630497,0.8490273540995343,16.032574137903683,0.9225088449713478,16.032574137903687,0.9102037878747045,95118538.52,0.2860624212274257
70,3528,70,0.014305678044941966,0.005727997841300456,0.0032398963574077773,0.0022016058363119465,0.001608120337487274,16.010029940528767,471459.14,409623.32,0.8425887973677358,0.8482416756176157,16.010029940528767,0.9140740429718838,16.010029940528767,0.9060982808650923,93665310.38,0.2860624212274257
69,3477.6,69,0.013934533989777969,0.005591032787306858,0.0031709513258064165,0.0020994613635187333,0.00151065777759032,15.9868963234341,470939.54,409539.84,0.8407826062394677,0.8473012531328321,15.9868963234341,0.9151367204786696,15.9868963234341,0.9055294806859199,92718951.56,0.2804541184195586
68,3427.2,68,0.013757473045882975,0.005467357767723783,0.003192107772967935,0.002134586265168572,0.0015201222545248739,15.959371550710856,470935.32,409470.8,0.8392563767659648,0.847301432151808,15.959371550710856,0.9149572904045016,15.959371550710857,0.9117347676053481,91261443.86,0.2733162784822732
67,3376.8,67,0.013624873123363364,0.005446897759659844,0.0031420798116492434,0.002096919480350642,0.0015121232254474675,15.95739332448718,470871.18,409476.64,0.8387615721475936,0.8471813104189044,15.95739332448718,0.9095814627300379,15.957393324487182,0.9072031802822623,89675623.26,0.2733162784822732
66,3326.4,66,0.013681773670381137,0.0054696942020204505,0.0031733378836575517,0.002068190515233587,0.0014918572216237541,15.933614267859648,470839.42,409356.28,0.8373939713727167,0.8471217687074832,15.933614267859648,0.9119001667639917,15.93361426785965,0.9129760438918675,88672525.16,0.2733162784822732
65,3276,65,0.013113718831587321,0.005261985081654599,0.00307487929488748,0.0020186094087895844,0.001442920825549179,15.91802635074645,470730.84,409368.52,0.8362981315196788,0.8469259935553173,15.91802635074645,0.9092507013020942,15.91802635074645,0.910237457799185,87396797.78,0.2733162784822732
64,3225.6,64,0.013187759333244828,0.005262708433343437,0.0029638731262690786,0.002025063197673579,0.0014312593065745687,15.911547261783126,470660.34,409219.16,0.8356401783267786,0.8468107769423557,15.911547261783126,0.9095272117441644,15.911547261783127,0.9185941671608621,85886136.24,0.2733162784822732
63,3175.2,63,0.012691245858696947,0.0051574811732375695,0.0029623679398265335,0.0019156486447430062,0.001402750329180638,15.875971619894804,470407.94,409165.76,0.8332405572640169,0.8463444683136413,15.875971619894804,0.9078147386192776,15.875971619894806,0.9169377933754541,84324866.42,0.2733162784822732
62,3124.8,62,0.01246383951159959,0.005067459061745874,0.002958715750061733,0.001958522651706828,0.0014107167314526292,15.85180122367964,470155.84,409202.44,0.8314735564369953,0.845897851772288,15.85180122367964,0.9068435130362473,15.851801223679642,0.9148071409569796,82860435.34,0.2733162784822732
61,3074.4,61,0.012371194777206638,0.004995592901471808,0.0028889433122501447,0.001915327294130771,0.0014219430792696333,15.83636884078193,469965.38,409177.32,0.8304093286501572,0.8455550304332262,15.83636884078193,0.908020025300621,15.836368840781933,0.9134017691144565,81797796.72,0.2733162784822732
60,3024,60,0.012182502600695621,0.0049746591761522605,0.0028198797867889825,0.0019404046362231473,0.0013888460226626192,15.81061277531393,469807.32,409121.8,0.8287610895923847,0.845276691729323,15.81061277531393,0.911414825147307,15.810612775313933,0.9168761882024259,80737672.92,0.2733162784822732
59,2973.6,59,0.012168106187373195,0.004807284807928755,0.0028159548679075387,0.0019081004687340744,0.0013833362616424757,15.791302006464871,469390.52,408988.14,0.8269268860595644,0.8445287146437527,15.791302006464871,0.9050912270937111,15.791302006464873,0.9084150085618475,78920966.32,0.2733162784822732
58,2923.2,58,0.011597480635888986,0.0046072810661635126,0.0026808388806843875,0.0018287078725428858,0.0013483338317002527,15.75554971232591,468957.7,409092.3,0.8246412633040217,0.8437456140350876,15.75554971232591,0.903668638788129,15.75554971232591,0.8994502247682508,78062247.78,0.2733162784822732
57,2872.8,57,0.01187744794453326,0.004766738468154282,0.002797233492110639,0.0018062598499449245,0.0013469553387589882,15.732377039564721,468520.16,409004.1,0.8227466774769454,0.8429610812746151,15.732377039564721,0.9040304442531467,15.732377039564721,0.9101279451249222,76750409.12,0.2733162784822732
56,2822.4,56,0.011137111312701415,0.00468757698919631,0.002639236806584247,0.001790164564082086,0.0012797568090998112,15.69440297232404,467699.38,408853.7,0.8197129205314332,0.8414804869316151,15.69440297232404,0.8988283924684187,15.69440297232404,0.902677599121306,75185675.44,0.2733162784822732
55,2772,55,0.011130531779012473,0.004448696330885828,0.0025974334435504083,0.0017180859375108947,0.0012446852248332286,15.651716595873241,467178.16,408829.4,0.8167587079887977,0.8405445041174362,15.651716595873241,0.900889578948106,15.651716595873237,0.9047683284905417,73806182.46,0.2733162784822732
54,2721.6,54,0.011112684353810924,0.004571968403445792,0.0026652672570935385,0.0018066279067857516,0.0012873430090719646,15.602942031263646,466587.52,408920.88,0.813250228747791,0.8394781954887217,15.602942031263646,0.902718738483846,15.602942031263652,0.9052430661881524,72116975.08,0.2733162784822732
53,2671.2,53,0.010947418290906832,0.004525878977514042,0.0026029146999444336,0.001774710861969094,0.0012642131156596437,15.575104148313034,465950.32,408674.36,0.8108316620974096,0.8383332617257429,15.575104148313034,0.8971991072725709,15.575104148313034,0.8984908328915728,71140355.54,0.2584865769785853
52,2620.8,52,0.010595419242471862,0.004305708583946364,0.0024888981639438635,0.0016728776102010842,0.0012138503885645835,15.559065478085426,465893.8,408687.62,0.8096893514244538,0.8382319369853205,15.559065478085426,0.8962598307323384,15.559065478085424,0.8967946589263248,69689802,0.2584865769785853
51,2570.4,51,0.01046980474587857,0.004313169844417177,0.0024580255783078677,0.0016622618317583993,0.0011862925613572595,15.535205037815297,465760.4,408494.22,0.8081207920951844,0.8379902255639097,15.535205037815297,0.8917370493783074,15.535205037815297,0.8917111062632326,68131765.94,0.2584865769785853
50,2520,50,0.010096957094254455,0.004098811631729466,0.0024151868360265884,0.0015941169558959572,0.0011816440419380027,15.504227109654412,465733.86,408506.76,0.8063704363201429,0.8379332975295384,15.504227109654412,0.8946134508566301,15.50422710965441,0.8930449040672904,66999895.16,0.2584865769785853
49,2469.6,49,0.010266625060277049,0.004310880638950395,0.002440956573840174,0.001636669851796537,0.0011934868162308656,15.507859934317754,465595.24,408302.58,0.8061032223393322,0.83770701754386,15.507859934317754,0.8906026102591545,15.507859934317754,0.8895575125510073,65827165.38,0.2584865769785853
48,2419.2,48,0.009788173677275778,0.004017632297514867,0.0023187761261353203,0.0015895573057687438,0.001194484559680618,15.475091406889346,465566.7,408185.86,0.8042668806616236,0.8376403508771929,15.475091406889346,0.8946608394691647,15.475091406889346,0.8926919721572708,64589597.96,0.2584865769785853
47,2368.8,47,0.009548163897220093,0.0040481896296935965,0.0023688156144595373,0.0015580157736827071,0.0011646757744205511,15.444293709987166,465295.9,408106.26,0.802043318238097,0.8371499104905119,15.444293709987166,0.8945219976586603,15.444293709987164,0.8900396216022629,62917506.88,0.2584865769785853
46,2318.4,46,0.009354044974276977,0.003928624657152734,0.002386109386721967,0.00158985095292662,0.0011539400001098047,15.412656289269643,464899.2,407979.9,0.7997847606077252,0.8364389903329754,15.412656289269643,0.8948316641442362,15.412656289269643,0.8907712869142153,61594598.34,0.2584865769785853
45,2268,45,0.00920277491395125,0.0038429990936350664,0.0022598624300968974,0.0015003666889656206,0.0010952131592004968,15.369771284915998,464564.98,407800.18,0.7971774147092777,0.8358352667382744,15.369771284915998,0.8924085267939701,15.369771284916004,0.8894135396561671,60574331.96,0.2584865769785853
44,2217.6,44,0.008966287347035825,0.003755174367582144,0.002187355448193766,0.0015162579852013541,0.0010757992425184245,15.319832073243212,463838.96,407748.64,0.7936585424602053,0.8345331185105621,15.319832073243212,0.8909408869521428,15.319832073243218,0.8863120970067183,58937182.66,0.2584865769785853
43,2167.2,43,0.008801954299880536,0.0037821078441919874,0.002183935678512666,0.0014631000516209152,0.0010564447357923853,15.303151309268708,462911.34,407759.42,0.7914870533375076,0.8328660580021483,15.303151309268708,0.8792367974759349,15.303151309268712,0.8759369452814633,57415629.14,0.2584865769785853
42,2116.8,42,0.008707994045730076,0.00364789309801252,0.0021301445638912827,0.0013697256028438124,0.0010049460222737875,15.256371192289905,462234.32,407740,0.7883717221047304,0.8316454708199069,15.256371192289905,0.8819248865379573,15.256371192289908,0.8753738695164373,56200666.78,0.2584865769785853
41,2066.4,41,0.008322610052106357,0.0034173998404150685,0.00198166797237016,0.0013322678592655249,0.0009573775135348099,15.212020291156268,461160.34,407500.26,0.7848217520268373,0.8297071607590405,15.212020291156268,0.8791175787515029,15.212020291156268,0.8713779006526692,55036265.54,0.2584865769785853
40,2016,40,0.007999945925274277,0.0034156062503127114,0.0019774740913723484,0.001360599642583985,0.0009994801055502492,15.162616848291059,460163.54,407513.96,0.7809050765680056,0.8279170784103116,15.162616848291059,0.8807414527557229,15.162616848291057,0.8698636405435164,53436521.3,0.2584865769785853
39,1965.6,39,0.007799784766872807,0.0033590371263132034,0.001979988885603638,0.0013348529416752869,0.0009751708427431574,15.102155107491129,459009.08,407542.6,0.7766103554407892,0.8258390977443608,15.102155107491129,0.8812507817958697,15.10215510749113,0.8741841096321197,52312687.9,0.2584865769785853
38,1915.2,38,0.0077867538239478114,0.003268751946692935,0.0019365573166703638,0.0012734243414249408,0.0009193296777454289,15.029098237562955,457709.28,407373.84,0.7713835384678183,0.8235117794486214,15.029098237562955,0.8730826430100183,15.029098237562957,0.8673096605461543,50816350,0.2584865769785853
37,1864.8,37,0.007655388507603116,0.003214741382677744,0.0018987005111794786,0.0012737531991753248,0.0009297540673844876,15.005064441351857,457101.68,407096.78,0.7692430930436909,0.8224151808091658,15.005064441351857,0.8740542397059731,15.005064441351857,0.87295247985048,49326827.36,0.2405488645489401
36,1814.4,36,0.007561502511764795,0.0032443970364428127,0.0018383310916756893,0.0012727833694057057,0.0009281672948711745,14.98369364702113,457275.92,406978.44,0.7682080955920371,0.822733941997852,14.98369364702113,0.870223399962294,14.98369364702113,0.8719978429995305,48459943.56,0.2405488645489401
35,1764,35,0.007339573201603491,0.0030718525122084184,0.0018005985154049037,0.0012353345900509975,0.0009012600598996828,14.961017790009803,457027.92,406775.78,0.7665874629619389,0.8222766917293229,14.961017790009803,0.8656081263745553,14.961017790009803,0.8660664732182917,46890800.58,0.2405488645489401
34,1713.6,34,0.006949349611996422,0.00290844077132479,0.0017424733330243742,0.0012055338057024596,0.0008784335245311358,14.907934429234341,456917.7,406553.94,0.763900383204739,0.8220894736842105,14.907934429234341,0.8703405783283733,14.90793442923434,0.8729137798351332,45702831.4,0.2405488645489401
33,1663.2,33,0.006740998285396026,0.002878248528733586,0.0017051594304392274,0.0011710959655478758,0.0008740002808974344,14.905087297168896,456801.88,406363.22,0.7634783567079516,0.821868635875403,14.905087297168896,0.870576320824982,14.905087297168897,0.8704650475967248,44232822.8,0.2405488645489401
32,1612.8,32,0.006567470524218156,0.0027642345271918366,0.001657557498914404,0.001145208274996561,0.0008386670357519801,14.865734162316267,456409.8,406095.64,0.7611419056473383,0.8211737200143213,14.865734162316267,0.8705979043038313,14.865734162316267,0.8806045478952048,42995150.2,0.2405488645489401
31,1562.4,31,0.006384172504659672,0.0027268676341220353,0.001614811995208362,0.001085406790876753,0.0008067289489251471,14.812226325833189,455912.86,405692.08,0.7579327396255944,0.8202803795202291,14.812226325833189,0.8687224610943055,14.812226325833187,0.8874854411299594,41459438.98,0.2405488645489401
30,1512,30,0.006261754627265243,0.002636016299942873,0.0015711254745473927,0.0010598966853056719,0.0007917513103869085,14.772523514651773,455218.02,405668.12,0.7552395431501057,0.8190212316505552,14.772523514651773,0.8657849760524823,14.772523514651777,0.8912789105730188,40237018.2,0.2405488645489401
29,1461.6,29,0.006017635842572116,0.002567919261766141,0.0015292291385515062,0.0010686940782752299,0.0007911941576404026,14.740207491929645,454406.3,405327.58,0.7526401543984582,0.8175716075904045,14.740207491929645,0.8572942308544402,14.740207491929647,0.8886417163308525,38758154.18,0.2405488645489401
28,1411.2,28,0.005892984674310423,0.002490107749391477,0.001494960636445705,0.000999650566238417,0.0007549325138046181,14.68573166063037,453023.94,405092.36,0.7485032229509873,0.8150691013247402,14.68573166063037,0.8379995391427869,14.68573166063037,0.8645209966370447,37375949.36,0.2405488645489401
27,1360.8,27,0.005572622844394642,0.0024323736136339555,0.0014290434208864388,0.0009838013207610276,0.0007506319029019255,14.650399591737571,451315.96,404801.94,0.7450036481361616,0.8120057286072323,14.650399591737571,0.815848334667904,14.650399591737573,0.8384937319218588,35845150.38,0.2405488645489401
26,1310.4,26,0.005400012178859729,0.00233807281132329,0.001427281983375575,0.0009744950783470588,0.0007126460741261535,14.560851815175454,450015.92,404819.18,0.7397548001513017,0.8096707841031149,14.560851815175454,0.8233075844460137,14.560851815175456,0.8294228466335132,34972251.36,0.2405488645489401
25,1260,25,0.005176156413733429,0.002285470579483723,0.0013457473229125314,0.000958866718911551,0.000692458771996498,14.498880683317587,446635.94,404565.42,0.7338030979308828,0.803580200501253,14.498880683317587,0.8244860115560464,14.498880683317587,0.81930619263796,33323430.64,0.2405488645489401
24,1209.6,24,0.0051389017162061824,0.0022396919776164247,0.0013506924036365546,0.0009049799362120885,0.0006870973689484904,14.396893496793277,444499.44,404457.68,0.7274308307304362,0.7997303258145364,14.396893496793277,0.8560338711475994,14.396893496793279,0.8364202262266177,32273445.3,0.2405488645489401
23,1159.2,23,0.004876202678477142,0.0020752481863782336,0.0012521286790989844,0.0008725596469544814,0.0006539492635705139,14.283419385932921,441465.58,404240.36,0.7195071093598276,0.7942771571786609,14.283419385932921,0.8589980350260679,14.283419385932923,0.8403231873100327,30645566.16,0.2405488645489401
22,1108.8,22,0.004603212964435275,0.002004233417278922,0.0012210724686661323,0.0008434974314176824,0.0006256478635865293,14.156701078501449,437557.14,403558.5,0.7103788545934959,0.7872528464017188,14.156701078501449,0.852877924828465,14.15670107850145,0.846746809960798,29379997.62,0.2173604359724959
21,1058.4,21,0.004476133203017636,0.001930128438495595,0.0011581869982275755,0.0008109423343333295,0.000613508214123987,14.17750367631985,438136.48,403038.72,0.7115231951508397,0.788282491944146,14.17750367631985,0.84631423317146,14.177503676319855,0.8640426118591797,28085714.6,0.2173604359724959
20,1008,20,0.004260485173920746,0.0018908796202456704,0.0011348245592275516,0.00079188167685124,0.0005749077585336741,14.173842064324635,438783.48,402457.32,0.7114668726253593,0.7894474400286431,14.173842064324635,0.8424788583337398,14.173842064324635,0.8648293911598315,26806871.6,0.2173604359724959
19,957.6,19,0.004024942991582844,0.001756687891317807,0.001092229607279542,0.000751331693218696,0.0005554085202808484,14.171761033371896,439238.82,401762.74,0.7117661858446224,0.7902720730397423,14.171761033371896,0.8511528560083975,14.171761033371896,0.8695794161393637,25495421.8,0.2173604359724959
18,907.2,18,0.0038169592425024023,0.0017052457050292424,0.0010331100922155506,0.000720728568065746,0.0005425860256803984,14.13282473524545,440109.24,400952.72,0.7106929995013528,0.7918499820981023,14.13282473524545,0.8518069308307114,14.13282473524545,0.8683312069706202,24118745.42,0.2173604359724959
17,856.8,17,0.0036501395979222657,0.001631072681774389,0.0009863645490948883,0.000696962220702603,0.0005163531581649368,14.124691856755023,440299.48,399931.94,0.7105900437652035,0.7921783745076978,14.124691856755023,0.8601864193966523,14.124691856755026,0.8670260756315048,22684558.42,0.2173604359724959
16,806.4,16,0.003495334890587229,0.0015551501853109714,0.0009370470957318942,0.0006597002559349684,0.0004944145077009186,14.072790208813718,441300.74,398612.58,0.7089707102611134,0.793981775868242,14.072790208813718,0.8652727019824841,14.072790208813718,0.8658227462359898,21427414.54,0.2173604359724959
15,756,15,0.003244046977708581,0.0014397186281383948,0.0008772800728684927,0.0006134567935637992,0.0004686856716805232,14.007609215867625,441946.16,397731.08,0.7065177167715149,0.7951430003580381,14.007609215867625,0.8643662906009734,14.007609215867621,0.8606966965287469,20096499.34,0.2173604359724959
14,705.6,14,0.0030985993624921384,0.001377141978057669,0.0008365287766136411,0.0005767853649572119,0.00044666984487357194,13.97541423930478,441937.78,396404.1,0.704827039597475,0.7951228428213392,13.97541423930478,0.8416570369847216,13.975414239304783,0.8392119673352559,18793389.94,0.2173604359724959
13,655.2,13,0.0028810515797114493,0.0012869261488429077,0.0008017759403555754,0.0005494064440767455,0.00042447303575587805,13.903557837004685,440285.32,395595.04,0.7000171608777586,0.7921559971356961,13.903557837004685,0.7854997807908862,13.903557837004687,0.7711599498468954,17279055.76,0.2173604359724959
12,604.8,12,0.002662553604505917,0.0011981839072916296,0.0007259804664192332,0.0005120143305464346,0.00038570436525378214,13.840855764296398,437575.56,394193,0.6949068051383972,0.7872801646974579,13.840855764296398,0.7417140121246848,13.840855764296398,0.7169287975730889,16057544.76,0.2173604359724959
11,554.4,11,0.0024868666588493938,0.0011146783162734595,0.000683502172473244,0.00048273753943350455,0.0003665661303532044,13.740374906765265,434039.68,393093.58,0.6865765655877243,0.7809204081632654,13.740374906765265,0.7098682405257074,13.740374906765267,0.6686808497369248,14711412.58,0.2173604359724959
10,504,10,0.002240862747485951,0.0010164062216596913,0.0006334958994518634,0.00044631153934958714,0.00034042924237263667,13.58354617996115,428195.04,391628.22,0.6732324033386736,0.7704016111707843,13.58354617996115,0.6947459922438871,13.583546179961147,0.6252915843286635,13287481.5,0.21637437056989875
9,453.6,9,0.0020231016657092445,0.0009310714847212817,0.00057994547298204,0.00041473895119172846,0.00031390891063790244,13.382695330746822,419082.66,389509.26,0.6551167677825238,0.754009380594343,13.382695330746822,0.6934762439582527,13.382695330746815,0.5919524808003863,12007858.06,0.17926562081501646
8,403.2,8,0.0018614157916010687,0.0008411749586217214,0.0005229313742551362,0.0003745788469465186,0.00028841536161880503,12.96511252357909,410741.7,391411.36,0.6330844297024173,0.7390083422842821,12.96511252357909,0.8132905994234059,12.96511252357909,0.7714572060554005,10717446.76,0.17926562081501646
7,352.8,7,0.0016097143568882723,0.0007433087116608032,0.00046534883730057493,0.0003320469613644905,0.00025376336111793634,12.20898164260808,394401,387648.86,0.5902120535013502,0.7096006444683135,12.20898164260808,0.7945152778905903,12.20898164260808,0.8167021168437438,9358849.12,0.17926562081501646
6,302.4,6,0.0014547547824321353,0.0006503243110825835,0.0004111808311406681,0.0002939733294542714,0.0002234909096479873,11.719717502466283,379884.32,381145.08,0.5558196411234004,0.6834723594701038,11.719717502466283,0.7371695559526631,11.719717502466281,0.7419493938527044,8031058.66,0.12196783480806889
5,252,5,0.001209715080833392,0.0005578967605176937,0.0003478251739511373,0.00025037536724863396,0.00019142362023304198,11.966240833861809,377244.88,377259.12,0.5630630805728424,0.6787358395989975,11.966240833861809,0.7268677285031951,11.966240833861809,0.761252434336414,6685205.84,0.12196783480806889
4,201.6,4,0.0009468394964612099,0.0004456883693040133,0.0002856859432447181,0.00020380718309517953,0.00015708035835204187,12.182819521608957,363647.84,364877,0.5606450010947142,0.6542725026852847,12.182819521608957,0.7257721055533122,12.18281952160896,0.7394489760504763,5303369.36,0.12196783480806889
