Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Normal: 42 clusters,84 clusters,126 clusters,168 clusters,210 clusters,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
28,1411.2,28,0.009067972829692314,0.0038380217302821902,0.0022413947613588348,0.00151793919845492,0.0011198804328247684,16.1367911487766,466517.8,408790.76,0.8382456837967146,0.8391992839240957,16.1367911487766,0.8946354250386348,16.1367911487766,0.8824036061101509,70742250.46,0.2733162784822732
27,1360.8,27,0.009242434135611589,0.0038495069567646874,0.00233129335190608,0.0015334075794170845,0.0011310309656562205,16.126533977622003,466616.52,408731.56,0.8379309975863539,0.839368814894379,16.126533977622003,0.8945754328373181,16.126533977622003,0.884314504775006,70866910.84,0.2733162784822732
26,1310.4,26,0.009129893391079651,0.00385500334358951,0.0022058828406728305,0.001514466759054704,0.0010846305177684623,16.124629465789454,466714.88,408620.3,0.8379555727200092,0.8395327246688149,16.124629465789454,0.8913160970018587,16.124629465789457,0.8837235846848251,70855119.9,0.2733162784822732
25,1260,25,0.008746501584257606,0.003753913523706711,0.0021814721509663616,0.0014800689057098376,0.0011083954668965462,16.11826269501658,466476.38,408708.04,0.8372881737984241,0.8390878983172219,16.11826269501658,0.8954651057927937,16.118262695016583,0.884257040736416,69976516.56,0.2733162784822732
24,1209.6,24,0.009398522409816652,0.003937900715665276,0.0023526349588113998,0.0015593535663072475,0.0011486464447556357,16.10459819921145,466932.72,408756.48,0.837309041009931,0.8398970640887936,16.10459819921145,0.8974989168007759,16.10459819921145,0.8834688547264082,70916038.44,0.2733162784822732
23,1159.2,23,0.009369324767648306,0.003926298414303229,0.002289607586394896,0.001557294154305195,0.0011381938404296037,16.09975667146928,467145.94,408706.02,0.8373997362443781,0.8402609380594344,16.09975667146928,0.8979779970362405,16.099756671469276,0.885368532508192,71101224.22,0.2733162784822732
22,1108.8,22,0.009464823131836286,0.003964649587532213,0.0023830033412258612,0.0015877319496156676,0.0011525114659774295,16.09000738085461,467418.26,408799.14,0.8372594306354929,0.8407472252058716,16.09000738085461,0.8975970118048909,16.090007380854612,0.8863346894150882,71283893.12,0.2733162784822732
21,1058.4,21,0.009546532986507116,0.003950197681163212,0.0023413125877334937,0.0015934818985462137,0.001147979510917748,16.076915068715934,467704.8,408759.96,0.837142455164505,0.8412379162191195,16.076915068715934,0.8979106411108421,16.076915068715934,0.8815382028442587,71673560.94,0.2733162784822732
20,1008,20,0.009300233447952335,0.003934316529211724,0.0023337798010660423,0.001589985192883475,0.0011519606675587856,16.077159410072934,467749.82,408713.56,0.8372020255050058,0.8413196920873613,16.077159410072934,0.8971930022405998,16.077159410072934,0.8863868991425587,71855930.4,0.2733162784822732
19,957.6,19,0.009214427057966884,0.003798173080016892,0.0022218442326352944,0.0015246031192495786,0.00113266726511779,16.076651411162835,467661.18,408748.08,0.8370352502037041,0.84113984962406,16.076651411162835,0.8980683562516867,16.076651411162835,0.8855604142376429,72164724.12,0.2733162784822732
