Optimas, 1(0 1 2 3 4 6 5)
H-Axis, Max distance, Ratio
21,1058.4,21,23,18,33,21,588,25,104,32,7710,4678,20,26
20,1008,20,18,23,27,582,32,31,40,36,5380,4685,29,35
19,957.6,19,23,19,30,107,33,32,34,74,4337,4223,18,28
18,907.2,18,13,24,27,31,34,33,36,34,5020,5959,18,19
17,856.8,17,14,17,28,27,35,96,40,37,4580,4531,21,22
16,806.4,16,55,23,36,33,32,32,41,32,7234,3586,21,18
15,756,15,15,21,26,22,28,24,34,32,5059,4067,18,24
14,705.6,14,29,22,37,25,35,25,39,31,6419,5406,21,25
13,655.2,13,14,20,45,31,27,25,92,60,6493,6351,21,16
12,604.8,12,61,22,1185,43,64,25,41,46,6396,3819,21,17
11,554.4,11,20,23,34,32,35,26,40,31,12225,3945,21,16
10,504,10,14,24,30,22,33,25,38,51,6362,4011,21,31
9,453.6,9,11,26,27,57,29,238,35,99,5967,4023,18,20
8,403.2,8,14,24,27,24,35,25,37,32,4901,5007,18,23
7,352.8,7,20,21,29,22,32,24,34,31,5582,5318,18,93
6,302.4,6,18,19,33,262,32,29,38,29,8365,4344,28,174
5,252,5,12,26,36,29,28,36,31,50,16503,10604,18,18
4,201.6,4,24,23,40,23,39,34,41,35,4447,5139,21,19
3,151.2,3,13,24,25,26,27,29,30,46,5406,4103,23,26
2,100.8,2,17,22,31,28,30,29,32,30,4582,5322,18,16
1,50.4,1,12,7,32,39,30,34,37,28,4971,5128,18,16
