Optimas, 421(0 1 2 3 7 6 8 4 9 5)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
100,3628800,100,0.007031120307651996,0,0,0,0,11.471919917140202,714570.1,646335.5,1.0433765533856074,0.8999504511278194,11.471919917140202,0.9555832954291889,11.471919917140202,0.9527850286695352,96769625854,0.17677669529663675
99,3592512,99,0.007283719979613911,0,0,0,0,11.472777604340628,714571,646421.34,1.0435096702166353,0.8999534586466165,11.472777604340628,0.9558365283923478,11.472777604340628,0.9532161531698058,95756899648.4,0.17677669529663675
98,3556224,98,0.00722474109485033,0,0,0,0,11.471833417204323,714557.26,646383.7,1.0433931969522403,0.8999391979949874,11.471833417204323,0.9545580448478589,11.471833417204323,0.9531881634902425,94757741602.56,0.17677669529663675
97,3519936,97,0.006993042040578622,0,0,0,0,11.470089242420409,714425.66,646300.78,1.0431549878861899,0.8997652631578945,11.470089242420409,0.9526470173954179,11.47008924242041,0.9502780824510368,94202431843.88,0.17677669529663675
96,3483648,96,0.007042049950344911,0,0,0,0,11.468431729847524,714513.82,646352.16,1.0431099234481556,0.8998817042606517,11.468431729847524,0.9544125628245067,11.468431729847524,0.9522685986618725,92697152395.32,0.17677669529663675
95,3447360,95,0.006619141282967489,0,0,0,0,11.464382674936969,714298.36,646313,1.042575094322683,0.8996063408521304,11.464382674936969,0.9519183550440766,11.46438267493697,0.9503064266417399,91521257303.4,0.17677669529663675
94,3411072,94,0.006703102087555611,0,0,0,0,11.463576813732361,714275.74,646364.36,1.0424927641464077,0.8995771679197995,11.463576813732361,0.9515233007252298,11.463576813732361,0.9490719855624764,91252045047.38,0.17677669529663675
93,3374784,93,0.006616628979481358,0,0,0,0,11.458731320927678,714108.4,646316.9,1.0419157713187999,0.8993677192982454,11.458731320927678,0.9487060277382787,11.458731320927678,0.946739705827843,89877899734.24,0.17677669529663675
92,3338496,92,0.006702607126057294,0,0,0,0,11.461497589154275,714048.1,646360.48,1.0421628886557521,0.8992954135338347,11.461497589154275,0.9495458698421593,11.461497589154275,0.9491587396193257,88841217958.3,0.17677669529663675
91,3302208,91,0.006596945947543557,0,0,0,0,11.456159020480413,713823.84,646280.26,1.0415630386633026,0.8990061654135338,11.456159020480413,0.9484397241677418,11.456159020480415,0.9450378437863002,87513571880.22,0.17677669529663675
90,3265920,90,0.006639857774487855,0,0,0,0,11.451666402870138,713624.32,646254.28,1.0409797529824059,0.898756015037594,11.451666402870138,0.9416835716895102,11.451666402870142,0.9399648052334733,86795099817.36,0.17218116349960755
