Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
79,3981.6,79,0.011902700474129049,0.011100138980323313,15.026900290374927,3.621594453333414,0.9096279185613108,0.8912424740010952,0.9255702280912367,0.8883415435139571,89162714,5356287,0.29730177875068026,0.2860624212274257
78,3931.2,78,0.015287474638978393,0.011436458641427586,15.07085699117985,3.6369533626677155,0.9335204890196962,0.9104625139873185,0.918052494490082,0.8928571428571429,90556720,5109054,0.29730177875068026,0.2860624212274257
77,3880.8,77,0.01324412548902345,0.008195425606139891,15.052031502186184,3.5578489431130813,0.9089181615090698,0.884408802685565,0.8824205285331296,0.8737541528239198,89115130,5039685,0.29730177875068026,0.2860624212274257
76,3830.4,76,0.010460233476106494,0.009370722175198801,15.078561020759519,3.593966343958695,0.9132268748991831,0.9043123150125508,0.9161446756920587,0.9146238377007607,86456081,5192704,0.29730177875068026,0.2860624212274257
75,3780,75,0.01203163805204622,0.008871207213043946,15.06097010506886,3.6320155944791934,0.9342281970237549,0.9193226341169375,0.9377713458755418,0.9159663865546219,88243008,5163780,0.29730177875068026,0.2860624212274257
74,3729.6,74,0.013214481194776759,0.011148904006046864,15.068969656368717,3.5982478436379415,0.9109928295642605,0.906310184660701,0.9096787229743378,0.9272882805816935,87539917,5153810,0.29730177875068026,0.2860624212274257
73,3679.2,73,0.013440860215053762,0.007176150883633876,15.051559930528466,3.5823395685551014,0.9284978424087692,0.9289013975155285,0.9068322981366458,0.9017341040462428,85737251,4860820,0.29730177875068026,0.2860624212274257
72,3628.8,72,0.011992945326278658,0.010197470630623482,15.080451841188182,3.6368452805911686,0.934894914057622,0.90118277582702,0.8894443376273794,0.922689075630252,83718606,4851820,0.29730177875068026,0.2860624212274257
71,3578.4,71,0.013116534091590778,0.008179072911215769,15.058388163321897,3.5925400958164593,0.9301059035601653,0.8734782134680383,0.882021379980564,0.8555466879489229,84300497,4832684,0.29730177875068026,0.2860624212274257
70,3528,70,0.013911369145359296,0.008045331227729187,15.069392667732362,3.640154955796262,0.9202894031060935,0.8476364904936335,0.9081490336720457,0.8492935635792778,82462232,4494062,0.29730177875068026,0.2860624212274257
69,3477.6,69,0.01179622624539264,0.008035714285714287,15.003709897192298,3.5669105649063253,0.9035184140013233,0.849192390524049,0.9156675472464955,0.8444444444444438,80652875,4689745,0.29730177875068026,0.2860624212274257
