Optimas, 421(0 4 3 5 1 6 2),,,,,,,,,,,,,,,,,
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
34,1713.6,34,11,0,0,0,0,27,4368,30838,3680,3651,32,27,25,39,4472,18
33,1663.2,33,12,0,0,0,0,27,4406,31063,3674,3585,36,28,26,74,4455,23
32,1612.8,32,14,0,0,0,0,25,4307,30906,3554,3520,25,27,25,38,4403,18
31,1562.4,31,13,0,0,0,0,26,4253,31036,3459,3452,25,27,25,39,4450,18
30,1512,30,14,0,0,0,0,26,4555,30839,3742,3834,26,27,25,39,4566,18
29,1461.6,29,14,0,0,0,0,25,4476,30886,3709,3634,25,27,25,39,4426,26
28,1411.2,28,14,0,0,0,0,25,4354,30805,3617,3609,25,27,28,39,4432,18
27,1360.8,27,12,0,0,0,0,26,4422,30905,3757,3634,25,27,25,39,4571,18
26,1310.4,26,12,0,0,0,0,26,4835,31249,4069,4065,26,27,25,39,4721,18
25,1260,25,12,0,0,0,0,50,4363,30900,3610,3657,25,30,25,40,4453,19
24,1209.6,24,12,0,0,0,0,25,4373,31011,3584,3588,25,27,25,38,4464,18
23,1159.2,23,13,0,0,0,0,26,4520,30872,3683,3750,25,28,25,38,4519,18
22,1108.8,22,12,0,0,0,0,27,4559,30775,3730,3842,25,27,26,43,4519,18
21,1058.4,21,12,0,0,0,0,25,4345,31096,3467,3561,25,27,24,37,4541,18
20,1008,20,13,0,0,0,0,26,3969,31203,3237,3307,25,50,25,37,4474,35
19,957.6,19,16,0,0,0,0,26,4604,30837,3799,3882,25,27,25,37,4399,42
18,907.2,18,11,0,0,0,0,25,4410,30791,3524,3648,60,57,25,38,4439,19
17,856.8,17,11,0,0,0,0,27,4598,30662,3634,3815,26,28,25,38,4525,21
16,806.4,16,13,0,0,0,0,25,4489,30573,3586,3768,26,73,25,37,4635,18
15,756,15,13,0,0,0,0,26,4618,30650,3719,3873,29,28,25,37,4462,18
14,705.6,14,13,0,0,0,0,27,3968,30445,3209,3298,30,28,25,37,4170,18
13,655.2,13,11,0,0,0,0,26,4642,30755,3782,4014,26,28,32,37,4496,18
12,604.8,12,14,0,0,0,0,28,4632,30677,3688,3861,25,27,24,37,4417,18
11,554.4,11,12,0,0,0,0,26,4590,30444,3636,3822,25,27,24,37,4411,18
10,504,10,12,0,0,0,0,26,4698,30332,3757,3996,25,27,25,37,4589,18
9,453.6,9,12,0,0,0,0,26,4686,30408,3878,4038,25,27,25,37,4503,18
8,403.2,8,18,0,0,0,0,29,4350,30156,3543,3546,26,27,25,37,4505,18
7,352.8,7,13,0,0,0,0,26,4166,30174,3183,3129,25,27,26,37,4551,18
6,302.4,6,12,0,0,0,0,26,4443,29959,3773,3620,26,27,25,47,4465,18
5,252,5,11,0,0,0,0,25,4112,29591,3586,3417,25,27,36,40,4408,18
4,201.6,4,13,0,0,0,0,61,4505,29458,3713,3752,25,28,25,36,4537,18
3,151.2,3,13,0,0,0,0,26,4505,30280,3874,3812,25,27,26,36,4534,19
2,100.8,2,11,0,0,0,0,25,4411,29317,3726,3590,25,27,25,37,4461,18
1,50.4,1,12,0,0,0,0,30,3698,27616,3209,3040,25,29,26,36,4375,18
